iban,currency
RO18SMYX8405118310335349,OMR
RO35LTFU9242188983800408,KRW
RO05KGAG6771461961757950,SCR
RO29CBPW7635470388898732,JPY
RO78KZGS1544708567416355,THB
RO55AKUP9429509042129202,DOP
RO78YRMP7505938689137729,ETB
RO85LPII0133497898736423,MWK
RO65CMFB2808013394110054,PKR
RO96QBRM4765115325341454,CLP
RO65BYOB3047892859794121,SPL
RO54FCAV5523541746165641,IMP
RO62KYNR6552931469801019,BWP
RO60SKFX9432956775922257,BOB
RO20AYFV2558764320549297,MZN
RO49EQDF0697117574678601,TRY
RO31BALW1761524689902557,PHP
RO51TEKO3788123411897684,FJD
RO32TFSY1274437807817138,TND
RO34FQGK8269339792719728,TND
RO34BGOO5748944807557341,MKD
RO92CDEM8035886126392995,SBD
RO56DXEM1475675360788623,NPR
RO91GGBS3271788140199377,LBP
RO59YXBT4937738156746377,CVE
RO06AFDO6315375488368896,KWD
RO39FZJH9855660101268073,EUR
RO02OXHK4441981457567229,HRK
RO07ACPS9260466823956165,SPL
RO50PZHY7567091902575390,ISK
RO53LUYY9025867248920141,LTL
RO35HCCJ7720904310828684,CRC
RO39MCHN1937706164696744,HRK
RO18JVUI9116930191111843,PEN
RO29IUIE0277211816291853,USD
RO48JRME5890006029381813,WST
RO54DHKX4984365676966794,DZD
RO84KKGL0821383911226089,CDF
RO58GTGL6928443629593972,PYG
RO60JSBK6770726483504220,ZWD
RO40IUVT4041960508665539,ILS
RO84YXWT5613087511555191,TOP
RO82ATMP0048499593277734,TND
RO28XLGC0159807691710691,SDG
RO37HSJG7076012976822507,CLP
RO17TJVQ0871992590192335,WST
RO83INKB7160869436530912,MDL
RO64BTLL9617393165245566,SBD
RO51BZGD4361150298282041,PLN
RO32TBPH6724507125970849,LSL
RO62JDQQ5535890657586961,SHP
RO60VSKA1454564743474117,GHS
RO78XGNU6642549242348126,JMD
RO87JDHC4925705683699152,IMP
RO17IIIZ0876438508825182,CUP
RO68NKXD4726562497875729,BTN
RO02EFEH5854889180737250,TWD
RO27KNEO4452839883288610,STD
RO29VPKD5885340795824880,MDL
RO10HUWM5944439153366574,KYD
RO52SEJG8762780631096431,MAD
RO31NYTK1933793303878469,GIP
RO57FJCJ7751148613006981,SYP
RO92WNHF8038532118840631,NZD
RO08WPHB0355976713748840,CRC
RO52AKTD8246478798228178,HNL
RO02MTKJ0566785842684053,SRD
RO28BQGM7982735125763733,ERN
RO76AWQL8179930784272425,SBD
RO27XPGY0038036817105184,SLL
RO84KVAG7165216133382396,MVR
RO36OZOW3725058544914632,BRL
RO24AQKU9192161888245978,IDR
RO76COBK4196116310766665,YER
RO67AXYM6154309987590965,SYP
RO69WMJN7457064509201184,XAF
RO73SKZR2561767516488198,PAB
RO69WMYG9586054110811397,CLP
RO54MBXI7864864085893066,MZN
RO44ZKPL6116713139255590,XAF
RO68WHEG5531435033340306,CNY
RO20QXXB2976142651226900,GYD
RO77DOZD3400671584043192,UAH
RO56YQWR9000363927604499,DJF
RO35TNUX4124715016619150,PGK
RO72HTUP3969535365614947,YER
RO70TMZU6022679285148892,DJF
RO69QLXR7253699589512380,AWG
RO25HZLW4921254205018814,NZD
RO37XYRP5395682296799634,GNF
RO45SEEO8337606697719701,MZN
RO73YUPT2882731174630029,HRK
RO93HSGF1089417764825721,SZL
RO54UMQC2107621349106215,DOP
RO57UNGD3319278074454858,BBD
RO25AFTC7712237112767798,ZWD
RO77BBPJ1564856578622559,JOD
RO12QOXF8246328932546495,TJS
RO23LNMF0034572853710769,KYD
RO69EEOW4672249474130450,KYD
RO53GMWI2180758165374131,TVD
RO35UFTH8392729163293044,TTD
RO47DWIM6535415581776316,FJD
RO08ORBR6509868152759188,SPL
RO92FZPR1107436625364511,SOS
RO72FJZW4847954770446536,XDR
RO92DMVV9815611625025810,USD
RO90VDOM1033909853098809,KZT
RO82VWHI7523787232183337,LBP
RO11BRSY0356588069358929,VUV
RO82OSIU6678436056569961,AMD
RO35GLFV5717743903418074,CNY
RO10LOPD7583902116849714,KPW
RO46AZSB5068527690283085,TZS
RO30CFNZ8931961454818533,CUP
RO97XIWF2464062635450870,TWD
RO76CXDC7325941591042388,THB
RO17AIEV3842640442740500,BZD
RO87PAYG5885759807443583,BGN
RO15XIFK1021509293291785,BGN
RO35ALSU8596287045064596,RWF
RO95VMSS8265419302488078,IMP
RO20NJBQ0395733006586547,HTG
RO40ARYL1343434116812192,MDL
RO51HUOL5969819520524503,TTD
RO55IEPU1058666131050631,MOP
RO93GMHC3164539075869488,NPR
RO35NCEX2251288491231967,BIF
RO07OFDR6357633948736833,ALL
RO41ZLXY7050036725209505,PLN
RO29ZBQC6091707326460874,SDG
RO36RIPA8347232299443590,KPW
RO69BAFX5213450252384287,XCD
RO41KXCY2987007024904483,XAF
RO90ZNIU0821631981572744,LTL
RO86XRKH5157700678648775,PKR
RO08SEQY0373316936711431,UZS
RO96UXLF0189027587185097,TND
RO45SUNO9363832139631716,DOP
RO25FVNF1372687723290024,KGS
RO30YPBM9934619043968921,SPL
RO94TFIP6262424366822434,UGX
RO73MQMG1574085993997548,KES
RO14AGAO3697529231056610,VND
RO34DGQQ7459299315123212,WST
RO83PWSD7382233549014566,KWD
RO66DSGO3949641570734497,BHD
RO26MBIO9417456397630659,JOD
RO20DOFX9776656989294720,AMD
RO31VOPC4238898398029026,KRW
RO69BQNY1705069930736693,INR
RO18WYPU1804556432554589,VUV
RO44ENQV0944950060019273,XPF
RO06OWNN9018624455136937,AZN
RO55SHCM4356606531360730,FJD
RO76MZYB5552421726581213,NZD
RO56KZIO3577533451785391,ERN
RO10VXML4498395659671628,SGD
RO85OYHH1572274734775327,LTL
RO52RJRT8498652129199011,KZT
RO96HFBH8249714324827970,BND
RO70XAHD6644947998171334,USD
RO17PGLH8598817428968011,AUD
RO29XKJB6987473613101982,BHD
RO04VWZZ7404480764473751,HRK
RO73UHRO3954309710297738,TZS
RO16ONLI5218892694478789,GBP
RO65WWPO7076002151453078,LTL
RO90IUTR4128230145288297,IMP
RO29JKBK5614915411765678,TZS
RO78BAMY8512442977323541,DZD
RO26WDFI6709064306006184,RSD
RO84CWRQ9966604392280974,DZD
RO20WFDM6609936941259163,TOP
RO93TZYZ4749365039113040,VND
RO74ZUVD8932718295384580,DZD
RO53TGHM0232128037155779,GGP
RO27FPMX6856533592656606,DJF
RO83FNGV2790853053854839,BHD
RO04FYZK8543793363254046,HUF
RO81NEJW5923915363812229,TOP
RO22NRAF4184475457213617,CRC
RO66ZYPC7804707232982144,NGN
RO97MESQ8068845447851936,TRY
RO77THIC7698347514990879,ILS
RO66QSVZ4938916911332796,HRK
RO85TQHX7297328700185471,UZS
RO61BFEI4122530579361156,BSD
RO48UUKL5197940713196806,BMD
RO82SZFU9947297808112296,EUR
RO32EOYP0268858501266130,KPW
RO16ALEF5389027824878557,CHF
RO66WMZA4183333783368049,KZT
RO08NSJV5260063661183387,BSD
RO53AEOE3289219909414643,CDF
RO24BZEH3339302197045063,MYR
RO30YURA4414820113475545,COP
RO94KMNJ3797380548698243,XAF
RO33EOFB2400909335758265,BND
RO51MHDW9361303913268479,HTG
RO31XUJW4081217428934324,SEK
RO39HGVF7837296729450437,RUB
RO56JSNO1426198636045730,CHF
RO90GLNR9109493835383553,PLN
RO31CRCB8437481521874934,CRC
RO74RWAD1616806542745649,AFN
RO13JFJL1824758283704085,BSD
RO38VCHC9669396149782605,MVR
RO71VETW1773317256083292,MRO
RO83OCYR5551302595600221,HRK
RO63VMHT8539263756346212,KHR
RO84TQLP2970453578766034,MMK
RO51YCDT2916682421849301,GBP
RO89QJRE7924924197856728,DZD
RO81PQLE4107274855597465,RWF
RO42PQVK2739173446173248,JMD
RO19ITLV7831626929954970,NPR
RO48OYKI7149377954511428,GYD
RO57GZFX8788713683509823,AZN
RO17EJIT7869960075274710,GEL
RO04POYM1334106821369562,AMD
RO25DWIE5367052689369346,CRC
RO74RFRD8970041496126927,KES
RO80PMDQ6682848344034534,BYR
RO08LAGW3496698036956462,BMD
RO02IZTF2564217428450016,GBP
RO35EOEX1685665949357331,AUD
RO85TRGV4869691060148504,MZN
RO45QRYK6684574292982469,PYG
RO72FJFW0634212986754313,SOS
RO33BIFI1615372745022865,ISK
RO06RAQY5960642899725474,NAD
RO50XKMR8342581571466751,MYR
RO45ABPC3616844954086099,COP
RO56XADJ0646645164065331,PGK
RO77FNGF0662357968865646,NOK
RO50ZLUN0873436919326189,TOP
RO89LFME2509843688070334,LYD
RO93EMHD8396064943199010,EUR
RO81RSDU4644728093319682,CLP
RO89UDAT9168212760730251,MMK
RO49WSML4083324576096823,EUR
RO03VYAH5304881886320402,MDL
RO58XDRM0390158721836697,HUF
RO59PZCE8063606887717950,JEP
RO25KHDQ8425648015012659,DJF
RO47WKQB7628413911646653,ALL
RO36TKVH2201760554210401,CAD
RO77GHLW2834507122346223,KES
RO72HIMM4173805424511479,BZD
RO85ARSF4943550323823933,UZS
RO98MEMD8548923866556303,LAK
RO33QOYR8912105348965917,TOP
RO26ETUC8296382376408509,DJF
RO50BFFV7539297383843702,MUR
RO21VSOC2075256212690907,ALL
RO25VYRK7036910840387745,SBD
RO81MCCM4599491824225510,SAR
RO32IEWV9906090156563016,UYU
RO68XVVE8445802793552798,JMD
RO22HLAR4219385631799445,HUF
RO22RZCL0233999998730008,FKP
RO33NGGV1967252158788505,AOA
RO67KCXA3187774336515345,NIS
RO59BCPQ8184310334088675,JEP
RO70TYTS1268010136996889,RWF
RO87TNKM0010074602452382,UGX
RO50PMDK9069236294229642,BWP
RO74YUHS6198136373874438,TZS
RO12HZZC8924449595705675,GHS
RO53BWWB0678767639633933,RWF
RO40AYTZ1332998969395472,TOP
RO10VKQH9387230784711457,KZT
RO52MYFM9722146889134736,KPW
RO39VOFX3651026452478278,LSL
RO86EZCV0710184219408716,LSL
RO27VVWY1320923494706438,ERN
RO79PDFQ7755259703278252,GTQ
RO19QJNO4218772271713096,SAR
RO07MMMV8087023884173002,RUB
RO39RUQY5889720066278008,SHP
RO09SJUB3601387607885144,CDF
RO15OGVT7886926115155608,MXN
RO92RSZN8600204270030086,SBD
RO08QBXN1742619619022706,XCD
RO84SKGB4356490083532719,RON
RO80SIKG1321430741077662,SGD
RO40TUAY8391280899743283,IQD
RO94RWJW6631346758152489,HNL
RO32TSNC4653777868841190,CUC
RO94YKVB0160788823564466,TVD
RO61WMWH6437222027261513,AOA
RO21YLPH1365033900339769,COP
RO14ZZNP0830312118436854,QAR
RO16XLGG3859304995405640,COP
RO09TOEP5797826557215824,HRK
RO09SRSL8321658286489073,LBP
RO15MFMV4400260148448782,CDF
RO34GGXC7772617498056962,TND
RO73TZWU0213380792542656,JPY
RO22DRJP4459689734169488,MZN
RO94LBVM8938146647389805,QAR
RO32UGST8131280235761644,CUC
RO31JCJD0881244010424557,BSD
RO82ZQAQ3552141167385701,XDR
RO37ZPNZ3106737453689389,MNT
RO66MWRB6679250164363446,SEK
RO13EUYY1214944422722949,XPF
RO19QRZC7585459740116472,IDR
RO81LQDG8561526886962404,UYU
RO84XWXN0748936509422847,TWD
RO66DVOC2109572507592901,MXN
RO18IOWQ8169758665037839,BMD
RO27SYRD1428044485695231,PGK
RO42GSML6143135338023594,FJD
RO96VFMQ2258484046444305,GEL
RO43XYCP0873803658539228,PYG
RO74SCPV2918124364840417,MWK
RO63MUFT6867287275854246,MAD
RO83QTKO8701267103685480,IRR
RO62GMBF6910406108824368,CAD
RO91NGSR3171764207368404,ISK
RO31DSCL1057831967404765,NGN
RO18OJKK5265641433929226,ZMW
RO66AUOB8857706800097938,ZMW
RO74WWVJ1427716021508251,UYU
RO36DBFV1069596482125784,MUR
RO48RWUD3609947579493976,SOS
RO98PIXM2652821285532055,HNL
RO10THJS7901691244141666,ZWD
RO42BROD1454895900267404,PLN
RO90XNUM0429468888060070,RWF
RO88LBCC3794519790600483,BRL
RO04DGYZ1480152494326246,KRW
RO37NEIL4401610175621807,TTD
RO83JWCG2986062427526356,KWD
RO56PFEF2148266023222840,FJD
RO69SURG5878926698456712,LRD
RO29LASO1180972293555119,ILS
RO18LNJP5627176166862121,XOF
RO90VXAP2677549965766505,GGP
RO88FINI3041128713946868,MRO
RO67JMAF8294393064825301,VUV
RO47YPPE8416070800827913,LAK
RO10VYNH5377144395666900,PEN
RO42TYJW1226715388764012,CDF
RO78QCIO8115738659667124,TJS
RO92SSOF7195691540402888,JEP
RO55HJHF9737467665925942,MRO
RO19QAOY8685829171073162,BBD
RO37PPFE8900361627661560,USD
RO17IIYS2183818418585295,BAM
RO08BGUQ1965407955437456,SEK
RO11VOKZ1151867188215960,UZS
RO67CVTT9451617466488114,UAH
RO91SVVF6784123073490716,GEL
RO18KXVM3310714304617097,FJD
RO28ZSTU7471749753314425,GGP
RO16IKEJ1934508097995134,TOP
RO14PMBU6637439706367081,OMR
RO15DOSJ7324692499661345,NAD
RO48PDZR7131003082870825,SVC
RO13UOVX4888540444349058,IDR
RO53RQTE4815890398196533,MXN
RO81TZLV4325241043517105,BSD
RO64LKEL6733969837773078,DOP
RO54BVFT6675535376353598,ZMW
RO28URMO2053034223166910,CUC
RO02HSOP5234991204865902,WST
RO78VESP5496218954952066,SVC
RO63DQOF5407785011055987,AED
RO91KWZH4494367696714867,KHR
RO69KIQB0957906998869671,NAD
RO96RXUX9462887308363609,FKP
RO22DTQG9002931826757952,ZWD
RO14LOKL3676681814156050,ILS
RO35DAEC0131697016542090,AUD
RO53LNIV6796565933997937,MZN
RO29UIAZ1698086953283905,MZN
RO71TBEK8342912546911172,UYU
RO31FLPJ6612531573555166,DOP
RO78OECF0968766789864741,ARS
RO04RTKR5234607943597075,GNF
RO42LMXC5280764862685658,LRD
RO35IXOR1148148791814090,OMR
RO53IITI6253286588862959,MMK
RO96NOXN4483667586040955,CRC
RO40KLOL4848685461329559,HUF
RO09GKEM8199685361717519,LSL
RO10FENP3556364580743832,KHR
RO56JJDT0022654777201064,TZS
RO33IKUM0020668410586438,JOD
RO76DVKL3008787239835197,USD
RO55PWYW2711374278024100,AFN
RO04YDSC6240038263456391,QAR
RO06ZFSV3581853170505139,PAB
RO35CHEE3263329509743563,XPF
RO66GHJC9548707924174484,CUC
RO13JSUZ9653683950696639,KZT
RO71KQWZ4451153448451675,IMP
RO02IBLC7622013487199483,BAM
RO05HDWE1458451320687306,NZD
RO42ZEFE7344111199289623,ETB
RO29ABLT6607228381993382,MUR
RO83BELS2378381787601634,JMD
RO65WYBM2368292014207756,DJF
RO98RRSM7332698912520950,JEP
RO72UDIL5437174035164862,LKR
RO05TKIP9954831492645305,GGP
RO21CPSQ9556966141196813,GMD
RO24GHNH2119777075803635,AFN
RO42ZTOH7176862778911755,GGP
RO41GPGZ1536104754492765,GHS
RO19GGVE3657978868606074,SVC
RO25TNNJ7009214998516852,UZS
RO55BEAM4772608456567846,PHP
RO82HDVS0183635931147048,KYD
RO53XBTI1751667660304960,CUP
RO32JSNP5867811902578622,GMD
RO42TRPK0736620272446201,BSD
RO96GERC4936363914874536,TMT
RO80PFTI3829554391625680,KWD
RO27JUYC5398250802058883,LSL
RO76RUMN1416133140016172,NPR
RO98EVOS4484070776656381,CUP
RO31BXRF9555152824924997,AMD
RO78KMKP2533757698596833,CHF
RO48MNTV1223106525682271,THB
RO06HMGL0474163205495384,AZN
RO22HFNM4371597445762866,USD
RO64YMFN4192151714786338,STD
RO15DWDC5055093388676541,IDR
RO11OUIK0235293140022002,TOP
RO07BJKM9363880233758277,CHF
RO85EMRO2216511670203972,BZD
RO46ZYXA0866909261004778,ETB
RO18YKSR7551750802423525,ERN
RO94KUES8901111253303352,IMP
RO84JQRD6468322462257255,MGA
RO07NJGG0210040911959083,NZD
RO25AOKI9352692546558181,GNF
RO16DSGG2693476481703498,SVC
RO09CCSY5913645936693740,UAH
RO15OAZP0174187364238095,NAD
RO74WKFS2612877652692072,NGN
RO03AEUV4284106402856648,GGP
RO84RSCD4687654377217342,COP
RO11BLJB2474343339351891,ZAR
RO48HUTG2945614236226018,GHS
RO15CEQN4793743678424471,IQD
RO82TEEM8660894645456461,LRD
RO10ROFZ9318196300278528,BIF
RO63KPDG5094698036688454,MGA
RO68MNLB7770798487353993,VND
RO10SCAW7472434815028467,CHF
RO41GLHS1619701823022540,HTG
RO20IBQV2465444575364539,ZMW
RO33VKNQ4214373593548911,NZD
RO32CLTT3228396468224338,GIP
RO18IWSX1703655763243090,TVD
RO65MXXE0103271266037327,TJS
RO29UOTC5437244980740148,AWG
RO80IFQT4530290868698231,HUF
RO62TMCA9400990848161639,SVC
RO43XRTX9763987661527564,ALL
RO85SYUX0857721869140764,BTN
RO62PUDE9722510050304513,RUB
RO37EQVP8864562185315901,SZL
RO81EVIJ3590876574168369,BZD
RO72DOAK0253052916988953,CAD
RO17ZQIP5712774150193720,KRW
RO95SNKX2617637829809090,BOB
RO55KRWV9570513527557108,MMK
RO21UEXV8619304595268837,SBD
RO17JMNK5998703167647726,JMD
RO86VLBK8023546765105266,GGP
RO33GATI8398001868549313,MAD
RO85FRAZ3861348795558017,AFN
RO74AOHK1027994305767880,CAD
RO43ISHH8406763358613961,RUB
RO92TWAE7588223368518081,GGP
RO65AKEV9411333110232413,SHP
RO61XKZZ3556375761141146,COP
RO46TKTB1335630909775034,BTN
RO14NRKD9432571531696986,PLN
RO47YMJI5277987695528285,QAR
RO12JLSG7286674215879026,UYU
RO79KWWF1224235100637848,ARS
RO24PIJQ0200391240615784,ILS
RO60RQPG6789264062221706,AWG
RO79KZFQ2856856250576704,MKD
RO39MUFH2086134044554660,TVD
RO46VMKP7461398244234936,CUC
RO70TUST3080654867506463,EGP
RO38KSDE8525532154335902,MYR
RO85CCIY9993171118821180,SCR
RO19FQXE2620676642498035,ARS
RO72OMGJ2908164427630063,NIO
RO74TCIU6411615540193640,GEL
RO67QEBN6659936878273765,NIO
RO85WSME7044388277267863,LAK
RO55JZVV2551918053499313,TWD
RO29RLGA0162855438537613,LSL
RO10WBSA6953698963807383,USD
RO35OPSJ0489733217319907,KGS
RO48FSKJ4231532594051570,PAB
RO35NXVT7346344872327530,TRY
RO30CDMN8346774461319976,RWF
RO41GDOR5344198249094244,CAD
RO04PTKE8369253777234211,SPL
RO40WEDX0265047732587498,BZD
RO93PKZQ5167854884451093,UZS
RO13WOBL2196935170545284,ZAR
RO71RZBX7028422232928474,UYU
RO87LXAB1168069357785750,UYU
RO87BWWB1265017138490902,SDG
RO78XFSE9644393464795864,GHS
RO44BQRQ6883884815866804,EGP
RO10IYGA8501616403936780,TZS
RO97AOGS1522996524538351,NIO
RO22RBQC0719358302468774,NOK
RO86ZCQR8298545683876506,INR
RO80YOTO9691199563854016,UAH
RO28OGCY7703544413278420,MOP
RO39IIVI1989785921370791,HNL
RO45GHLB6795078404881516,BDT
RO49AIDL4985733804970374,NAD
RO66PCVH1490594529892420,TND
RO53TGIW9864013658063454,NPR
RO06KFQG7448197497146036,XCD
RO47UYEA8720818814508892,BAM
RO77SABR7323615496883765,XAF
RO89ZIFL8759011741363886,RUB
RO76LANA7566605096448956,LYD
RO88NDMT9756103578577549,VND
RO18IIFQ5645958461791318,TMT
RO89UIYV9250106592417386,NZD
RO40DWWI3112453909511780,TND
RO35CDLW4879687048426463,MAD
RO66HUKM0053245715196512,THB
RO08JRWD5529416545110953,TWD
RO16HKJK4014007183074753,GEL
RO97JHAV6607723638139328,NGN
RO24LKQX8189402736203114,ARS
RO55DIST3164981539065047,BHD
RO56HBBA5090931239631046,PKR
RO09WSSC3967116536761710,AFN
RO95VEXT0296704054808824,CZK
RO24JFRN3602015828433899,KWD
RO22MTUV2553661890888172,TWD
RO80MEZY0759106273812128,CHF
RO37SLTF2102839395404016,PLN
RO15ULHH9179107666466824,PKR
RO52AIWQ6676185292656459,XPF
RO15FHYV7916658661065498,RSD
RO14CKWU7781734606148281,BIF
RO11WXCG6629398673752286,UGX
RO84BJLK0226668127171493,JPY
RO85WOPC6711652976094144,UZS
RO94QGNA6740492156328825,VEF
RO49HOUV5451842980845369,KWD
RO14ZQOK2084312001904610,RWF
RO37AUBU7516388158989714,BSD
RO06GKEM5570773448279627,MZN
RO18BUOG9921780336931383,SOS
RO81AHLW6887206123854586,MYR
RO80KJLF9162714956706308,RON
RO43TMEB6008156252967004,BTN
RO25RFLR8258656779012110,KGS
RO88IJHY9175482263691183,BTN
RO81PQMG5028532342979201,GHS
RO37HJXA5844107415818886,GIP
RO43SWQM8698531068874550,DJF
RO21QXZF1129796467211231,BWP
RO08HUZU7242167912442574,NGN
RO40YCHZ1839359099934131,SVC
RO15XZGT6054315102449058,GBP
RO74MBEB2212656497927775,HUF
RO42YCUS0309646163309686,HUF
RO64UVPZ3178956364759018,PYG
RO52LKEF9060120004961843,CRC
RO54QJHI9954047285385660,GIP
RO07HKEC0343209147541794,OMR
RO48GSYT5380764935479922,AOA
RO30DEDT2997492171723709,BDT
RO03FWGP1245111636962519,KGS
RO80NDCY5545839819300034,VUV
RO65RCVG8687246405473381,PEN
RO76LOWY4363490417994664,GNF
RO98XYYT4194214891324935,LRD
RO37UNXG3136934430468098,QAR
RO56YDPQ8932127928307324,NGN
RO13YVHY9663359424438257,BAM
RO03LYDE0633395872188261,ANG
RO03HVCO7726818715799173,ALL
RO93MTDU9098448209954090,SOS
RO24CKXO1437621528032704,BND
RO91HZAP5174616373446124,VND
RO29USYJ2461146261617582,DJF
RO10AZAC0463331903587731,RWF
RO73SFSB6969716825766599,SHP
RO93EPCZ5203995222879417,XAF
RO04VWJI8862955360930423,SPL
RO54NSBY4787966854352309,HUF
RO97VPSL7369242980072726,PKR
RO09JSHF4143751582995909,PYG
RO75PPXY9523985328750123,LSL
RO39KQKC2494648498594943,PEN
RO09OKPW5141127208916361,TWD
RO60RMBX9375550466282651,AMD
RO69WJBK5347344307512479,TMT
RO97ZFHO1734275774819731,ILS
RO56SUMV8257197943646585,MYR
RO93HYXE7027211512991984,PKR
RO40RMUK1097009140896658,COP
RO92FJRJ2317895123080054,XAF
RO54HZZY4625933829737233,CUP
RO33ZZGC8831268219075072,MVR
RO18UZAE0960540670304151,EGP
RO22DVVA4950181410223199,AWG
RO30IRJA5869632805496691,KWD
RO26RNLU7911486756597479,GNF
RO43QASK5178655144953637,HRK
RO81UMLN6802736362107817,SAR
RO07TYSI8284829358466458,MDL
RO69NURR5123148896171437,LRD
RO80RQMH4751569985091638,BSD
RO09JEDD1583463687843211,NAD
RO89UEZG0723418883984999,MMK
RO67WEFM0557898886604814,BTN
RO95MYKH0489011069662074,GMD
RO43PFNK1554283544702812,PGK
RO33AUCA9399219300597514,MAD
RO50MIDN6834247519070896,SDG
RO73YPNW0694063240624722,UYU
RO89CUTA3114483153662947,QAR
RO89EVHQ8785002121738784,KPW
RO37OVQM2003466337714484,LRD
RO17DFYA7682632021468043,CHF
RO21TFKL0789491494134926,BTN
RO87BRIL3815780376701013,MZN
RO06UTPJ1894706821044882,TVD
RO68PMDO5032285253419982,BGN
RO03NMYX4014198876997266,RWF
RO12DVPK5943949250952295,KHR
RO50WJIC1101160373998643,FKP
RO19QYHI4938392809568504,EUR
RO72XGHM2544678315560223,UGX
RO26HOVI4538232063101218,PHP
RO72NBJP1900371121629399,AZN
RO36ZEXS7148518446746131,LRD
RO18UTWS6917472928841413,BYR
RO05EVJC0006389348498236,TND
RO06TACH7398089468610700,ISK
RO85RQJI2192583108510238,AUD
RO72ETRD0342022199644125,IMP
RO77UGVQ1983683334280337,AWG
RO92ZFSL9537959880339516,SDG
RO51PGLK3370105210886130,TZS
RO94BDDU8453586348545245,ILS
RO51FSLL0146225214058680,HTG
RO04ZBHJ0324514492526014,AZN
RO23HCUB7067414387658230,JPY
RO11JQJT6748799876591410,AMD
RO70XGAB9809237293241547,FKP
RO56TMYG5717851408660485,JMD
RO91FSHP0429483862473841,BGN
RO78GZCH7868242825939909,SHP
RO06CZIZ2400457030239459,BOB
RO30SMLM0144320215416501,MAD
RO10ISYC2968612801119400,DOP
RO11UATT4366720281326229,BRL
RO08LODI9789597802117561,XDR
RO56LSDD9931868973716875,MYR
RO68CYCQ8967349827670475,LTL
RO73YUYH8625954069764196,PHP
RO05EGXS0521420555792366,SPL
RO21RTLK2466611088668253,CRC
RO18JRHB9473346953923829,GHS
RO35RAWV8882426455795231,CRC
RO47XEZA5137533999966763,SLL
RO98GTOZ9709136245028489,EGP
RO89ZMNO3744699576033655,UZS
RO73JSHW3350944381614730,QAR
RO16SDAY9082916504794629,GYD
RO98GDZA4345377144344953,EGP
RO71UILL2546214060104227,RON
RO71UYEE0394597711842366,AWG
RO48DJCN5539271874524968,MDL
RO96DZHG3969635391525169,ISK
RO11DWNR5936363955951283,INR
RO32EZNM3448587865836221,VEF
RO96TPMX6515168564188396,IMP
RO34GCFM0796456877304307,AMD
RO91KCHP1198966308467659,SZL
RO30AIUR6596702701704130,XAF
RO67DCRP8614514847480929,CUP
RO28KDCD6395904681038651,DOP
RO15HXWK2553758925007512,ALL
RO18GLWE1721368952935086,THB
RO24UEFK6696555828223091,XCD
RO27NAXP8984545132526255,GGP
RO32HXCN6531225012921516,MRO
RO37WZET4508140380356896,MDL
RO48EILM9288461763592451,BAM
RO24MKCA3589121511286975,RSD
RO69SHHK1091616648280027,GGP
RO24MJRZ9512017081613289,ANG
RO47QMQO8001161248613318,ARS
RO89BZDX8147382318416433,LKR
RO31ZGML2187228268030213,ERN
RO76RFLN9060245774797824,FJD
RO38VPXD6314818774561386,AFN
RO23WKXC1578007288582989,LYD
RO48YLNF1786669167289251,ALL
RO67NSLD4758602284408087,SCR
RO36QCYD6457071134984674,AWG
RO28MFQV0965921026801552,SVC
RO84LBIG0715677203819102,RUB
RO37AETF5343865546096734,JPY
RO31XUQK4735787822157516,OMR
RO97ZHMG8626135251040830,ZAR
RO35NFMS6180804204403983,GEL
RO79SBXG5173239266370032,GBP
RO67UWBP1846221765479613,NZD
RO31IGKF8219248320530858,VUV
RO75MIKK4324025844554346,MZN
RO75XWOL8990958498068128,THB
RO02VYXC9960090833391531,IRR
RO60YLGF8826870036145336,THB
RO98ZMMD3956333470683147,IRR
RO33LUYW4336336475501483,SVC
RO55BVZO9005932030181499,NAD
RO91UMUE3433360272539087,KHR
RO58LQCV9833740196622611,GBP
RO76ETYB7676692971217904,PHP
RO09GHUF7200128168293334,NAD
RO32LOYH9114636211304547,SPL
RO59ISPI7813821391794304,BAM
RO90PYER7355469510059491,ARS
RO61ZGQS4523967476638038,AMD
RO77NVXH6858144088825957,KYD
RO87YMTD0315338065576511,GNF
RO56AAKW5852315915590132,ANG
RO59KUBQ7116210934394277,KMF
RO85HAPM8755473409089388,GHS
RO31UINH2287313942895984,ZMW
RO70COZL8690798339224031,MMK
RO69AXPS6226005323203966,GHS
RO60VTKT5430158790169328,GYD
RO61JCIK6880163967799522,IMP
RO34PQKZ7502115737609958,BIF
RO84CAJE6657667691663923,BZD
RO74YSKU0610096379662516,CUP
RO77OMBE8785764943971361,BWP
RO86GZJD9996746408513900,SVC
RO93NASO8270512125862412,NIS
RO30NRXK6142287380670804,BMD
RO51ZJOE0241744511380505,CRC
RO64GGDS6667173714211061,IMP
RO04COCR2782855662374186,UZS
RO70HQIZ3249120192020240,PKR
RO38PNNT8679836083763239,MUR
RO31HMYD8079085727148599,SPL
RO14CRYF3058469087951089,KYD
RO02QYKU7783863593612762,QAR
RO42PYCI3547847471345616,AZN
RO18AXQO3485350579368071,UYU
RO51URXR5433146484110897,SGD
RO42JLFV5640272140316621,IDR
RO33OAXY7027320653661811,KGS
RO07NWIJ4344334857185461,BAM
RO73DSMX3611916600914910,JOD
RO62JPXX4309130696070782,KES
RO70LLDK9917009453263133,SEK
RO07KHCI3147035846124262,MUR
RO33AGYC3790498736020573,MRO
