"personal_id","personal_number","birthdate","address","phone_number","user_id"
"9257","3120124206143","1909-12-24","Drumul Eftimie Nr. 171 Bl. 76  Sc. 78 Ap. 272, Jibou, 466607","0766 928 658","19251"
"9258","1060918406529","2006-02-13","Aleea Ardelean, Bailesti, 157208","0733 536 694","19252"
"9259","8080602292284","1914-08-11","Strada Mazilescu Nr. 58, Paunesti, 709348","021 311 6572","19253"
"9260","6500606367669","2008-06-05","Soseaua Rozalia Albu Nr. 132, Targu Secuiesc, 662468","0752 703 588","19254"
"9261","8580411184451","1953-08-02","Bulevardul Flaviu Preda, Tudora, 928382","0745 486 753","19255"
"9262","3840722251607","1909-01-12","Drumul Beatrice Tabacu Nr. 39, Lumina, 747787","0237 801 082","19256"
"9263","3640910311261","2011-08-03","Strada Viorel Nistor, Otelu Rosu, 229428","0742 980 772","19257"
"9264","4930709448845","1997-05-05","Strada Ababei, Caracal, 637668","0753 244 324","19258"
"9265","5350620437996","1975-10-23","Strada Felix Voinea Nr. 18 Bl. 33  Sc. 38 Ap. 214, Constanta, 323801","0738 155 195","19259"
"9266","2870808398138","2001-01-12","Drumul Ababei, Breaza de Sus, 819231","0261 560 074","19260"
"9267","7161004026532","1975-09-13","Strada Antim Pop Nr. 326, Peris, 429522","0755 879 406","19261"
"9268","2471007302784","2023-05-15","Drumul Brândușa Toma Nr. 81, Ineu, 419758","0749 369 120","19262"
"9269","5830508260120","1986-08-23","Aleea Nemeș, Arad, 797457","0259 329 208","19263"
"9270","8140726408923","1988-10-25","Strada Ababei, Agnita, 283874","0780 851 888","19264"
"9271","1580227136725","1942-06-20","Soseaua Oprea, Calarasi, 792760","0721 791 543","19265"
"9272","6091111168799","1998-01-24","Drumul Popescu, Darmanesti, 931926","0254 520 557","19266"
"9273","4680731430436","1962-06-09","Soseaua Letiția Voinea Nr. 58, Bacau, 868120","0735 319 583","19267"
"9274","3150118138891","1944-10-26","Drumul Dimitrina Ionescu Nr. 13 Bl. 53  Sc. 84 Ap. 885, Alesd, 895432","0245 224 140","19268"
"9275","1451104135261","1942-11-18","Strada Marin Nr. 54 Bl. 54  Sc. 76 Ap. 116, Vlahita, 464019","0264 884 268","19269"
"9276","5030916203513","2009-10-31","Bulevardul Ababei, Dumbraveni, 160405","0724 468 182","19270"
"9277","8070220183367","1955-04-19","Aleea Pușcașu Nr. 340, Voluntari, 991172","0772 114 519","19271"
"9278","8660403409351","1947-02-18","Aleea Ababei Nr. 49 Bl. 48  Sc. 50 Ap. 296, Dorohoi, 590891","0722 445 124","19272"
"9279","4540208397222","1922-01-22","Aleea Manole Nr. 447, Avrig, 783247","0768 211 271","19273"
"9280","7420930101350","1983-10-14","Soseaua Preda, Valea Caselor (Dragasani), 318478","0240 561 170","19274"
"9281","7140508060970","1954-09-20","Intrarea Nistor Nr. 50 Bl. 42  Sc. 66 Ap. 307, Vaslui, 353363","0239 604 526","19275"
"9282","4740802511458","1958-10-10","Aleea Aanei Nr. 494, Ianca, 426525","0768 970 361","19276"
"9283","7670820151466","1979-07-03","Drumul Melina Ardelean Nr. 49, Ruscova, 774959","0768 370 185","19277"
"9284","1700405458290","1924-10-02","Bulevardul Cristea, Babadag, 804085","0771 047 753","19278"
"9285","3210531287936","1928-05-22","Drumul Popescu, Ramnicu Valcea, 218507","0711 143 474","19279"
"9286","2511116364910","1920-04-09","Bulevardul Dinu Nr. 101 Bl. 78  Sc. 90 Ap. 518, Corund, 386594","0233 397 616","19280"
"9287","2751214047743","2006-04-15","Bulevardul Mărioara Ene, Sannicolau Mare, 415102","0253 107 815","19281"
"9288","6600928438157","1976-06-14","Soseaua Pușcașu, Covasna, 894367","0742 387 560","19282"
"9289","3670114514481","1989-04-17","Strada Stancu Nr. 663 Bl. 18  Sc. 46 Ap. 371, Podu Iloaiei, 746258","0784 728 553","19283"
"9290","3151107408405","1975-11-17","Soseaua Amelia Albu Nr. 969 Bl. 85  Sc. 90 Ap. 279, Satu Mare, 619771","0237 375 499","19284"
"9291","3570523374821","1936-04-29","Soseaua Artemisa Voinea, Magurele, 205350","0264 114 218","19285"
"9292","3460717028608","2021-01-03","Aleea Ieremia Ene Nr. 955 Bl. 19  Sc. 89 Ap. 486, Cisnadie, 256023","0722 699 213","19286"
"9293","4470426031057","1910-03-04","Strada Angel Nistor, Gheorgheni, 675114","021 402 5590","19287"
"9294","7380321158294","1955-12-30","Aleea Dumitrescu Nr. 56 Bl. 72  Sc. 13 Ap. 942, Fetesti, 353562","0758 373 610","19288"
"9295","3441125175181","1963-01-17","Aleea Diaconu, Baicoi, 815216","0725 193 294","19289"
"9296","7840830195554","2013-01-24","Strada Gheorghiu, Popesti-Leordeni, 981073","0738 656 997","19290"
"9297","5510404217856","1943-06-18","Strada Tabacu, Sighetu Marmatiei, 555891","0247 612 637","19291"
"9298","2150226061765","2003-12-22","Intrarea Angela Stoica Nr. 74, Medias, 654328","0722 116 181","19292"
"9299","1361221217503","2000-07-15","Soseaua Dimitrina Suciu, Branesti, 317067","0737 032 366","19293"
"9300","6110701518797","1911-05-25","Aleea Stancu, Zarnesti, 274122","0737 095 236","19294"
"9301","5740507192606","1964-02-27","Aleea Ștefania Nistor Nr. 37 Bl. 65  Sc. 23 Ap. 488, Petrila, 543857","0765 837 664","19295"
"9302","6410930107951","2009-08-25","Strada Stoica Nr. 14, Busteni, 248200","0765 211 742","19296"
"9303","5450910371705","1935-05-31","Strada Violeta Ababei, Siret, 221447","0249 712 312","19297"
"9304","3771019134821","1953-12-07","Aleea Voinea Nr. 97, Marasesti, 284155","0734 015 790","19298"
"9305","6920627330344","1979-10-24","Aleea Tabacu Nr. 493 Bl. 51  Sc. 37 Ap. 163, Dumbraveni, 221973","0772 665 857","19299"
"9306","7440525135587","1915-05-17","Aleea Irinel Stan, Toflea, 337900","0261 782 210","19300"
"9307","8460105014407","1994-09-05","Drumul Visarion Voinea Nr. 35, Timisoara, 639645","0772 012 924","19301"
"9308","5941218090430","1995-05-29","Bulevardul Stancu Nr. 889 Bl. 13  Sc. 17 Ap. 983, Botosani, 616564","0732 083 249","19302"
"9309","2321009404141","1962-06-04","Strada Mazilescu Nr. 86, Giurgiu, 461979","0720 316 654","19303"
"9310","6951111078577","1965-11-17","Soseaua Stoica Nr. 99 Bl. 93  Sc. 53 Ap. 594, Buzau, 570385","0772 519 404","19304"
"9311","5600722384607","2022-12-20","Strada Voinea, Bumbesti-Jiu, 188704","0244 412 167","19305"
"9312","6210507157249","1910-08-14","Aleea Vlad Toma, Zalau, 279893","0771 651 219","19306"
"9313","5600229336920","2018-11-27","Aleea Carol Dumitrescu, Sibiu, 523741","0766 969 347","19307"
"9314","2710510187276","1950-04-29","Soseaua Stănescu, Seini, 653370","0232 132 396","19308"
"9315","2610128223575","1915-03-08","Soseaua Stancu Nr. 78 Bl. 83  Sc. 41 Ap. 508, Podu Iloaiei, 139376","0758 047 575","19309"
"9316","2530417528394","1958-02-14","Intrarea Octaviu Dochioiu Nr. 583, Petrosani, 225503","0746 150 230","19310"
"9317","6311129114585","1970-01-18","Intrarea Ababei Nr. 105, Turda, 666316","0724 990 786","19311"
"9318","6761001063577","1992-11-10","Intrarea Anișoara Barbu Nr. 82 Bl. 18  Sc. 81 Ap. 456, Plosca, 274983","0769 723 349","19312"
"9319","3810307411512","1967-08-25","Strada Cristea Nr. 65, Macin, 269221","0736 095 626","19313"
"9320","4270127155706","1963-01-30","Strada Stan, Afumati, 589280","0727 486 890","19314"
"9321","6910707379221","1947-03-08","Drumul Rafila Nistor Nr. 74, Popesti-Leordeni, 271926","0726 611 724","19315"
"9322","1330204038916","2023-04-05","Drumul Nistor Nr. 88, Valea Caselor (Dragasani), 147786","0267 055 885","19316"
"9323","4990629289317","1988-04-10","Intrarea Eliza Diaconu Nr. 475, Marginea, 494768","0742 012 606","19317"
"9324","2770511164526","1968-04-29","Drumul Oprea Nr. 56 Bl. 14  Sc. 83 Ap. 393, Borcea, 523079","021 662 0986","19318"
"9325","3680422281861","1926-05-05","Aleea Stan, Reghin, 446448","0256 931 248","19319"
"9326","1611021197171","2013-05-23","Intrarea Diaconu Nr. 98, Fieni, 797536","0258 742 119","19320"
"9327","2091205442684","2010-10-05","Aleea Ionescu, Sancraiu de Mures, 508818","0724 242 523","19321"
"9328","5280108355600","2006-06-30","Intrarea Ariadna Diaconu, Miercurea-Ciuc, 186974","0734 973 556","19322"
"9329","2250921099276","1959-08-05","Soseaua Stela Tomescu Nr. 642 Bl. 29  Sc. 38 Ap. 267, Peris, 901867","0728 946 142","19323"
"9330","3630501407465","1958-12-11","Strada Florea Nr. 465 Bl. 80  Sc. 19 Ap. 986, Caracal, 889355","0234 218 997","19324"
"9331","3630508526701","1954-05-24","Bulevardul Ene, Chitila, 188744","0268 232 070","19325"
"9332","6700416315213","1999-07-26","Intrarea Ardelean, Bistrita, 972216","0269 190 776","19326"
"9333","2990524356575","1952-06-01","Drumul Stan Nr. 93 Bl. 83  Sc. 40 Ap. 756, Sebis, 644845","0751 157 149","19327"
"9334","7241015170514","1999-10-15","Bulevardul Nistor Nr. 796, Satu Mare, 305668","0256 643 354","19328"
"9335","6230622071587","2005-06-11","Drumul Georgeta Preda Nr. 78 Bl. 66  Sc. 86 Ap. 620, Pipera (Voluntari), 763693","0257 944 787","19329"
"9336","6900230147113","1999-12-22","Soseaua Consuela Ene, Rosiori de Vede, 280212","0740 230 022","19330"
"9337","6500412515542","1962-08-20","Intrarea Iuliu Diaconescu Nr. 56 Bl. 23  Sc. 27 Ap. 988, Videle, 864285","0732 169 244","19331"
"9338","4371110292168","1990-05-10","Aleea Diaconu Nr. 909, Simeria, 722382","0759 297 531","19332"
"9339","4411203062742","1912-12-29","Aleea Voinea Nr. 753 Bl. 29  Sc. 48 Ap. 410, Fundulea, 209962","0767 938 957","19333"
"9340","8131203153877","1953-11-30","Drumul Mazilescu Nr. 702, Zalau, 236898","0751 014 803","19334"
"9341","8910228182437","2012-07-27","Soseaua Oprea Nr. 70, Voluntari, 358201","0252 532 694","19335"
"9342","7721111220297","1918-07-13","Intrarea Pătru Tabacu Nr. 994, Arad, 219356","0727 634 939","19336"
"9343","4520505427767","2002-05-15","Drumul Cristea Marin Nr. 404, Gheorgheni, 223706","0245 061 823","19337"
"9344","4360531327231","1931-07-12","Drumul Mazilescu Nr. 72, Baia Sprie, 793324","0758 391 730","19338"
"9345","6380920412500","1982-04-13","Drumul Florea, Ovidiu, 442194","0762 083 201","19339"
"9346","7170408276004","2001-09-17","Intrarea Eugenia Nistor Nr. 29, Zimnicea, 188800","0765 962 692","19381"
"9347","1550819198658","1913-10-08","Strada Giorgiana Dinu Nr. 74 Bl. 77  Sc. 71 Ap. 718, Peretu, 336304","0263 179 455","19340"
"9348","4191118288706","1947-02-10","Intrarea Barbu Nr. 219 Bl. 93  Sc. 19 Ap. 199, Ineu, 448327","0752 636 266","19341"
"9349","7801023428503","1939-10-11","Bulevardul Matilda Dumitrescu, Codlea, 747057","0260 017 160","19342"
"9350","6020216197431","1913-12-18","Bulevardul Oliviu Dochioiu Nr. 686 Bl. 60  Sc. 65 Ap. 979, Targu Jiu, 911694","0722 502 754","19343"
"9351","8760511132961","1996-10-05","Soseaua Gheorghiu Nr. 638, Sangeorgiu de Mures, 966514","0247 510 514","19344"
"9352","8541108428839","1975-11-20","Bulevardul Casian Mocanu Nr. 16 Bl. 49  Sc. 33 Ap. 678, Eforie Nord, 335441","0768 423 305","19345"
"9353","1170123377890","1915-01-12","Intrarea Stoica Nr. 67 Bl. 19  Sc. 52 Ap. 541, Simeria, 733545","0255 237 222","19346"
"9354","2050725015845","2022-03-26","Bulevardul Georgescu, Navodari, 162782","0748 923 237","19347"
"9355","4270226523507","2004-08-25","Soseaua Albu Nr. 738, Caracal, 309541","0268 492 454","19348"
"9356","4541130082937","2019-10-12","Aleea Aura Manole, Carei, 743600","0264 959 174","19349"
"9357","7800108313761","1925-07-21","Bulevardul Cristea, Cisnadie, 423192","0733 515 110","19350"
"9358","2280710439552","1979-10-04","Drumul Sofia Stoica Nr. 22 Bl. 55  Sc. 91 Ap. 992, Berceni, 916833","0734 951 183","19351"
"9359","5970321262670","2016-06-21","Intrarea Ofelia Nistor Nr. 890, Gura Humorului, 357578","0237 003 595","19352"
"9360","1441029143153","1938-05-19","Aleea Popescu Nr. 82, Moinesti, 121128","0720 452 894","19353"
"9361","4860607372832","1931-05-19","Soseaua Dochioiu, Marasesti, 292399","0241 346 242","19354"
"9362","4830328131208","1972-01-03","Strada Cristea Nr. 952 Bl. 84  Sc. 16 Ap. 422, Harlau, 207424","0747 213 052","19355"
"9363","6730522364253","2012-09-16","Strada Stănescu Nr. 53 Bl. 47  Sc. 44 Ap. 126, Marasesti, 224940","0245 125 978","19356"
"9364","2750730521051","2023-09-26","Bulevardul Manole, Vicovu de Sus, 808259","0770 358 648","19357"
"9365","6640814279872","1966-08-13","Aleea Manole Nr. 459 Bl. 78  Sc. 92 Ap. 425, Gura Humorului, 498321","0729 750 895","19358"
"9366","8560114288421","1962-10-17","Soseaua Iasmina Ardelean Nr. 678 Bl. 82  Sc. 72 Ap. 394, Fetesti-Gara, 959357","0769 410 808","19359"
"9367","6030108363207","2010-07-19","Aleea Elisabeta Eftimie Nr. 240, Dumbravita, 359662","0733 144 711","19360"
"9368","6880605081548","1913-05-24","Drumul Tomescu Nr. 65, Victoria, 186034","021 964 5583","19361"
"9369","4790221054852","1978-06-26","Aleea Ardelean Nr. 98 Bl. 92  Sc. 31 Ap. 230, Fundeni, 838021","0749 394 214","19362"
"9370","3520307016264","1922-10-10","Intrarea Stan Nr. 781, Barlad, 442331","0751 197 185","19363"
"9371","1551224074679","1992-01-14","Bulevardul Dinu, Radauti, 163008","0728 963 117","19364"
"9372","8960716389808","1914-06-08","Soseaua Eremia Ene, Baia Sprie, 467450","0268 700 633","19365"
"9373","8330217323629","1964-11-18","Aleea Dima Nr. 29 Bl. 94  Sc. 62 Ap. 896, Fundeni, 533917","0739 046 782","19366"
"9374","7310231368375","1954-01-25","Soseaua Ionescu Nr. 458 Bl. 33  Sc. 75 Ap. 924, Bals, 363180","0257 358 286","19367"
"9375","4610101089523","1943-07-27","Bulevardul Bucur Dinu, Chisineu-Cris, 553530","0752 428 253","19368"
"9376","4011217516544","2016-09-08","Aleea Ababei Nr. 547 Bl. 73  Sc. 90 Ap. 678, Pucioasa, 818331","0728 232 862","19369"
"9377","8670810056395","1971-07-12","Drumul Tabacu, Jimbolia, 531361","0730 070 417","19370"
"9378","3091111261007","1962-08-16","Aleea Ionescu, Macin, 545048","0245 071 894","19371"
"9379","3740111117472","2005-10-28","Bulevardul Gheorghiu, Pechea, 918176","0735 090 397","19372"
"9380","6250227298361","1959-08-31","Aleea Tabacu Nr. 34, Sancraiu de Mures, 560824","0267 432 306","19373"
"9381","7641227250462","1948-07-17","Aleea Melania Stan Nr. 371, Victoria, 291636","0248 972 066","19374"
"9382","5791026237376","1920-12-27","Strada Stancu Nr. 76 Bl. 11  Sc. 26 Ap. 970, Giarmata, 775024","0728 247 958","19375"
"9383","3230611015309","2004-09-13","Aleea Florea Nr. 63, Insuratei, 778001","0736 087 346","19376"
"9384","2100630236617","2015-06-28","Strada Aanei Nr. 716 Bl. 83  Sc. 11 Ap. 557, Sinaia, 871827","0235 603 585","19377"
"9385","4220530121432","2000-09-04","Drumul Maxim Tudor, Siria, 737896","0767 556 075","19378"
"9386","7850405295103","2013-05-04","Strada Dobre, Dobroesti, 278851","0253 750 393","19379"
"9387","7491117395536","1970-07-06","Strada Popescu, Victoria, 492834","0253 573 845","19380"
"9388","2681118101073","1984-09-08","Soseaua Stancu Nr. 112 Bl. 51  Sc. 77 Ap. 964, Baia Mare, 868194","0771 274 822","19382"
"9389","6840204186349","1950-03-26","Intrarea Marin Nr. 925, Popesti-Leordeni, 869823","0733 806 705","19383"
"9390","8350230191641","1921-12-20","Soseaua Gheorghiu Nr. 164 Bl. 66  Sc. 53 Ap. 833, Targu Mures, 878229","0232 479 821","19384"
"9391","2100714203410","1939-05-30","Intrarea Răducu Nistor Nr. 271, Baia Sprie, 576111","0240 658 085","19385"
"9392","4520807216204","1924-12-15","Bulevardul Roxana Tabacu Nr. 45, Mioveni, 363986","0772 247 864","19386"
"9393","4700823425133","1937-05-09","Intrarea Diaconescu Nr. 745, Zimnicea, 769263","0264 904 956","19387"
"9394","6910715309335","1968-09-27","Soseaua Aanei, Giurgiu, 668492","0235 167 834","19388"
"9395","3950813197739","1991-02-28","Aleea Diaconescu, Bolintin-Vale, 197996","0253 289 651","19389"
"9396","3660704368861","1965-10-14","Strada Nemeș Nr. 25 Bl. 37  Sc. 62 Ap. 634, Motatei, 158220","0764 444 778","19390"
"9397","2910119445034","1988-10-10","Soseaua Ardelean, Arbore, 771182","0237 742 206","19391"
"9398","2501116314772","1986-09-01","Soseaua Pușcașu, Toplita, 553938","0757 784 470","19392"
"9399","5131110056358","1961-03-01","Strada Emanuel Eftimie Nr. 38 Bl. 23  Sc. 27 Ap. 306, Gheorgheni, 641601","0725 425 389","19393"
"9400","1231130288176","1950-09-17","Drumul Nistor Nr. 73 Bl. 32  Sc. 87 Ap. 173, Motru, 816249","0751 254 056","19394"
"9401","4950620241658","1970-06-08","Intrarea Mocanu, Craiova, 936278","0246 412 865","19395"
"9402","2471015452179","1914-04-08","Intrarea Stoica Nr. 353, Reghin, 384663","0786 730 074","19396"
"9403","6420707259001","1987-05-08","Intrarea Dina Pop Nr. 596 Bl. 70  Sc. 51 Ap. 601, Modelu, 781829","0725 516 772","19397"
"9404","6480328088641","2022-07-31","Strada Diana Nistor Nr. 130 Bl. 34  Sc. 86 Ap. 536, Chisineu-Cris, 441850","0784 026 467","19398"
"9405","2341020226598","2011-06-19","Soseaua Nemeș Nr. 921, Rovinari, 836855","0734 750 230","19399"
"9406","1591221255055","1960-12-10","Intrarea Ababei, Eforie Nord, 430518","0239 631 094","19400"
"9407","1421013209557","1970-02-16","Aleea Oprea, Vicovu de Jos, 211654","0239 156 217","19401"
"9408","8140806089995","1910-01-04","Strada Alex Stan Nr. 99, Rasinari, 663247","0257 709 636","19402"
"9409","1380707225012","2004-07-18","Strada Renata Tabacu Nr. 786, Mioveni, 701866","0265 288 123","19403"
"9410","3200527386739","1968-04-29","Bulevardul Pătru Oprea Nr. 127, Targu Frumos, 799742","0754 521 531","19404"
"9411","3740331523091","1911-10-13","Intrarea Gheorghiu, Ruscova, 750376","0753 303 531","19405"
"9412","1391204059189","2011-07-29","Strada Benone Stoica Nr. 488, Pecica, 775751","0259 945 657","19406"
"9413","3580109373271","1987-10-18","Intrarea Pătru Stănescu Nr. 620 Bl. 66  Sc. 74 Ap. 577, Strehaia, 783408","0784 684 548","19407"
"9414","5590715341241","1995-09-20","Soseaua Constantin Preda Nr. 730, Brad, 159026","0743 632 309","19408"
"9415","8470131129567","1977-01-05","Intrarea Voinea Nr. 81, Pecica, 336231","0725 792 873","19409"
"9416","5290906235937","1990-04-02","Intrarea Silvia Voinea Nr. 548 Bl. 21  Sc. 55 Ap. 897, Tunari, 127929","0742 323 351","19410"
"9417","1420723348532","1983-01-08","Intrarea Lorelei Ene Nr. 81, Baile Borsa, 390105","0238 798 128","19411"
"9418","4890405465781","1938-04-29","Bulevardul Aanei Nr. 18, Hunedoara, 314198","0267 543 614","19412"
"9419","8830930179730","1998-12-28","Aleea Simi Ababei Nr. 530, Afumati, 307827","0735 223 415","19413"
"9420","7490603059910","1926-08-01","Aleea Popa Nr. 20 Bl. 99  Sc. 12 Ap. 855, Baile Borsa, 905428","0786 296 096","19414"
"9421","2780830278661","1950-12-28","Intrarea Manole Nr. 953 Bl. 13  Sc. 64 Ap. 200, Cisnadie, 183820","0723 041 531","19415"
"9422","1690931188451","2023-07-17","Strada Oprea Nr. 326 Bl. 94  Sc. 80 Ap. 432, Chitila, 594507","0772 374 791","19416"
"9423","1150726032421","1987-07-30","Bulevardul Tudor, Pucioasa, 861902","0266 141 819","19417"
"9424","2300308317640","2008-08-14","Soseaua Eftimie Nr. 11, Sibiu, 843181","0243 947 999","19418"
"9425","5010428286767","1978-05-02","Bulevardul Stănescu Nr. 67, Navodari, 429048","0756 448 903","19419"
"9426","2680431200473","1968-02-23","Drumul Dochioiu, Harsova, 243168","0722 573 374","19420"
"9427","7491202451897","1935-10-15","Drumul Henrieta Ardelean, Ploiesti, 414501","021 301 3245","19421"
"9428","2720102095762","2016-07-15","Strada Florea, Valea lui Mihai, 589354","0730 151 794","19422"
"9429","2280729319457","1923-06-30","Bulevardul Albert Oprea Nr. 79, Dragalina, 778825","0770 949 934","19423"
"9430","5190928424371","1916-05-01","Drumul Stan Nr. 30 Bl. 16  Sc. 22 Ap. 636, Cornetu, 493105","0234 943 226","19424"
"9431","4720706329381","1929-02-08","Strada Silviana Dumitrescu, Dancu, 679170","0237 217 638","19425"
"9432","1390625231784","1995-09-06","Strada Marta Stancu, Targu Lapus, 218886","0249 879 252","19426"
"9433","2830331158128","1948-05-24","Aleea Ardelean Nr. 666, Bragadiru, 458094","0239 856 959","19427"
"9434","3210505025029","2019-02-01","Intrarea Cristea Nr. 27 Bl. 29  Sc. 76 Ap. 340, 1 Decembrie, 685274","0720 609 169","19428"
"9435","4800110102823","1949-01-09","Strada Dochioiu Nr. 642, Beclean, 331061","0743 870 279","19429"
"9436","6941216093950","1913-07-06","Aleea Dariana Stancu Nr. 55 Bl. 62  Sc. 61 Ap. 669, Cisnadie, 136149","0242 031 481","19430"
"9437","6331024026126","1979-11-25","Drumul Albu, Caracal, 593806","0254 176 610","19431"
"9438","4331006293391","1948-11-01","Drumul Alex Stănescu Nr. 18, Sannicolau Mare, 502654","0768 558 882","19432"
"9439","4460306324381","2004-01-20","Bulevardul Pop Nr. 18, Campina, 953003","0247 590 122","19433"
"9440","1291204011031","1925-05-08","Intrarea Saveta Dumitrescu, Savinesti, 793180","0240 383 067","19434"
"9441","6391106170731","1970-07-06","Soseaua Stoica, Targu Ocna, 741921","0245 824 780","19435"
"9442","6091205437931","2010-05-20","Bulevardul Eftimie, Campulung, 194965","0724 063 240","19436"
"9443","2340317284436","2016-06-26","Bulevardul Ofelia Dumitrescu Nr. 16, Odobesti, 161158","0257 336 438","19437"
"9444","3500321096391","1987-04-15","Intrarea Stănescu Nr. 50 Bl. 43  Sc. 39 Ap. 964, Poienile de sub Munte, 137416","0720 628 923","19438"
"9445","1080416019884","1917-11-13","Aleea Albu Nr. 628, Baile Borsa, 991676","0740 842 244","19440"
"9446","6230228518521","1961-05-07","Drumul Stănescu Nr. 362 Bl. 36  Sc. 58 Ap. 944, Paunesti, 845590","0250 166 406","19441"
"9447","1111203312198","1988-05-04","Intrarea Voinea Nr. 93, Campulung Moldovenesc, 639407","0243 669 994","19442"
"9448","6710113273525","1950-05-30","Strada Ababei Nr. 56, Gaesti, 587980","0765 744 416","19443"
"9449","3050703094273","1958-04-07","Aleea Florea, Sangeorz-Bai, 152656","0733 271 928","19444"
"9450","5200918103598","1989-02-09","Intrarea Diaconu Nr. 682 Bl. 62  Sc. 43 Ap. 933, Victoria, 841751","0240 645 722","19445"
"9451","2610808135357","1963-03-21","Intrarea Fiona Nistor Nr. 804 Bl. 61  Sc. 46 Ap. 592, Sancraiu de Mures, 584984","0722 768 445","19446"
"9452","4950511213418","1956-02-03","Drumul Manole Nr. 826, Roman, 645004","0246 680 597","19447"
"9453","6570318305951","2009-12-24","Intrarea Tabacu, Mizil, 556782","0760 615 744","19448"
"9454","2480312280071","2013-11-25","Soseaua Ioniță, Chisineu-Cris, 256992","0711 384 699","19449"
"9455","6211227403995","1934-12-06","Strada Tabacu, Pitesti, 372790","0251 260 707","19450"
"9456","4530804397321","2002-06-13","Bulevardul Anghelina Pușcașu Nr. 65 Bl. 17  Sc. 55 Ap. 669, Simeria, 175753","0747 751 807","19451"
"9457","2120303459373","1915-09-10","Strada Simina Stan Nr. 71, Medias, 987620","0727 720 946","19452"
"9458","5721116390276","1978-09-06","Intrarea Tomescu Nr. 79 Bl. 40  Sc. 86 Ap. 955, Pogoanele, 504750","0741 912 851","19453"
"9459","8841023140301","1935-09-01","Bulevardul Ene Nr. 390 Bl. 26  Sc. 54 Ap. 363, Sangeorgiu de Mures, 335256","0729 228 243","19454"
"9460","7100212275711","1908-06-16","Drumul Mona Diaconescu, Drobeta-Turnu Severin, 324437","0772 227 984","19455"
"9461","3800103407982","1945-06-05","Soseaua Marin Nr. 90, Alba Iulia, 282087","0760 855 768","19456"
"9462","5901005299539","1972-07-17","Intrarea Lioara Eftimie Nr. 991 Bl. 95  Sc. 65 Ap. 203, Matca, 129734","0788 101 691","19457"
"9463","1630101468016","1920-10-12","Strada Mazilescu, Voluntari, 370749","0262 899 536","19458"
"9464","8180119102455","1931-07-19","Drumul Suciu, Turnu Magurele, 463228","0251 201 057","19459"
"9465","1560104428750","1956-11-08","Intrarea Oprea Nr. 48, Branesti, 709421","0757 596 905","19460"
"9466","5081005069755","2017-02-19","Strada Viviana Cristea Nr. 329, Galati, 566054","0741 629 612","19462"
"9467","4991129433936","1951-04-15","Aleea Dumitrescu Nr. 372, Mihail Kogalniceanu, 517795","0233 301 200","19463"
"9468","1980329303713","1918-11-02","Intrarea Ioniță Nr. 175, Pascani, 481366","0785 647 888","19464"
"9469","3710507112239","1954-02-25","Drumul Marian Dobre, Rosu, 782217","0232 214 908","19465"
"9470","5251228377992","1941-08-20","Intrarea Cristea Nr. 851 Bl. 91  Sc. 12 Ap. 622, Nadlac, 311049","0739 001 409","19466"
"9471","2210717242189","1958-05-08","Drumul Giorgiana Preda Nr. 832 Bl. 57  Sc. 94 Ap. 461, Raducaneni, 439863","0758 297 760","19467"
"9472","1850615139585","1984-10-11","Bulevardul Cedrin Niță Nr. 16, Jimbolia, 492039","0748 897 190","19468"
"9473","4490208526012","1926-06-10","Strada Cristea Nr. 899, Lumina, 366757","0255 185 723","19469"
"9474","5160717157041","2019-10-28","Soseaua Ardelean Nr. 56 Bl. 70  Sc. 24 Ap. 158, Marasesti, 807230","0753 897 995","19470"
"9475","4670807371796","1994-08-01","Aleea Tabacu Nr. 58 Bl. 41  Sc. 41 Ap. 225, Dej, 546167","0750 927 345","19471"
"9476","1890917100906","1923-06-24","Drumul Nadia Stancu Nr. 982, Sebes, 203733","0745 641 394","19472"
"9477","7620422196931","2002-05-18","Aleea Pop Nr. 29, Bragadiru, 431113","0268 741 199","19473"
"9478","4050726175882","2021-05-23","Soseaua Andrada Ionescu Nr. 305 Bl. 99  Sc. 42 Ap. 931, Ineu, 525679","0238 424 153","19474"
"9479","5010830520510","2008-09-22","Drumul Stan, Gura Humorului, 197866","0785 156 718","19475"
"9480","1070417070202","1971-03-25","Soseaua Diaconescu Nr. 519 Bl. 79  Sc. 83 Ap. 558, Diosig, 930604","0751 410 561","19476"
"9481","4870517307971","1915-05-21","Strada Adi Florea Nr. 19 Bl. 92  Sc. 79 Ap. 298, Sacele, 107706","0725 952 232","19477"
"9482","4610521108347","1909-03-16","Drumul Pușcașu Nr. 26 Bl. 48  Sc. 20 Ap. 269, Zarnesti, 416375","0740 310 743","19478"
"9483","3820520251026","1988-04-01","Intrarea Liliana Suciu, Anina, 269810","0780 047 296","19479"
"9484","8780805262258","1960-03-24","Strada Diaconu, Sacele, 933159","0238 424 280","19480"
"9485","1580612269028","1935-07-15","Strada Ilarion Ioniță Nr. 308 Bl. 25  Sc. 33 Ap. 154, Orsova, 171013","0729 021 060","19481"
"9486","6791001280895","1984-12-23","Aleea Barbu, Domnesti, 568329","0240 755 914","19482"
"9487","6900730334142","1969-04-15","Soseaua Gina Voinea Nr. 525, Gugesti, 869707","0723 852 815","19483"
