first_name,last_name,personal_number,birthdate,address,phone_number,mac_address,ip_address,iban,currency
Tudosia,Tudor,4351117402789,1936-10-28,"Intrarea Nistor Nr. 828 Bl. 91  Sc. 50 Ap. 570, Negresti-Oas, 333146",0784 627 391,33:c2:28:2f:82:36,97.90.1.218,RO90WXIB6550109820702829,GBP
Crin,Stănescu,6441109126561,1982-03-08,"Intrarea Eftimie, Valea Mare (Negresti), 655951",0738 464 312,56:74:15:98:d1:62,159.86.147.143,RO05FSXR3718923194479307,HRK
Florentin,Pop,2470130217102,1948-07-26,"Intrarea Popa Nr. 23, Sandominic, 930521",0738 749 880,af:a3:7c:e5:bc:aa,42.217.128.150,RO35GWJP3467890374026330,PEN
Marga,Popa,8310126076621,1992-03-28,"Drumul Amza Preda Nr. 32, Reghin, 169225",0768 375 645,fb:ff:f5:6c:a8:00,46.181.66.228,RO49OJMM6205566458515902,SRD
Lăcrămioara,Cristea,2940502099341,1941-10-05,"Drumul Diaconescu Nr. 19 Bl. 94  Sc. 17 Ap. 249, Buzau, 250450",0732 611 561,bf:ed:c2:7d:78:ef,107.211.44.134,RO30OQLJ8982224771931489,YER
Stela,Dochioiu,6110909434473,1909-07-20,"Drumul Albu Nr. 212 Bl. 45  Sc. 62 Ap. 226, Pucioasa, 612961",0742 391 904,08:27:14:f5:29:d7,135.214.254.166,RO46TRBL1558130298130395,NOK
Valeria,Mazilescu,7130428118817,1913-02-27,"Intrarea Lucrețiu Cristea Nr. 538 Bl. 71  Sc. 16 Ap. 200, Deta, 457312",0258 110 723,df:18:d8:26:3c:ac,149.205.108.136,RO62ZCFV7946463922241122,MOP
Mihai,Stănescu,1480701239615,1930-04-09,"Intrarea Stoica Nr. 103 Bl. 52  Sc. 83 Ap. 669, Seini, 274554",0770 863 254,bc:87:86:25:f4:87,156.255.233.178,RO89ZGLF0968308525936073,MMK
Codrin,Mocanu,8260419517928,1959-03-18,"Strada Marin Nr. 112, Dumbraveni, 987600",0741 305 601,a9:a1:0d:c2:66:50,33.190.186.172,RO14OQVY5943116642882549,PYG
Heracleea,Preda,8310518114613,2005-01-03,"Bulevardul Popa, Modelu, 686489",0720 004 681,e2:c2:8b:b2:90:18,35.152.208.58,RO97MAZF8124435607528143,KYD
Tiberiu,Georgescu,6060606378331,2013-09-17,"Drumul Nistor Nr. 81 Bl. 36  Sc. 25 Ap. 410, Jilava, 229142",0764 763 860,af:a6:6f:d4:29:f8,185.143.231.188,RO97PCAD2472836018118777,BND
Dora,Dobre,5510505465311,1920-02-09,"Aleea Pop, Brad, 168749",0238 383 450,7e:1d:99:26:fe:45,69.53.138.37,RO62NIZL1596601964765577,LRD
Robertina,Albu,5100529354357,1985-03-28,"Intrarea Steluța Pușcașu, Tasnad, 747873",0727 199 403,1c:88:2b:2f:97:55,145.81.25.115,RO38TGES1842153598239382,NOK
Cătălin,Ene,5800110413211,1912-11-13,"Aleea Ene, Rosiori de Vede, 718390",0766 971 465,01:3d:24:ec:a2:8b,168.185.42.77,RO84IZWB3575996076682271,IMP
Patricia,Florea,4950929163008,1941-01-25,"Bulevardul Pop Nr. 324, Brad, 326550",0786 746 965,42:67:7a:ea:60:a0,82.223.241.144,RO53EARG6795358633744136,GNF
Sabina,Aanei,7280315415102,1954-11-26,"Intrarea Izabela Niță Nr. 58 Bl. 98  Sc. 17 Ap. 511, Dej, 538983",0246 733 328,35:26:7e:e8:df:73,16.69.13.165,RO23MFNG5476501128657879,QAR
Otilia,Diaconu,3240809146587,1959-05-12,"Strada Popa Nr. 42 Bl. 45  Sc. 56 Ap. 128, Simeria, 950153",0759 179 444,d4:3c:79:16:69:b7,146.41.149.32,RO63IJJA1531467079463992,TRY
Remus,Popescu,4960913233605,1978-08-18,"Bulevardul Dobre Nr. 61 Bl. 42  Sc. 93 Ap. 405, Podu Iloaiei, 526313",0243 168 046,b0:1d:bf:e2:e4:09,183.190.69.59,RO26DARK8962215296151527,GMD
Simona,Diaconu,6030621092115,2005-09-16,"Drumul Codruț Dobre, Dabuleni, 191129",0254 146 376,50:03:6a:9d:2a:da,123.99.42.47,RO04JRSB8880054365266576,ETB
Ilarion,Aanei,1961220316173,1971-11-13,"Strada Nicu Diaconescu, Barlad, 973345",0786 321 971,26:1b:d7:ab:16:52,20.193.7.94,RO47VUHQ3323018100662238,BGN
Sava,Toma,1140112334658,1970-07-18,"Bulevardul Aida Cristea Nr. 341 Bl. 62  Sc. 13 Ap. 642, Beius, 564648",0263 974 543,6b:fe:f4:80:f9:dd,173.144.193.255,RO83CMPX8495798466792622,BTN
Elodia,Tabacu,7710502227823,1911-06-18,"Bulevardul Nistor Nr. 58 Bl. 82  Sc. 81 Ap. 867, Urziceni, 162472",0770 106 620,0e:23:c0:e4:0f:11,118.69.207.210,RO82TTZA1560141674697678,ISK
Decebal,Aanei,7631215180663,1990-07-11,"Strada Nistor Nr. 693 Bl. 65  Sc. 20 Ap. 151, Rosiori de Vede, 485351",0724 792 154,73:d4:08:52:86:5a,65.191.123.45,RO43ONPU4458488109861051,DKK
Haralamb,Georgescu,1110931010348,1942-10-04,"Intrarea Tomescu Nr. 973, Campulung, 379380",0769 262 325,92:ac:e8:83:e2:a6,73.121.168.172,RO85QTEQ9672873085810604,PEN
Didina,Stănescu,4550817354116,1990-10-08,"Soseaua Tudor Nr. 376 Bl. 61  Sc. 68 Ap. 283, Carei, 340085",0765 067 048,6b:fb:72:ca:f6:58,138.208.227.132,RO40LTGE3419194282663924,KPW
Noemi,Nistor,4120121265958,1909-07-27,"Intrarea Stănescu, Huedin, 605001",0267 599 398,af:19:a9:eb:93:21,42.186.185.142,RO89OGRF4185988149538411,RWF
Cornel,Ardelean,1901031028068,1997-02-28,"Soseaua Georgescu Nr. 200, Otelu Rosu, 931844",0723 563 273,d7:84:80:c5:fc:c1,199.240.38.208,RO71GZZZ8430609336326527,MWK
Niculina,Suciu,1520330388020,1965-10-27,"Bulevardul Niță Nr. 279 Bl. 15  Sc. 44 Ap. 531, Buhusi, 337920",0255 617 098,76:81:66:d9:36:79,29.94.131.120,RO29YDIY6310094989982197,CAD
Mirabela,Niță,2050802341055,1971-12-22,"Strada Popa Nr. 785 Bl. 73  Sc. 75 Ap. 382, Mizil, 382231",0742 087 627,db:c5:e6:96:73:ae,11.182.76.125,RO18INZM3755472190614434,KES
Eleonora,Diaconu,8020508456437,1969-06-03,"Intrarea Oprea Nr. 890 Bl. 87  Sc. 72 Ap. 436, Boldesti-Scaeni, 541961",0726 907 056,94:dd:15:44:dd:1e,5.149.164.154,RO21WFQS9428134222922857,SCR
Aurel,Dobre,1691106467632,2020-09-14,"Bulevardul Ionescu Nr. 86 Bl. 79  Sc. 86 Ap. 738, Sacele, 331055",0245 807 525,29:28:cc:74:c2:90,82.82.30.164,RO59OIWP4839003200936308,VEF
Silviu,Eftimie,8740607191283,1925-03-27,"Bulevardul Niță Nr. 27, Magurele, 246935",0753 371 915,21:23:86:8d:20:15,14.242.70.151,RO58WDBK2880294077998231,ZMW
Dora,Niță,8430513089618,1951-08-24,"Soseaua Dumitrescu, Rucar, 853001",0764 579 375,8b:3d:86:60:a3:b8,40.14.57.255,RO16BGES3254286809613369,TJS
Sânziana,Voinea,4680729076936,2003-09-01,"Intrarea Cazimir Stancu Nr. 32 Bl. 33  Sc. 37 Ap. 848, Urlati, 733621",0737 810 504,33:07:66:44:a7:4a,103.211.141.208,RO12UTEC9187785640643941,MGA
Frusina,Ioniță,3710122145132,1964-10-05,"Strada Stoica Nr. 228, Tudora, 244708",0233 914 744,69:da:f8:c7:40:3a,161.0.72.44,RO22WVIF2225039582303745,SRD
Ilinca,Aanei,4410712066010,2009-12-17,"Soseaua Suzana Stancu Nr. 921, Baia Sprie, 674215",0252 621 876,f9:72:3d:80:a0:a5,7.194.75.122,RO13JRZL9268280597110088,NZD
Gina,Georgescu,4950212051803,2001-12-29,"Bulevardul Profira Tomescu, Cugir, 109469",0734 329 294,f0:7d:be:1e:bd:14,183.95.130.221,RO28ZCWO8666403782966299,AZN
Severin,Manole,1671025152622,1927-11-23,"Aleea Vasilică Nemeș Nr. 283 Bl. 37  Sc. 74 Ap. 766, Cumpana, 636776",0741 258 684,36:11:b7:3e:c7:13,40.33.74.192,RO89AMVP8691953158655986,LAK
Raul,Stoica,4900320087665,1913-10-13,"Intrarea Pușcașu, Techirghiol, 652151",0744 745 263,42:33:14:6f:9c:b3,139.153.160.37,RO83MISC3264476871405265,BIF
Emanuel,Florea,6580411068157,1943-12-29,"Intrarea Popescu, Tuzla, 816080",0241 217 020,87:dd:7b:f5:db:2a,107.22.71.246,RO65FJUP1467553294548258,BAM
Mitruț,Toma,8460815376257,1954-09-23,"Soseaua Giorgian Aanei Nr. 38, Slatina, 632656",0253 490 506,91:a0:15:c4:b9:ca,45.48.113.244,RO90IAYV3031149765158238,KGS
Ina,Toma,3620203049888,2023-05-07,"Bulevardul Dima Nr. 286 Bl. 54  Sc. 73 Ap. 534, Zimnicea, 379276",0760 735 810,fc:f7:67:48:60:f1,38.26.88.154,RO34OQKT4140805579188998,LBP
Maximilian,Tudor,2841111121917,1976-04-10,"Drumul Ionescu Nr. 92 Bl. 28  Sc. 97 Ap. 227, Poiana Mare, 774420",0768 760 402,57:ae:00:9d:00:03,204.43.158.235,RO80OKYV5148268072710918,EGP
Aglaia,Preda,7720126277032,1991-10-17,"Soseaua Dochioiu, Baia Sprie, 364741",0262 227 895,00:c1:51:d9:1c:18,191.52.179.81,RO12JIXJ2889548745764167,PEN
Grigore,Aanei,7800807375217,1979-07-28,"Bulevardul Dumitrescu Nr. 79, Ruscova, 663040",0725 711 817,bc:d4:b2:6a:60:03,16.221.14.116,RO03XWZY1682512624341399,XDR
Zenobia,Nistor,3430716415251,1936-09-07,"Bulevardul Aanei Nr. 34, Rucar, 897556",0729 336 888,be:39:eb:28:5b:a2,52.111.149.91,RO84ZBVJ5246708760225372,SVC
Sebastian,Toma,6551025064713,2002-06-15,"Soseaua Manole Nr. 227, Cisnadie, 804297",0754 531 125,23:ec:87:87:11:fb,149.139.51.162,RO04FPFL5076831125344792,NPR
Constantina,Stan,1641005513177,1979-02-15,"Intrarea Lidia Stan, Sebis, 649852",0747 059 534,a8:9c:e5:e9:85:32,12.106.157.37,RO16VPAV9861188662897717,MRO
Ana,Pop,2640104296611,1924-10-22,"Drumul Răzvan Mocanu Nr. 65, Orsova, 113509",0241 318 123,2d:5f:8f:6a:c0:25,142.180.129.197,RO51PVIA8334054994122812,BAM
Dan,Dumitrescu,6380624119323,1910-05-31,"Intrarea Barbu Nr. 69, Videle, 462636",0784 785 227,f6:42:20:2f:9b:b3,31.152.174.236,RO25JGFF7494206088753905,GTQ
Amalia,Suciu,4970508446721,1964-10-09,"Soseaua Ioniță Nr. 838 Bl. 41  Sc. 46 Ap. 904, Campulung, 187702",0235 504 264,bd:6e:f1:13:a1:0f,58.157.172.11,RO02RGJV7724972142560800,PHP
Tudosia,Stan,4780928144661,1958-01-26,"Intrarea Cristian Ionescu Nr. 16 Bl. 43  Sc. 76 Ap. 948, Titu, 820188",0242 745 397,2d:31:94:d4:64:42,23.126.54.96,RO91LHKE3558089109410677,GHS
Isabela,Cristea,8450406138660,1909-01-08,"Soseaua Antim Barbu, Tulcea, 215116",0241 076 751,43:68:5e:9c:7a:00,44.156.31.198,RO84YCVO5676319332129453,LSL
Ducu,Tudor,6141231191480,1957-02-16,"Aleea Pușcașu Nr. 102, Magurele, 235151",0724 173 823,b6:f7:01:5b:f7:0f,71.215.5.60,RO56HRLN0411451889953925,NGN
Doru,Dinu,7060914162257,1919-01-04,"Soseaua Cezara Tabacu Nr. 78, Gura Humorului, 693616",0264 273 920,10:64:cf:19:b3:7e,128.106.78.137,RO97QUEQ7936999070421331,KRW
Lili,Cristea,2020725087431,1941-07-07,"Strada Anastasia Dobre, Simeria, 784073",0250 485 404,74:6a:c1:5c:36:10,170.105.121.89,RO29HITF7001517546248831,MWK
Dora,Florea,6071131394500,2016-09-30,"Drumul Niță, Valu lui Traian, 506441",0237 255 721,87:af:07:e3:2a:07,211.10.220.117,RO64RKLF1342018498853145,VEF
Melania,Popescu,8720407387522,2019-08-02,"Aleea Ioniță Nr. 99, Ianca, 269252",0727 492 071,d3:ea:17:b1:28:72,164.223.207.39,RO62SIMA9965045947603332,HRK
Iustinian,Tomescu,2170208030367,1973-05-09,"Soseaua Denisa Manole Nr. 719, Dorohoi, 846700",0728 883 080,f5:56:93:71:80:3f,109.163.124.50,RO93TLIM4986370229061506,GEL
Florina,Nemeș,7070827017173,1942-02-07,"Soseaua Panagachie Dobre Nr. 472, 1 Decembrie, 731417",0729 460 878,45:c3:4d:65:e0:d3,167.35.132.66,RO10UCMK3992570308765416,NIO
Lascăr,Niță,8570125100824,1930-02-11,"Aleea Stancu Nr. 92 Bl. 79  Sc. 17 Ap. 230, Sfantu Gheorghe, 939369",0738 500 044,6d:1c:6b:bf:bf:ee,109.133.164.108,RO18VJXB2883392587281874,LSL
Ciprian,Mocanu,6300905400021,1936-07-11,"Intrarea Cristea, Roman, 733163",0772 210 849,57:b5:29:b8:f9:c9,103.95.125.87,RO09WPCH6981495370179952,ERN
Flavia,Nistor,7920622317957,1932-03-21,"Drumul Popa Nr. 12 Bl. 34  Sc. 21 Ap. 859, Barbulesti, 368194",0237 433 119,5e:ec:08:bb:40:91,27.79.3.22,RO92HOEB9259260642330074,UGX
Ilinca,Dobre,5790231315151,1929-12-11,"Bulevardul Ivan Mocanu Nr. 30 Bl. 60  Sc. 68 Ap. 647, Adjud, 675436",0721 235 279,98:c4:a5:35:32:9d,38.234.117.92,RO29NUAR0897081058870236,BOB
Caius,Eftimie,2830124512156,1922-07-19,"Strada Tabacu Nr. 743, Blaj, 303444",0243 987 602,99:ac:9e:6a:55:d5,43.8.120.15,RO83MOCH0745103457155141,IQD
Diana,Pop,8170812408642,1999-05-21,"Drumul Mariana Florea Nr. 54, Teius, 586094",0269 499 789,6d:83:84:7d:eb:db,133.17.52.243,RO25ZBTR0573189058162201,YER
Laurențiu,Preda,6490514105391,1986-05-16,"Aleea Cristea Nr. 43, Fundulea, 457851",0758 316 321,bc:0b:bf:3e:93:82,181.11.197.115,RO40FHWP5576535194301724,PAB
Brândușa,Ene,5350327258502,1925-01-20,"Intrarea Alis Popa Nr. 68 Bl. 87  Sc. 56 Ap. 905, Ludus, 558059",0733 560 806,14:74:5e:dc:67:1a,161.128.12.159,RO98BTAB6524076901444780,UGX
Ionuț,Popa,2600919154425,1972-12-30,"Aleea Mocanu Nr. 953, Targu Secuiesc, 519471",0751 599 682,50:36:a0:26:a5:08,174.201.182.112,RO96AKXI6607782736819443,CVE
Theodor,Dochioiu,1580716034102,2005-07-19,"Drumul Stancu Nr. 28 Bl. 38  Sc. 51 Ap. 907, Dragalina, 735521",0722 532 447,44:06:ad:c1:b2:41,49.194.158.206,RO45SRKZ2128008213250078,PKR
Angel,Barbu,7750223272930,2001-01-25,"Bulevardul Stoica, Sacele, 544030",0232 763 974,a8:d7:2c:8b:ea:9b,31.168.84.229,RO48RQZG8149203734796174,GTQ
Julieta,Oprea,2810914320481,1995-12-30,"Aleea Stan, Plosca, 874226",0732 501 242,36:df:42:1d:4d:09,42.87.73.183,RO58MOWD3195521852811200,ZMW
Miron,Mocanu,7560119314921,2014-02-01,"Bulevardul Ionescu, Oravita, 220565",0771 362 877,85:3f:83:61:9e:03,220.93.112.140,RO11ITCU7584122267943973,MWK
Alexandru,Barbu,6950503166056,1926-06-29,"Intrarea Pop, Fundeni, 169350",0740 084 461,4f:f7:e6:eb:bc:b5,45.47.146.251,RO64IGSJ9559299751698805,PYG
Ancuța,Dima,6730320351725,1946-10-23,"Strada Barbu, Sfantu Gheorghe, 228682",0269 278 831,6a:80:10:a7:dd:2e,160.244.155.209,RO31NAIC7919519996302080,NZD
Marian,Barbu,4450518011412,1933-02-22,"Drumul Eremia Marin Nr. 724, Tudora, 679170",0748 196 081,13:35:94:9f:62:a0,90.47.101.212,RO34MHAB0307434548125309,AUD
Daniela,Preda,1850525095343,2016-11-08,"Soseaua Dumitrescu Nr. 52, Deta, 904626",0267 423 322,ad:84:34:7c:19:05,140.180.234.79,RO47RPGC8846950319124578,SVC
Amalia,Stan,6870211368875,1991-07-10,"Drumul Ene Nr. 904, Giarmata, 920049",0744 080 351,78:d2:d2:39:9a:c2,111.36.75.107,RO76LRGX2327639455388680,DKK
Artemisa,Ene,8130208137012,2003-05-09,"Soseaua Eftimie Nr. 727 Bl. 54  Sc. 50 Ap. 169, Diosig, 314679",0739 786 242,53:b4:01:c4:df:4e,90.37.196.49,RO78CVCU3536666091190042,WST
Dorina,Ardelean,4500123366916,1979-02-17,"Strada Dima Nr. 856, Carei, 483283",0731 662 407,c4:04:6f:9b:93:b3,101.22.69.194,RO78VVRH9970148238917620,UZS
Aurelia,Albu,8361212263991,1979-01-06,"Soseaua Vera Popescu Nr. 848 Bl. 82  Sc. 64 Ap. 609, Teius, 693364",0258 885 537,26:44:c5:39:04:ad,110.219.69.26,RO20RQXB5484013659774777,TOP
Dorel,Stancu,5241019132858,1985-11-07,"Drumul Zaraza Pop Nr. 38 Bl. 99  Sc. 54 Ap. 827, Blaj, 804137",0788 841 705,1f:25:2b:31:b8:34,183.71.109.24,RO91URRG5731172999722874,AUD
Bianca,Ababei,4970418242620,1996-08-05,"Strada Ardelean Nr. 96, Floresti, 431438",0255 693 725,53:17:4f:fe:42:8d,143.251.113.137,RO04FTOK2004283726608115,JOD
Cantemir,Tabacu,8830618237804,1909-12-11,"Drumul Voichița Pop, Tudora, 584771",0240 317 985,fa:11:e2:20:a1:15,80.39.15.59,RO66ZOYG7637716640395980,TVD
Pavel,Popescu,7830702231504,1984-08-07,"Strada Natalia Mazilescu Nr. 132, Carei, 417157",0749 453 889,f1:88:58:f1:2a:80,6.103.44.189,RO78ALDT3323144591153604,PEN
Răducu,Florea,7740203067512,2012-02-12,"Aleea Georgescu, Copsa Mica, 272125",0735 808 031,ca:ab:f9:7b:b3:d0,200.171.94.128,RO75JOTV2166816885706701,UYU
Zenobia,Voinea,3880120198917,1952-12-09,"Drumul Ene Nr. 63 Bl. 61  Sc. 30 Ap. 545, Copsa Mica, 690224",0264 281 596,54:60:0b:a2:bb:b7,167.0.57.228,RO60GRTC1448600141478300,SRD
Virginia,Dochioiu,4041115237315,1926-09-23,"Drumul Lia Florea Nr. 17, Dumbravita, 244515",0247 893 770,bb:cf:6a:97:b8:62,66.152.59.21,RO19HRLW2759827906290472,KRW
Mihnea,Ababei,8840229125296,1914-03-06,"Drumul Norbert Nemeș Nr. 679, Falticeni, 991033",0785 648 539,b0:bc:08:bd:6d:f3,119.59.193.79,RO06FSNV4236599408368089,GIP
Lorelei,Tomescu,6331209410118,1968-08-29,"Soseaua Gabriel Aanei Nr. 63, Tudora, 574383",0738 101 704,b8:22:3b:4a:a6:3c,19.148.150.13,RO96DQYD2429651317856317,SZL
Corneliu,Ardelean,1900403143650,1987-02-25,"Drumul Dumitrescu Nr. 635 Bl. 86  Sc. 88 Ap. 396, Deva, 174211",0232 579 488,89:12:24:98:44:b9,5.67.7.177,RO08VMWP6805609834175475,BND
Anda,Eftimie,7820227040453,1966-04-15,"Soseaua Pușcașu, Giroc, 155359",0769 068 554,42:95:4c:db:06:ee,211.56.221.51,RO41WDDJ3724986646019013,AOA
Ivan,Nemeș,5881114197413,1964-08-09,"Soseaua Stancu Nr. 588 Bl. 16  Sc. 44 Ap. 778, Tulcea, 887614",0765 230 432,fb:5f:fe:5d:d3:0c,182.99.231.11,RO35GPJY0476064011286468,RON
Gelu,Aanei,3850107350377,1953-06-16,"Drumul Pop Nr. 50, Bals, 409686",0750 329 135,92:2f:b2:48:c4:4a,171.47.105.157,RO77AGTP4367379015084796,GBP
Anuța,Diaconu,7370112510848,1913-03-09,"Strada Ecaterina Voinea Nr. 383, Beius, 503425",0745 793 162,a0:d2:f3:58:c1:4c,96.233.222.184,RO83NWRF1283108380471225,BYR
Janina,Tomescu,1451125362869,1936-04-18,"Aleea Eftimie Nr. 715, Brasov, 104169",0244 197 580,83:45:da:06:3e:b3,206.243.96.10,RO95FRLL2641534137619110,JMD
Amedeu,Oprea,4740609117540,2023-06-12,"Aleea Diaconescu Nr. 36, Oituz, 278347",0760 356 452,54:ea:03:a2:0c:18,104.78.251.11,RO13JNWI1668956724718172,DKK
Elena,Tabacu,4291028281891,2003-03-28,"Drumul Camelia Stan Nr. 15 Bl. 80  Sc. 83 Ap. 822, Reghin, 107879",0235 366 959,f4:1d:b6:db:2c:73,142.122.211.127,RO86XODN0017032692755822,MOP
Alida,Preda,5620425146235,2009-06-17,"Aleea Georgescu Nr. 35, Balotesti, 856342",0761 758 862,0a:6d:b4:d3:77:d4,119.221.228.195,RO86MEZU0108336503357816,RUB
Emil,Marin,2050111394038,1969-03-26,"Soseaua Eduard Dumitrescu Nr. 418 Bl. 80  Sc. 22 Ap. 972, Vicovu de Jos, 849203",0241 518 168,64:94:17:ef:00:f8,169.227.170.182,RO26ZXED5144339177301889,MGA
Dina,Marin,3470622272625,1971-09-18,"Strada Manole, Tomesti, 276175",0721 098 857,a8:ff:66:15:af:d0,93.27.190.237,RO50HUYN8353613265515099,MYR
Zaharia,Stancu,3290714068766,1919-02-25,"Soseaua Popescu Nr. 696 Bl. 59  Sc. 87 Ap. 868, Targu Secuiesc, 687613",0758 582 136,51:35:13:b0:af:e9,173.134.33.129,RO91WUSF9910040738059369,BSD
Betina,Diaconescu,5831215211158,1947-12-21,"Aleea Estera Aanei Nr. 21, Toplita, 892972",0747 426 386,f1:dd:37:0f:eb:c1,139.134.176.106,RO06IJTV2608270613345481,GNF
Dragoș,Barbu,3541125423972,1994-11-19,"Soseaua Raul Mocanu Nr. 60, Glina, 311170",0741 112 557,4c:ea:61:10:46:f8,149.141.205.22,RO45XXDB8382125691431292,INR
Aura,Ababei,4110402037218,1992-08-07,"Bulevardul Georgescu Nr. 541, Baia, 947827",0240 128 282,a1:8e:c6:9a:91:98,212.146.207.150,RO80FRTM0818167445843801,PLN
Marin,Manole,3550116018823,2016-03-28,"Intrarea Petruța Gheorghiu Nr. 11 Bl. 69  Sc. 52 Ap. 965, Negresti, 770370",0259 350 154,81:30:50:3f:59:d6,201.120.42.237,RO07AHAR1795118639907643,PAB
Flavia,Albu,4811203267834,2013-02-11,"Bulevardul Luana Nistor Nr. 31 Bl. 19  Sc. 12 Ap. 705, Draganesti-Olt, 855095",0259 628 572,23:cc:80:10:45:06,178.27.177.2,RO68GNKD5413229644679319,GGP
Petrișor,Nistor,5410806322326,1978-12-02,"Soseaua Valter Pop Nr. 14, Falticeni, 728465",0254 647 394,37:aa:69:6e:80:9c,185.199.64.194,RO94YHWQ8704487308160508,WST
Lucreția,Diaconescu,4131108130423,1954-03-16,"Aleea Dumitrescu Nr. 821, Cobadin, 709850",0253 958 960,f4:b2:d7:9c:4e:be,56.85.164.106,RO40ASGM8595675383973521,USD
Monalisa,Nemeș,1710415315316,2011-05-17,"Intrarea Voinea Nr. 826, Galati, 752007",0231 663 197,69:7c:51:05:8a:a8,92.101.166.226,RO17DVDV9795843389538003,LAK
Aristide,Ene,7341110367259,1941-06-24,"Bulevardul Stoica Nr. 16 Bl. 59  Sc. 72 Ap. 583, Dumbraveni, 921225",0767 728 862,c6:e3:96:b5:52:53,55.30.89.22,RO65KPWT2819609610445565,LTL
Eliza,Pop,5160929373951,2007-08-05,"Aleea Pop, Valea lui Mihai, 507035",0750 497 154,84:e4:3c:fc:b7:6d,7.174.145.15,RO17WEGQ2508673481216206,BOB
Teodosia,Stănescu,4121225513420,1921-10-23,"Strada Mocanu, Siret, 102121",0740 912 779,d3:7c:db:e3:f9:9a,81.77.173.111,RO22AURZ9891525823007158,HUF
Dorli,Ionescu,5660125025017,2002-09-17,"Soseaua Tudor Nr. 89, Alesd, 935746",0254 185 328,29:aa:7d:98:d2:6a,165.247.156.108,RO89TTUY4676741879993469,UAH
Codin,Voinea,3770631414933,1962-01-09,"Bulevardul Stănescu Nr. 370, Maieru, 755766",0262 232 096,32:b4:7c:95:7d:b9,74.12.140.73,RO66FEAV5435814813042576,SCR
Daniela,Dobre,4510226158278,1962-05-08,"Intrarea Barbu, Salonta, 423816",0736 808 775,1c:10:21:5c:2d:53,118.150.49.250,RO30ALPD6210385035748725,MWK
Nae,Eftimie,7010930278128,1964-09-03,"Soseaua Stan Nr. 62, Nasaud, 205644",0238 931 324,1d:a6:0f:0e:d0:43,21.228.22.231,RO04WIUV3493689807877579,CRC
Veniamin,Nemeș,4341209227869,1981-01-18,"Bulevardul Dorli Gheorghiu Nr. 33, Dumbravita, 758525",0265 006 583,ab:73:48:40:f6:d5,217.39.132.183,RO07XQCX8269554711247912,AUD
Răzvan,Preda,2160629383784,1986-06-09,"Aleea Sava Mocanu, Cajvana, 955545",0245 326 382,c4:e5:28:69:8a:af,207.202.116.224,RO41UXRP1293580905447277,SHP
Melania,Nemeș,8861014016801,1957-11-25,"Drumul Dragoș Aanei Nr. 578, Cugir, 675312",0749 444 562,f3:d5:f6:e4:45:ea,7.13.13.246,RO57CYPU4064048614326772,MXN
Daniela,Suciu,6870526097011,1942-08-23,"Strada Albu, Avrig, 845073",0243 205 423,85:49:6e:59:d7:25,22.146.23.155,RO94PWWJ6662665190905423,LKR
Emanuela,Toma,6920811219224,1973-10-07,"Strada Eftimie Nr. 74 Bl. 50  Sc. 78 Ap. 519, Strejnicu, 659715",0263 777 538,e4:8e:c2:bb:ed:bd,160.104.85.1,RO56GNFL6743159933808157,KGS
Iulian,Dinu,1940809515701,1990-03-15,"Bulevardul Dochioiu, Jilava, 351201",0262 743 338,1f:b4:c9:31:3a:21,124.19.218.42,RO50QWLR6894235518502264,MNT
Aglaia,Georgescu,6480504044411,1987-04-22,"Intrarea Denis Toma Nr. 69 Bl. 98  Sc. 62 Ap. 232, Onesti, 850069",0757 146 615,0f:9e:3e:8c:7a:22,63.146.163.78,RO57EVUU1846113795216608,SEK
Măriuca,Popa,8300108214881,1990-02-19,"Bulevardul Florea Nr. 198, Pipera (Voluntari), 678818",0771 945 409,93:53:c1:49:ff:17,72.33.140.53,RO97BPZM5833172008526389,GGP
Alexandrina,Mocanu,6050403391268,2005-08-28,"Aleea Pușcașu Nr. 657 Bl. 96  Sc. 19 Ap. 879, Reghin, 944133",0237 040 489,fc:a5:b0:e9:af:17,164.153.117.121,RO35PDFA0860222627674074,HNL
Iosefina,Toma,8020610372816,1961-06-17,"Aleea Grațiela Aanei, Babadag, 999212",0730 666 964,44:27:94:a4:ac:e5,88.153.253.34,RO80NOPP0165760718282239,BAM
Cezar,Ene,1460902096466,1983-10-04,"Intrarea Mocanu Nr. 24 Bl. 39  Sc. 85 Ap. 667, Harsova, 407002",0233 869 613,f2:d9:cd:8a:bd:ce,168.154.189.189,RO42NACB0081694493322836,CLP
Dorel,Tomescu,7310704089255,1966-01-17,"Aleea Anabela Popescu Nr. 531, Zarnesti, 487832",0722 628 782,0d:e3:2d:10:3a:e7,7.9.185.178,RO55LCVS7076876314496724,LBP
Zamfir,Nistor,3590926108588,1908-06-05,"Aleea Stan Nr. 805 Bl. 28  Sc. 56 Ap. 356, Valea Mare (Babeni), 348827",0254 584 709,85:43:d6:98:29:ce,21.92.192.28,RO72FXVZ0490532877161960,SGD
Eric,Marin,1760523151655,2015-10-07,"Bulevardul Bebe Stănescu Nr. 497 Bl. 19  Sc. 68 Ap. 896, Balan, 227108",0762 253 042,3a:ea:b2:42:1d:3e,94.87.88.156,RO77THNX3571204349326949,CVE
