iban,currency
RO31JLBS3051485947661735,CLP
RO75WOJJ3573566272944787,CHF
RO43HOEC8238561967124800,PKR
RO74PGLI0905949702979041,MUR
RO91FQNG4741526192597952,BIF
RO43ZAVD6836639737720770,SDG
RO34HAUN6896904326879503,MNT
RO06QYPP3978009828920459,MXN
RO07XSGG9723345457085259,SGD
RO29XYHO1459436162188989,STD
RO55AXPM9120080840346215,ANG
RO90RBSF8784701125649626,GTQ
RO19ALNX6091267533646213,KRW
RO55HVNE7588013164729073,TND
RO29LZMA0065806104338341,RSD
RO30PHJZ3290899883927742,RSD
RO67GUQB3151550631945659,FKP
RO84ONAS2601939246300821,THB
RO59DONW8251913502446973,YER
RO54MGSY0970271590456323,TOP
RO15DGGM5199551640713788,IQD
RO25XQKF0404975215875642,LTL
RO07YSEN1636136120572851,DOP
RO08OJSJ5998354879741994,LKR
RO36POTL3920309856037085,VND
RO46NGAZ7742848273430557,VUV
RO40QRKI9020175838478147,PYG
RO29FJPB3253863038220223,CHF
RO30IPDE6032019493481573,AFN
RO22LQUA7323790676570063,BGN
RO37DJWQ0527428979169077,SAR
RO81KFOX3298251795042668,TND
RO46UBML8255172158750116,MOP
RO50PKEM9757473681748386,GEL
RO87ZOHH2171817123611717,IQD
RO93IYXO7695753560958779,PAB
RO35HPVD9214038778868240,MUR
RO84CXLT1788186265572766,PLN
RO35ARON9884141261619413,IQD
RO74MOAE3257648221954153,SVC
RO83SSNX6506834981283516,SGD
RO54JCSP0447021752790843,HTG
RO08POWV2341609246875418,UZS
RO17ISBC7676048981369426,BGN
RO32RWHA2158956556729492,BMD
RO64HSLB2175014658280224,TTD
RO75ICEJ5967106024569443,MZN
RO34EPNM1039194978254823,NPR
RO17IQLT1000791682688216,PGK
RO20RJBL2841862651665853,BZD
RO69NARG9572112751913755,DJF
RO26PQQF7633835481548375,AFN
RO55YDKT0822585099733589,SAR
RO52ZMIG2602999357563957,BSD
RO57XNMD1087266043754983,BAM
RO59EJUN4674358326715486,THB
RO67LSDQ4082404048489867,UAH
RO66OXUO8909588186537327,AOA
RO48MOOR8938721034640628,SHP
RO70BRFI8077323001261068,RWF
RO14HDBM0285927538988549,BRL
RO15RYMY6732740054258890,BYR
RO48TCOL9261437733626131,DOP
RO03LKQE3063013595726711,NIO
RO18IOAW5306079449631406,IRR
RO12QRWU2247882455760373,HUF
RO27WVMT4211921690404676,WST
RO19WGJR4189587815083162,ISK
RO47HAFU1282388442413541,FJD
RO38WTVF9601982428932584,YER
RO39LCWK0046243000716056,LSL
RO42LFXQ3737253509401647,CUP
RO27ORAZ6443310403581195,AOA
RO86HMUD9143017130923340,OMR
RO35PCWX3665116521874111,SPL
RO92LJKE6555778057536916,BTN
RO77XKQG1085791056622030,CDF
RO82TAIO8200766164689157,KZT
RO86ZGDW4202674552342551,TVD
RO82KBTM9765371018079817,GEL
RO92OZBI6508575739730376,JPY
RO25AZUL9531965194943140,OMR
RO85TGZU8956211270235666,SRD
RO67DTFQ7486411796804746,KES
RO64KZTE0083155656921994,TZS
RO37OQPR0621063896399575,TND
RO49GNQK9813406664714326,TMT
RO54LZJQ2131894658176631,MUR
RO69DTNO8637865673219872,DOP
RO97TDNC2142325498892695,CDF
RO26JLOW8632485900189027,SGD
RO55LBXI0522166810070842,INR
RO77BEQF2388194557800702,CRC
RO09AEVO8076535067229415,THB
RO80ETKW1870026759192191,QAR
RO10CVEP3969139486770835,JPY
RO47GICN5364367367306412,HUF
RO02MOUY6315812991591870,MDL
RO44LTAM5212299266851820,WST
RO95BOJH9947612822507433,KWD
RO27TJDA1203617547140359,SVC
RO43ACCG1933553066042516,AMD
RO55CGEI3231961142875057,KWD
RO77XMVT2955567093170873,LYD
RO49DYOF4767554172502054,ZAR
RO84TBTF4200429089127759,KES
RO34AQLG2496210567464218,SVC
RO13ITRR1549320899816446,GMD
RO71GUTY2774310595498516,LRD
RO45VCNW3765662679804910,TZS
RO07CUGB5227821517189251,TOP
RO38PCRP7313428449275952,PLN
RO29SHER7677660139821104,BGN
RO96VBJR0052232791723393,MWK
RO25GZBM8336924347183825,NZD
RO06TQKY8818981991022934,LBP
RO49ZIAK0914061958612549,MYR
RO48GNRP2187408136614054,PGK
RO53RIMD3415645353267647,WST
RO65TIPN9375389476783245,AWG
RO18WAUJ3300572445220923,ILS
RO92RGFI2875557068699978,TWD
RO17CJRQ5397466641383836,SDG
RO34PUUF5439086413175044,AUD
RO55IKST0125259336873860,CZK
RO53FIBD8469973067248312,GHS
RO24EJKN1032387586158459,CHF
RO77GIVH5916102491463326,RWF
RO29DENN9970050577590279,WST
RO41AWMD8095359247773546,AED
RO96OEFZ0934418219749339,LSL
RO44QXGH9767529765340042,TJS
RO69ICOC6142562575264863,BGN
RO23WXVN3369852693353187,NIS
RO81VSQG3164372258460888,KZT
RO64STLZ3025949420029910,AED
RO88ESRT5318337530552369,CUP
RO33RJWS1702489916522675,ALL
RO37JIKO5090740699129890,SOS
RO80XUOC8718718816416566,MOP
RO66WPNZ8301143463259968,DZD
RO18SPHY8518690013785393,CNY
RO98PCUD1214297508844866,HUF
RO19SVBP4632567425849615,MXN
RO67ZKJZ0551160997766766,RUB
RO23HJTY0800438004799322,BYR
RO85JPGV2446283964061343,MKD
RO16AYSO1268570804509771,BHD
RO47ZNRO1187496205419117,INR
RO49ORSU7834712156662814,PAB
RO42RTIM7785182148311244,BIF
RO53RVGF2593380846759516,CRC
RO24EXGS9082838698598276,STD
RO80GTQW2373726068963213,MNT
RO97QYGQ2646545395227974,CUP
RO88FCDI2237955174963579,UYU
RO58KJAP9025420845394584,BBD
RO98XLHM7364599520555034,MXN
RO23CSAM1267499398240587,ILS
RO27UZYP0728295961378816,XOF
RO44KQGX7457151486776684,GYD
RO34QAKP8203275096742089,MDL
RO47NHYW3853192532582211,EGP
RO20YVXI8928979434653210,XPF
RO36HGRE4743878116236197,ISK
RO05NMZF1075873510093366,VUV
RO33OQRT9147451035884327,AMD
RO52QMVT0563932302239774,SLL
RO54GDZA8741962923096759,MKD
RO86RVWR4288867233255964,NIS
RO84VBJM8619531921682309,LKR
RO87GJVB3588105477033720,TOP
RO94ORTT4822442133709664,LKR
RO89FSME8428241457346691,AUD
RO88FJVJ7257272101582337,UAH
RO11ERHZ3437443540335577,TND
RO94YCEU9475654048557057,KGS
RO57LQTU0350766557006639,GTQ
RO25FKRR7637778632433777,CHF
RO59YDHL2484180589432597,SCR
RO77QQCA3578498574519737,HKD
RO95QYPM3740503616390445,CNY
RO38FZFV0208878209886071,CLP
RO31ZNDZ4833701965072245,MOP
RO05RRCI4589927266158166,NGN
RO17DIII8426965387751885,MDL
RO76KGWO6716468533782642,SHP
RO94IPNE1708588066400115,BGN
RO75OCPK1706116650812463,AZN
RO42RCKM7714934145629385,DOP
RO96JYRP8229662504875289,XAF
RO92DTYE5560981591141620,MWK
RO97HFMO4116124083124870,VUV
RO46LBPT9810966785470181,JOD
RO24HDBC2186966014829064,LKR
RO82OZFV9404364880912911,KMF
RO94EMDJ0054150948930983,MGA
RO13WFBN9915089803835214,PEN
RO89OQVE0908305252574820,VND
RO19HYKP3647482127651230,CNY
RO09QFDP9273085726145732,SEK
RO46KTVP5951555459556777,YER
RO91ZQGR5965075289957375,BTN
RO09DRIQ1079507611552055,LYD
RO50YSZU5817427359946359,BND
RO88ITTV4235297979025794,MGA
RO52UJHZ1744451806392916,BTN
RO96XJZK4428831363963930,MXN
RO15CCFD9324391656291962,MRO
RO05OZOT9022317366137373,BWP
RO78ZQUB6834677921967262,JPY
RO76RCQO6677992910715635,EUR
RO88LAMU5513561882389863,GIP
RO65DMAM8799395136603112,ZAR
RO15QPJG0558398710398477,TTD
RO86CDBI3358430620069750,DJF
RO62RLBL3237541030301904,KRW
RO45LGFD1502203033273762,JMD
RO50EYSW4069913227230519,NZD
RO21HZQV9984482584912338,MMK
RO11IZGY3132737544982136,KZT
RO05UGDK6716507268250081,BWP
RO46GEDZ4198209718051042,XOF
RO38RVMU4074835958704190,LKR
RO67QCJJ8416932650541962,BBD
RO35NMPK0240327810134368,UZS
RO05KNJU9133234599311394,CUP
RO02IMMG1303199815790210,CDF
RO45BSLF7718058528373447,MVR
RO39YJFK9796445009183419,NPR
RO85PDCO0627935071287090,PEN
RO34LNSY5476387806835422,CAD
RO30WBPO2090827014364067,RWF
RO17LXBP7905369684175743,XCD
RO66AQUK7989137770761027,CUP
RO34SHYG3345861953533762,MZN
RO11SDJA1508064669496921,XCD
RO59QXBO2479485203672547,ERN
RO32DUBP4107267639629853,LRD
RO38NBOD8503588232052135,MZN
RO51DIUY3246039133740520,TWD
RO35SKUH1501957301578376,EGP
RO27SBFH7773242383573315,SEK
RO76JJSZ5441806653828618,SHP
RO19XBXI6167836966749893,HTG
RO35VZLO0805602470565560,CZK
RO33LUJP2273219924682550,MZN
RO57WIWE4877712052474145,NGN
RO20REDC7216602752995706,PYG
RO19JQFP0376801151336434,TZS
RO78LLBH4592714947243296,BBD
RO50HTQQ1958190333897464,IRR
RO88RDAG1512690404969861,CUC
RO62BRRX2616985195083635,MGA
RO56MELK9782632435372209,ZMW
RO67UTJL0472227298801033,XAF
RO59THBI9993842170922221,JPY
RO41IUNO0615113624771456,KZT
RO45QUKM3126269051022200,XPF
RO26CLIZ2919208585385550,JPY
RO92PAOW6242158669811511,XOF
RO66HOSX3737316779753629,CZK
RO81HQMS1486924056676597,GGP
RO54NSNL8886295176187732,BTN
RO31ZESN6441524785091835,MAD
RO88WVCX7527813918621317,XOF
RO85DIYB0141077670274866,GNF
RO78OEFK8776062315575294,PEN
RO54ZIXQ8601240816349344,KRW
RO41BVNO8192438685794686,ISK
RO03WBKB9509691021912835,XDR
RO68NLFZ7673918014764110,VEF
RO69XWXH3868207671116890,XPF
RO81ASWZ5966580187156821,ETB
RO27IJJR0369081469904617,JPY
RO95UXVY7357874710672027,MRO
RO86THVE7029746277462916,ANG
RO75QBNZ2083422473730029,SLL
RO90QYQT1668421553841772,SDG
RO56EAKX7319146301716454,FKP
RO76JVKK3651987257027336,IQD
RO60KMTT1730487643261930,RON
RO05JTSY7501751482192037,VND
RO63QFIY5817700216720697,PGK
RO12NIBP3264156709047380,UZS
RO06SSWK1838570335727764,SOS
RO51BVXP4686480081282812,MXN
RO63JNON1461097932179411,NZD
RO24XRSD5334083571936238,LTL
RO04UMOJ8523076237257111,XDR
RO55IEVO4908068250713653,GIP
RO61OIBP1769681298553298,CRC
RO63MAZK8732658897175822,TZS
RO65LTKB7520632962503184,DKK
RO24OGJV6997006496652319,BOB
RO02KIYX8940802026111334,SBD
RO40DINT4244320508657522,HNL
RO54HYJJ8615215502954805,GMD
RO49PEQI8179445261568487,MYR
RO14RZPD9301588546383070,GEL
RO46LWMX9259524670478557,BDT
RO40BMKR4493853642114231,BMD
RO89GTGL8396922924595285,PYG
RO67NMYD1010997002396310,LKR
RO33XYHP4784653146501435,MXN
RO11EUGI8990670157167107,ALL
RO41DNMT0406767349303268,LYD
RO32WILS4429562303774983,TVD
RO95NCOB7513430954380157,MOP
RO67OOQK7305208607433598,KES
RO42EDXI1504584927115311,GNF
RO10ALGX8151110938216846,BYR
RO66PSQK4053626137491557,INR
RO92ZLJI0522023374017912,RSD
RO70RVUP5793940373499022,NGN
RO49VHCH4917583262584635,GBP
RO43YUUA2102712677001162,ANG
RO58JKQX9776387361968037,TWD
RO19CMAM0486765766661098,SBD
RO63ESMO1355266011164326,GTQ
RO50XWKZ2810608004258453,PAB
RO33FXLI2565471907003241,SPL
RO85JIVE8896277435681462,CNY
RO72QLKF6300670330359560,CZK
RO38YTTA1236650350392047,NAD
RO48UXEE5352129220884858,HTG
RO75RGOA6228870352151433,MNT
RO94KPAL7962721299265940,BWP
RO39VSIL4752109954550015,TOP
RO80ZGQV7329378198607774,CDF
RO66GLBP2122390506990285,FJD
RO80ULYQ4493075514032126,PYG
RO96GGQF2904832935964036,HUF
RO98HNID8123342468637850,BAM
RO05WLZZ5149559389974649,TVD
RO62QZKE0005293349693110,HUF
RO31TWLR9259031043964023,BAM
RO18SCFE0412698793118405,DZD
RO02PAKA7346699910058078,CLP
RO92WCOX8836340128396519,IRR
RO14RQRQ0513898756638511,BZD
RO81UVWZ6522618659476464,IDR
RO96JRHY0420872021260676,DKK
RO72RRZJ0050189301795403,CUP
RO97JUMR7240928064067392,LYD
RO05HQAA0368365015872465,KMF
RO46MAMV5669629447981634,IQD
RO25HEJM3638385316802240,NOK
RO42LFDW0452853743543303,HUF
RO19TGUS0767458339713533,QAR
RO04NNQA8489623015874279,SCR
RO54LMAT4429031835388946,SBD
RO19QULO6075105991386373,LYD
RO06DEYB3943956555099178,JMD
RO49MGXG9913111423866305,NIO
RO11IFEU8906428282285132,XCD
RO56HNQP8453474840907788,GNF
RO64PJHB1133098442590447,KWD
RO16BLYY3958824959378904,TWD
RO66TQOW9298107730224602,KYD
RO53JIDW4648969658183077,HNL
RO57SJZL1962229781676391,CRC
RO20ERLO7850976350246920,MRO
RO93VKNJ2908955797261185,ERN
RO82PGKB2222272271245751,SAR
RO20QWQN4712078959681865,JOD
RO97YKMG7008115261254254,KGS
RO64LANM8107847107629163,CNY
RO83MXDK3759931032954601,GIP
RO93YSMT4342598009683817,HUF
RO29CZRG6174222510789936,PYG
RO73VVGC7302976177153961,PYG
RO26NPNM5168204070999594,IQD
RO44DGRU9353991303433725,RWF
RO49CXWS9274596931581223,ISK
RO69GQDD9663950590320668,JPY
RO67VGAI8946067704180304,SHP
RO80MAKP5449347619848718,XDR
RO48YOVZ6083368664726996,IRR
RO91SGBV3079829513104876,CHF
RO73MDZU1739324788923745,MMK
RO18LHHH4254684210283990,SVC
RO83CXOW3624005156850662,PHP
RO59YURQ5925692131825267,MWK
RO25BFTF1753539655735931,LBP
RO19NTBR3149708592331542,AWG
RO26FMMT1079185139207390,CLP
RO92DULV5755310716059480,TRY
RO02QOSD4410332759452676,CVE
RO95RBGC2288290610066900,HRK
RO89BTUV7999382040141813,KGS
RO85PFIJ1015561868352219,MKD
RO35RPWW7796875802619651,CRC
RO30ESBB6350185949005448,USD
RO21RNWZ8867988266363640,ARS
RO36HYVA7660186069673897,TVD
RO89USOH0927398372491755,ISK
RO07PTKB2540753343301291,ZAR
RO37UCRA0780988682437153,JMD
RO62TMPK6384565856086179,BGN
RO56AXCQ0670371306102599,TZS
RO65LDKY8390194371371547,SVC
RO05KBQK1353578690852984,ERN
RO76IRYO5381090590284273,BBD
RO83ZDMQ5151290380859337,DJF
RO71DNKP9253901615403130,CAD
RO19STPP9301558686794467,RWF
RO82WVHS9847032099640578,FJD
RO53TJNG7612676395965265,TOP
RO41RDZY9138896723088553,BHD
RO84XRIY8654859876358446,MMK
RO02TRNG8380503552459168,JOD
RO41CESM1355898138613148,USD
RO78FYAB8381970828003688,PAB
RO66KHJI8614920547559657,AZN
RO52JLMT0725670734859206,LSL
RO35HYXH2610308071252107,VUV
RO71AZSU6679286146912974,CUC
RO91ASOP9601048040787957,KHR
RO75VAFD0751861214037127,SVC
RO17AJSH6581771700075154,CLP
RO77TAWO7831685633301558,MKD
RO57JZLG4660279886014157,KPW
RO90MJKU0439690602433670,VEF
RO76TROI2820862376960484,NGN
RO66UIEN9589228846907772,KMF
RO30LIKH2838356067707195,LBP
RO74EXAA1054409733649832,PYG
RO54SNAL1034937072805791,LRD
RO63SFNE0654048564225773,BRL
RO46OGDH2920946639810878,KYD
RO64ZPRU3551099730715740,HNL
RO84APJO5045324927892969,LAK
RO57JQAH7133367688932917,MOP
RO66RKBZ2446521677042595,CHF
RO66FTYA6496676055879935,MOP
RO93TTOK7707667339525501,LTL
RO13HOBC7458539453051193,SGD
RO83ASKK4640568364313250,MVR
RO83SWBS2143958013096029,SOS
RO78TEGW5818679356782601,UYU
RO73FNPF5723663674246330,ARS
RO54YMUV4304493901822065,BRL
RO24WKLG5505822476577755,SBD
RO87NXRM3222578442854913,VUV
RO70BFAE6499076620648569,MMK
RO48YOIO8612884061108265,TJS
RO38QEHX1937597839008003,ZWD
RO38ISNI4442042861143879,XAF
RO79KNJR2576533695825160,NGN
RO03QLSU4769457119878262,BOB
RO55MPBL2564089250189644,ZAR
RO76BYIH4191284378477895,PAB
RO03VSYQ6091523199690533,XCD
RO34BUME5986513485046317,MRO
RO79OWCB4339111982402445,SOS
RO58HKGD8604621651818255,BGN
RO87HMPI6891600133063420,ZWD
RO02ZGAX0498908937840723,CZK
RO52ACQQ3050236750904656,SCR
RO96TGTG0921616374185154,IRR
RO37ZSDS9316049385707474,BWP
RO72WRTE9347356038665211,HKD
RO35GERU3649187730199913,SOS
RO96MNKO1361735027837067,KHR
RO56MOJX0328898541653165,KRW
RO21MYTK5725020457606535,DOP
RO80RYRT4986405565899646,IDR
RO08DPUK0689656143140929,RON
RO63OOBG8278328386073531,SAR
RO50NNUI5942926959704005,PGK
RO04RQSJ3648661666833729,GGP
RO23RYMC6817840986846059,UZS
RO43ZWFO3232887626518699,AMD
RO33SGLB6455230069524955,INR
RO73BBRG2272687062994626,XPF
RO82HCOE6704293635339501,BHD
RO09DJKN4925702554039715,EUR
RO63JLTT2740043723256032,WST
RO34TMNU6999274171141789,NIS
RO22FIYZ3444326457180317,RWF
RO09UGKO3155847737803575,AWG
RO71TTXQ9933694236090434,GEL
RO74HTKX1163931784285792,SRD
RO10LWLA9738182495709609,RSD
RO48VTXY9152256540643055,AFN
RO74ZXDP3331831716389615,WST
RO68MQMS0188177077011777,NPR
RO53JAYJ5126688217399864,ZWD
RO43TMWF8377656508238464,MKD
RO58GHJB2093091001491455,SVC
RO14WMPY2079688890325641,KES
RO77AJCA2732424675441875,MVR
RO13RBZT1930456761805675,CLP
RO07HWSV5338220243579688,ZMW
RO10QQWO5909572810642438,SPL
RO72EZVS4899090688020057,LTL
RO14ZGRG6140942334151802,GTQ
RO98SWBP7628616100098209,GGP
RO85EXQQ7522209645471801,MMK
RO27LUGO8611776765124656,BAM
RO07UYGH3713018772020996,BGN
RO26MUCH1362859292856738,BAM
RO92SZEK3938646332888009,RUB
RO81JIGN1452403356978737,CNY
RO16CZFM7022464457805786,MNT
RO37UTKS0209457339135876,LTL
RO55FWUA6345078099323218,UAH
RO80KXVU1566152258287214,CHF
RO80STLK0307186800802546,RSD
RO57QOMV3030817604358613,TND
RO75IBLT8737041023830583,AUD
RO84FBIK8275199122390573,MOP
RO81RABN2461813735057745,MDL
RO19FOLW2716362178411583,HUF
RO04WOLR4852517704969122,NIS
RO78CQVE2523558496190803,SGD
RO72HEQO9564973820440774,GTQ
RO39ZIMA4338479194403362,YER
RO98UHJE6700988916329097,AOA
RO18YDDR8855769633221110,BOB
RO44XPPH6571268151040872,ARS
RO13XOEP1105316132456854,AZN
RO50FPYS9154560354482216,BMD
RO21HRXN1088495685273070,BAM
RO95VOIS7001978193486004,HUF
RO82HOTK8940457519980649,PYG
RO80XJPL4804700587098133,AWG
RO66VTIL2124768179413886,QAR
RO34PNHH2483557930738966,DOP
RO77PMMV7164634181166748,AWG
RO43YOHI9072670766048546,MXN
RO09TDBS9579926657410963,AOA
RO43OITN3075526752974750,LAK
RO42OTEH9719844535013548,PLN
RO69IQXJ4024702519794095,ZWD
RO65LGIO7156208239308486,KPW
RO63LYVU0416354790543492,BAM
RO94SUIH4652000515403988,MRO
RO57RMRY2075142849208885,PEN
RO23QWLJ2841020244670940,TMT
RO43OYQL0455272460126273,COP
RO42XPYJ1004429681580528,YER
RO10QUWL8142463553067385,KYD
RO55ZXHV7091699533366925,TOP
RO87IRPK2491822524602070,BTN
RO04ZFQX0274544525859583,XDR
RO50TRIJ7412544900421386,MKD
RO93WXYW6337807666653780,TVD
RO54BENU7384547923938691,USD
RO23MGLB4777646995563443,BAM
RO90RQZS5007797288229991,THB
RO55RSGY4368015965806911,UZS
RO75GGQP0504933710635482,IRR
RO83KHIT2877197432846038,LTL
RO59CMNH9349666288641217,INR
RO47ZIUX5505480864188709,MXN
RO57FQNS6820548974950509,JPY
RO14JNLA6102438521255824,CUC
RO34SOVK7369376977599336,VEF
RO37LEXJ8822903949574376,IMP
RO59SFYD1512307763776621,CDF
RO27XACZ1536693185857592,MZN
RO48YOSX3843351771891590,SAR
RO35UJQE9353755485186204,PLN
RO83AFQH5912648501817393,BND
RO18KBEH0060562315382437,LTL
RO63UUXV6165770462238068,HNL
RO60FQEB7507999759927734,SLL
RO50VZAE4441862007084073,SHP
RO70NHDH0173921114266216,LTL
RO56KNGY6892269831787959,MDL
RO22WZFK2591522893127401,RUB
RO53AIQV1512322190718573,HUF
RO36FUSQ3045716345194263,BAM
RO15FFVF8866834145017360,XOF
RO32GOXC1942934979497682,IRR
RO66PESQ1749787572898470,DJF
RO95RCXM0541823842133769,AED
RO20DARI1305225293553847,SVC
RO34XUOZ5054934349361351,AWG
RO94KARI4399270792619996,VND
RO28LDHW3126019658717134,BZD
RO36LXGL3312176076620474,LYD
RO52AXES4331026227175682,LKR
RO61HRCC1226233961247535,BHD
RO93PDOU5935966380774778,AED
RO48JAAP4852074088002404,BMD
RO43JEZC9384654353626710,PEN
RO36PBZU0378714599998634,MAD
RO93RUEF5868341707686706,AWG
RO39MPED0370224751416186,IQD
RO24KFNL8247710619817527,MVR
RO45RBVV7287817262295889,GNF
RO63BUYT9681045345196608,XOF
RO08HQBT6077516827605196,RSD
RO54BETZ6830926865784477,SPL
RO37MVUL0924393745306181,UGX
RO40FWAN3004828533470978,STD
RO26HHSH5005069837507030,CLP
RO19XPZM9049632894282649,SZL
RO90GNNX1477965242550131,QAR
RO87SVOC8412053740293397,SOS
RO36RGLB0872094631989563,DOP
RO24XUDG1794006481345059,ETB
RO23AVPX2665811282923639,UZS
RO66KBQW8675118017311855,HRK
RO24LPOP1318971919622693,MXN
RO92OJLJ7603511272060903,TMT
RO16DQQY0522675379355514,KWD
RO50UJNO2609427863420131,BOB
RO35OJUR5075337963291176,AZN
RO24IHWI4021337729628488,TVD
RO77SWQL0873676568165658,USD
RO14HEAG4917372729028806,CDF
RO09XYEU7895606448584934,ALL
RO66HMYQ2464727993831814,COP
RO26YBZH9398275782325677,IRR
RO76PWHL6783884498573776,MGA
RO56OHNY8561754322188153,HTG
RO64ZZBG1477213899509729,MZN
RO98SAML5019578440206320,BSD
RO12KOIX2259276735508466,PYG
RO43KGAU2044213291234734,DJF
RO37RYVH6224007989285667,DJF
RO74BFIG4099308290016254,PYG
RO52ENNN0433573494453554,DJF
RO79ZUEU2414189014957291,LRD
RO58UHNP2805162195609007,LBP
RO56XKQK1047249616923412,KMF
RO47YAKU9771552689558267,GIP
RO64LLUB3266265593278645,CVE
RO97DLXI4168629894168297,KHR
RO43YTCW5544320669410852,SVC
RO79HRZJ2697448998975440,INR
RO08LCGD9105669032815684,BAM
RO94PTGB2102316918180761,MXN
RO18DOKI8416009720579324,OMR
RO03YDHC5692897934635054,MGA
RO33VILN7878516534665398,CVE
RO14XHJL3666681730721912,SLL
RO80TLQZ9341512038462825,SHP
RO71YRKU7815047014896399,WST
RO13SIGZ3663593730270951,STD
RO85KVZB9939804506010037,BGN
RO86BWJB0616971745960702,OMR
RO10HUNF6724140887735772,PLN
RO16MDOL9231227162539122,SYP
RO98RILS4590080733586930,PYG
RO03IISO3109504184286878,BBD
RO49QQSJ7713025609061254,IDR
RO52SOPL1522405216619425,GMD
RO32SXDL9695410199516415,MRO
RO81OCNT9560672485448282,MXN
RO44DLXO9153388105632103,BIF
RO61IQKV6990487058308373,LBP
RO85FDPD0488946206965692,CZK
RO47QTSF0068108458412814,FKP
RO39MHXM5960552025401297,MKD
RO87AIOO7359414815962224,JMD
RO78KXRX5383224887276668,GYD
RO65UKLL9695880450059564,ZMW
RO39CXIB0555383233652503,JMD
RO52XCIK9211724102860889,XCD
RO56UJHQ8641267918302820,CUP
RO43DPFA9792384737866915,RUB
RO90CFBV5609139824319074,BGN
RO15YUBI2514983984531723,HNL
RO27XTVO7494492131413104,MUR
RO38MTKA1806442710237743,LKR
RO66BNVQ4159814139719396,COP
RO08HOFD3400880403821253,NGN
RO14UXNA6573662917634248,NGN
RO69IRLK7975277843270955,CDF
RO96KCZW8595273720092310,TRY
RO43DPMJ5988408904324855,GIP
RO05KZPK4103741083845627,CLP
RO13VYHL1923362734544392,HRK
RO39QLFV9290971856417792,TZS
RO57JYLP0244803456182191,SHP
RO34MTOB1866319200718434,MZN
RO97GMIT3559231958407190,EGP
RO53TYGC2999828026921320,XAF
RO88WLWT8672913908949396,UZS
RO75GJVM8648925133723805,THB
RO37ELPQ1514073584248353,JMD
RO32HFRS6206959220320983,PKR
RO84YPAW9246847648556557,ZAR
RO96BHUG4533302551513781,XDR
RO97ELFP8227053866743042,VEF
RO06JUOO5001265298756320,JPY
RO31SHVB2556026244508274,FKP
RO64ZAYK2048177549511462,ETB
RO05DPJP1973528421513999,MXN
RO20BSTR3632288540244811,XAF
RO30LFCH5431480347356792,COP
RO20MXCL7015502329505328,TVD
RO52MLPQ5380277017080707,CZK
RO91SBVH5580155989678722,GIP
RO36OUHC1823905936444025,MVR
RO53WNHH0986174518060475,CDF
RO12VOMT0306247614559449,TND
RO42TKRF4733477712741078,BMD
RO87JXNK0952670742081855,GHS
RO89XMLH9089525718439128,KGS
RO93YNTO3135947832268685,SLL
RO30ZSBU1620236579669772,AUD
RO15SJVD1662944845765513,NGN
RO93CZLR4297935744642018,EUR
RO34DFDQ3695635180343954,MVR
RO17YSTI5395166794801851,MOP
RO75UXUP2388299604419999,VND
RO82TUJQ7959598543515563,GYD
RO36XTRN8294117172830136,MMK
RO26VDTW0869808050853212,CDF
RO96TATD4437886799787051,KWD
RO95YBXB4309679503808845,YER
RO92BTXB0076592590432599,XPF
RO93NZDC8780968201102974,SEK
RO55FBPO8393205914445865,SYP
RO43ZCGQ2652986848083589,BYR
RO78HOKN8046315724111298,PYG
RO34WTXS1085943055799479,PAB
RO53WPAN2205388723077029,KGS
RO14OTPP0655985560427910,TOP
RO14JJJQ8297792481119076,AED
RO73RVZW5807281051236713,JEP
RO79UFBS7060537227093845,MGA
RO58JGGI2944223915744520,NIO
RO98UHOW2819339599380715,SZL
RO69LOHW1754394938061118,UZS
RO02OYOG8423853498197005,BZD
RO80CCKN1628046508101948,ILS
RO83RENW4871367567189343,CUC
RO15SUJJ9815404673657501,LKR
RO07MZUK7365583101611028,BND
RO80THLV2981419038141668,MVR
RO96PDEF3751260408162189,ANG
RO65MIOP0186377575339149,KZT
RO35SBHY0219423684776860,ZAR
RO42USOW2218620531477942,TRY
RO96IJAD8131995487778128,FJD
RO64HXMN4681438229071741,TND
RO08ZMQI5405822068943827,AZN
RO90EESO7051369198571608,DOP
RO52XRPY9444893290736115,KPW
RO83VVUH4799082692453140,GMD
RO86POWG9074152030886166,KWD
RO87FIAY4895681005272956,PYG
RO88NBNG8091649351109131,SRD
RO74MYQZ9501737504864219,RWF
RO08AUVS8940072576707027,SLL
RO68SXMX0056877954766200,IQD
RO92PAGY1942632167476196,BHD
RO20NXJC2015500656665870,JMD
RO48ALFE6643407998209622,RWF
RO79ZXGQ5090524528596023,MKD
RO45QYLU0721008125920860,BTN
RO68NSKH3804862438370153,XDR
RO62SGMJ3322938385998840,JPY
RO22DRGB6260992197581410,KYD
RO76PZUC1060948159936798,KWD
RO43IUDE5004448815853347,DZD
RO95BWGW8512244335217052,LTL
RO54GKVA4988645088671627,BSD
RO23AKLY0965655781230029,SHP
RO94OKHA2752928883503764,UAH
RO14ZYOZ5214758392576830,PGK
RO84WUPB9277242445100754,KGS
RO34PUDB3776592746902963,DJF
RO71BEWD6556964384578251,QAR
RO63KILQ3679338081685115,MKD
RO28ZNCB4176779345266605,KHR
RO33KURE9448880194330149,PEN
RO76ZCMT9091522649265116,JOD
RO89HLWJ0670841018600854,AED
