"latitude","longitude","address","county","user_id"
"-33.870767","-15.779991","Soseaua Popa, Resita, 946616","Teleorman","9503"
"-23.538168","-87.15236","Soseaua Ciprian Georgescu, Dabuleni, 503842","Timiș","9574"
"33.615256","37.103734","Bulevardul Albu Nr. 357 Bl. 83  Sc. 94 Ap. 973, Sadova, 386667","Suceava","9504"
"7.9035425","174.837325","Drumul Popa Nr. 54, Savinesti (Poiana Teiului), 583548","Bacău","9505"
"3.8393905","156.493311","Strada Dobre Nr. 82, Resita, 297134","Bistrița-Năsăud","9506"
"-17.0830795","-53.658192","Soseaua Aanei Nr. 770, Negresti-Oas, 649734","Maramureș","9507"
"-69.935532","-113.514602","Aleea Mazilescu Nr. 653 Bl. 63  Sc. 90 Ap. 104, Targu Lapus, 515793","Mureș","9508"
"-88.723959","36.01955","Intrarea Nistor Nr. 434, Timisoara, 848668","Maramureș","9509"
"-11.280486","12.994131","Bulevardul Maia Toma, Valu lui Traian, 872331","Caraș Severin","9510"
"-24.9642695","-3.260779","Drumul Popa Nr. 183 Bl. 51  Sc. 42 Ap. 215, Rodna, 198050","Giurgiu","9511"
"-12.238145","-97.540442","Aleea Todor Tomescu Nr. 93 Bl. 18  Sc. 18 Ap. 143, Pecica, 486492","Caraș Severin","9512"
"82.1916275","76.847853","Aleea Nistor Nr. 496 Bl. 52  Sc. 12 Ap. 361, Remetea, 997938","Gorj","9513"
"47.6060515","-114.794965","Strada Ababei Nr. 85 Bl. 91  Sc. 92 Ap. 138, Mioveni, 367544","Sibiu","9514"
"68.061457","49.94518","Strada Toma Georgescu Nr. 18 Bl. 95  Sc. 84 Ap. 760, Lugoj, 104987","Gorj","9515"
"-31.371055","-110.050933","Drumul Octavia Nistor Nr. 331 Bl. 98  Sc. 34 Ap. 878, Buhusi, 569873","Bihor","9516"
"14.412626","82.968505","Aleea Suciu, Ineu, 780557","Bacău","9517"
"-18.668719","168.676541","Aleea Tomescu Nr. 440 Bl. 43  Sc. 95 Ap. 229, Fieni, 434421","Olt","9518"
"-68.717142","28.011867","Intrarea Dumitrescu, Moisei, 163328","Iași","9519"
"44.0213845","138.381781","Strada Nistor Nr. 24 Bl. 35  Sc. 70 Ap. 960, Campina, 752930","Timiș","9520"
"55.86931","177.155333","Bulevardul Stancu, Curcani, 717354","Satu Mare","9521"
"-13.6552375","138.852393","Aleea Mocanu, Matca, 153639","Satu Mare","9522"
"3.8131965","-168.966616","Strada Georgescu, Chisineu-Cris, 357846","Bihor","9523"
"-78.590774","82.264625","Soseaua Despina Voinea, Sibiu, 310725","Caraș Severin","9524"
"-7.070769","108.650872","Soseaua Roxelana Dinu Nr. 244 Bl. 69  Sc. 10 Ap. 875, Cudalbi, 689982","București","9525"
"-6.8695325","-60.484846","Soseaua Dobre Nr. 709, Giarmata, 228953","Sălaj","9526"
"75.0818865","2.595379","Intrarea Nistor Nr. 905, Barbulesti, 508004","Suceava","9527"
"-87.767624","127.168806","Intrarea Nistor, Tarnaveni, 201713","Ilfov","9528"
"51.5461095","103.366048","Aleea Nistor Nr. 96, Vaslui, 206321","Botoșani","9529"
"42.556734","-80.322832","Intrarea Alexandru Tomescu Nr. 967, Pancota, 500531","Dolj","9530"
"87.5222525","-106.340175","Soseaua Miruna Oprea, Darabani, 798091","Neamț","9531"
"52.9577805","-0.625754","Strada Pop, Remetea, 494590","Teleorman","9532"
"8.772014","168.969261","Drumul Matei Dima, Popesti-Leordeni, 415324","Hunedoara","9533"
"-11.6844185","84.931871","Aleea Maximilian Dima Nr. 688, Targu Jiu, 693719","Cluj","9534"
"24.121738","53.5612","Drumul Toma, Navodari, 775618","Harghita","9535"
"-41.0100555","92.450102","Bulevardul Eftimie, Corabia, 981671","Bacău","9536"
"-2.8693595","90.870257","Aleea Romanița Albu, Vladimirescu, 739453","Caraș Severin","9537"
"-27.9858175","-62.364882","Intrarea Dobre Nr. 54 Bl. 48  Sc. 68 Ap. 272, Lupeni, 834628","Timiș","9538"
"4.21578","51.900007","Bulevardul Pușcașu Nr. 853, Mangalia, 601884","Gorj","9539"
"61.7608875","85.481557","Drumul Ladislau Pop Nr. 28, Balotesti, 343453","Timiș","9540"
"-2.7880515","150.572078","Drumul Nelu Georgescu Nr. 57, Prejmer, 382736","Galați","9541"
"69.4349545","-152.451837","Intrarea Stancu Nr. 31 Bl. 45  Sc. 13 Ap. 823, Remetea, 174368","Bistrița-Năsăud","9542"
"-2.32954","148.290569","Bulevardul Popa, Piatra-Neamt, 212883","Brașov","9543"
"29.759186","57.696891","Soseaua Ababei Nr. 142, Titu, 234989","Botoșani","9544"
"-53.2778165","-109.471922","Drumul Ioniță, Vatra Dornei, 980466","Călărași","9545"
"-52.3369915","-167.819618","Aleea Albu Nr. 98 Bl. 11  Sc. 12 Ap. 703, Baciu, 684086","Botoșani","9546"
"-75.551711","59.622118","Intrarea Semenica Pușcașu Nr. 75, Rucar, 944944","Gorj","9547"
"-30.603549","-124.420604","Bulevardul Antonela Cristea, Calan, 902394","Bihor","9548"
"-66.123593","-107.837386","Drumul Ene Nr. 583, Santana, 944153","Vâlcea","9549"
"40.3816915","-47.035965","Bulevardul Nicodim Ionescu Nr. 63 Bl. 29  Sc. 68 Ap. 103, Curcani, 274863","Ilfov","9550"
"82.818578","-125.553209","Bulevardul Veniamin Stănescu Nr. 70 Bl. 41  Sc. 58 Ap. 185, Motatei, 551207","Teleorman","9551"
"-26.034077","142.924476","Drumul Pop Nr. 300 Bl. 16  Sc. 73 Ap. 399, Lunca Cetatuii, 371212","Constanța","9552"
"-1.4335495","-134.009004","Aleea Diaconu Nr. 464, Tunari, 758422","Dâmbovița","9553"
"54.9571085","136.498933","Bulevardul Dochioiu, Ianca, 942522","Timiș","9554"
"-16.0615195","-89.185166","Aleea Albu, Vicovu de Sus, 261172","Ilfov","9555"
"-78.7040035","110.517124","Aleea Eftimie, Deva, 429061","Călărași","9556"
"14.395249","-131.922127","Strada Dobre Nr. 23 Bl. 17  Sc. 22 Ap. 997, Vicovu de Sus, 533153","Galați","9557"
"89.7320695","-114.503991","Intrarea Marcela Georgescu Nr. 728 Bl. 40  Sc. 10 Ap. 265, Codlea, 262804","Dâmbovița","9558"
"-44.8058115","-65.467536","Soseaua Gherghina Stancu Nr. 670, Jibou, 154065","Caraș Severin","9559"
"-16.135067","-95.960454","Soseaua Oprea Nr. 69 Bl. 75  Sc. 77 Ap. 878, Campia Turzii, 837551","Olt","9560"
"2.98778","149.142169","Drumul Dinu Nr. 96 Bl. 13  Sc. 67 Ap. 196, Mangalia, 326760","Timiș","9561"
"-59.6934375","171.114648","Strada Eftimie Nr. 250 Bl. 48  Sc. 36 Ap. 110, Dumbravita, 502709","Prahova","9562"
"75.435682","106.831413","Strada Popa, Topoloveni, 271947","Gorj","9563"
"-39.8324525","97.906851","Drumul Nistor Nr. 96, Poiana Mare, 830586","Olt","9564"
"43.4845615","33.544232","Soseaua Oprea, Sancraiu de Mures, 649802","Olt","9565"
"62.389956","104.279803","Soseaua Oprea Nr. 77, Rasinari, 345850","Neamț","9566"
"40.43016","58.566955","Intrarea Tabacu Nr. 14 Bl. 78  Sc. 12 Ap. 689, Macin, 392036","Giurgiu","9567"
"-43.90657","-73.013164","Intrarea Tudor, Rasnov, 438817","Tulcea","9568"
"15.1641925","66.496717","Aleea Dora Ababei, Tuzla, 774828","Arad","9569"
"-67.681699","42.085261","Soseaua Ioanina Ababei Nr. 400, Saveni, 734973","Timiș","9570"
"-39.008424","-24.51126","Intrarea Stănescu Nr. 29 Bl. 85  Sc. 20 Ap. 902, Fundulea, 523565","Gorj","9571"
"3.8050945","-86.340746","Aleea Paulica Dobre Nr. 909 Bl. 64  Sc. 67 Ap. 850, Sighisoara, 305250","Covasna","9572"
"-48.4074425","141.988355","Strada Popescu Nr. 23, Lunca Cetatuii, 914942","Ialomița","9573"
"-44.476229","-167.607913","Soseaua Carol Mocanu Nr. 55, Craiova, 759905","Hunedoara","9575"
"82.024899","-178.369493","Bulevardul Dinu Nr. 18 Bl. 95  Sc. 75 Ap. 592, Mogosoaia, 873904","Gorj","9576"
"60.665324","-9.301308","Soseaua Dinu Nr. 448 Bl. 46  Sc. 53 Ap. 511, Curtea de Arges, 255984","Neamț","9577"
"55.1457485","108.372323","Soseaua Pop Nr. 84, Alexandria, 140673","Bacău","9578"
"-14.844546","116.206705","Soseaua Mazilescu Nr. 117 Bl. 57  Sc. 34 Ap. 681, Comanesti, 690374","Iași","9579"
"-77.514871","5.010231","Bulevardul Vera Ardelean Nr. 777, Baia, 526207","Argeș","9580"
"-34.061737","-132.0773","Drumul Mazilescu Nr. 59 Bl. 25  Sc. 95 Ap. 190, Segarcea, 502811","Galați","9581"
"39.560773","-80.034149","Strada Manole Nr. 74, Valea lui Mihai, 354696","Vrancea","9582"
"84.3263255","46.4896","Bulevardul Pușcașu Nr. 68 Bl. 70  Sc. 74 Ap. 979, Zalau, 786741","Dolj","9583"
"-37.9628805","-168.116302","Aleea Ionescu, Lipova, 520687","Arad","9584"
"85.0640955","83.852883","Soseaua Dima Nr. 40, Borsa, 149406","Bistrița-Năsăud","9585"
"77.2851115","-172.35691","Intrarea Bucur Dochioiu Nr. 23, Vlahita, 366047","Covasna","9586"
"31.1981335","121.003392","Intrarea Popa Nr. 29, Odobesti, 753726","Bistrița-Năsăud","9587"
"28.8883925","125.558735","Strada Octavia Suciu Nr. 75, Ludus, 360016","Galați","9588"
"84.8235415","-163.370538","Bulevardul Ene Nr. 38 Bl. 58  Sc. 38 Ap. 261, Savinesti (Poiana Teiului), 546742","Caraș Severin","9589"
"-84.4660785","-110.240661","Intrarea Dima Nr. 34, Darmanesti, 756016","Prahova","9590"
"29.3387145","99.38056","Drumul Lelia Suciu Nr. 63 Bl. 63  Sc. 37 Ap. 294, Tulcea, 298474","Buzău","9591"
"-58.912777","13.401297","Bulevardul Doru Georgescu, Rosu, 676802","Călărași","9592"
"5.7813895","-23.750783","Soseaua Aanei Nr. 59 Bl. 86  Sc. 52 Ap. 912, Vlahita, 453913","Prahova","9593"
"-49.564898","-128.547921","Bulevardul Dumitrana Voinea Nr. 18, Curcani, 561571","Hunedoara","9594"
"-64.1981815","-60.474642","Strada Ionescu Nr. 241, Babadag, 569932","Vâlcea","9595"
"62.795005","-108.141263","Drumul Florea, Santana, 900376","Alba","9596"
"75.025478","38.169181","Aleea Pușcașu Nr. 457, Dej, 601423","Teleorman","9597"
"58.811441","47.148777","Soseaua Casandra Ababei, Branesti, 464188","Galați","9598"
"-34.5124215","144.566747","Bulevardul Norbert Diaconescu Nr. 16 Bl. 48  Sc. 81 Ap. 788, Blaj, 838638","Vrancea","9599"
"-21.722389","-144.811112","Strada Frederic Georgescu Nr. 537 Bl. 91  Sc. 93 Ap. 975, Saveni, 532159","Maramureș","9600"
"-85.5492685","74.108441","Soseaua Tomescu, Valu lui Traian, 500947","Bacău","9601"
"-12.238464","135.941774","Strada Leontin Ababei Nr. 68, Targoviste, 539573","Vaslui","9602"
"54.5645925","128.8833","Drumul Nemeș Nr. 281 Bl. 83  Sc. 86 Ap. 226, Dragasani, 503160","Alba","9603"
"22.3864365","-131.629149","Drumul Toma, Cugir, 613812","Arad","9604"
"-42.292872","127.32051","Soseaua Julieta Nemeș Nr. 704, Rasnov Romacril, 761338","Constanța","9605"
"-59.652108","6.578268","Drumul Florea Nr. 134, Videle, 284724","Dolj","9606"
"42.548068","-115.124715","Bulevardul Eftimie Nr. 89 Bl. 78  Sc. 11 Ap. 542, Urziceni, 466561","Argeș","9607"
"20.110172","118.308058","Soseaua Ardelean Nr. 57 Bl. 61  Sc. 43 Ap. 581, Poiana Mare, 248704","Giurgiu","9608"
"35.550413","74.585969","Drumul Albu Nr. 508, Falticeni, 921986","Dolj","9609"
"-20.642134","11.160959","Strada Tabacu Nr. 574 Bl. 38  Sc. 67 Ap. 276, Macin, 944100","Cluj","9610"
"45.8597005","117.626133","Bulevardul Ionescu Nr. 931, Horodnic de Sus, 444001","Timiș","9611"
"62.172963","-87.9116","Drumul Popescu Nr. 94 Bl. 20  Sc. 42 Ap. 126, Aiud, 217877","Ilfov","9612"
"1.652882","148.452988","Drumul Stoica Nr. 897, Rosiori de Vede, 646544","Arad","9613"
"-21.3119135","-37.899953","Drumul Eftimie Nr. 68, Arad, 693444","Vaslui","9614"
"2.6226895","173.286281","Soseaua Ene Nr. 57 Bl. 67  Sc. 19 Ap. 448, Baciu, 650885","Vrancea","9615"
"33.230298","95.001731","Strada Daria Aanei Nr. 89 Bl. 27  Sc. 19 Ap. 147, Saveni, 868434","Cluj","9616"
"-74.53769","-62.344723","Drumul Popescu, Targoviste, 389407","Neamț","9617"
"87.8317785","-4.490307","Aleea Mazilescu, Teius, 627345","Bihor","9618"
"-79.7772375","-99.336367","Soseaua Diaconescu, Campina, 836609","Cluj","9619"
"60.4567235","-75.274353","Aleea Diaconescu Nr. 66, Strehaia, 915103","Suceava","9620"
"-87.943402","14.47663","Bulevardul Nemeș Nr. 44 Bl. 70  Sc. 74 Ap. 200, Targu Lapus, 659209","Mureș","9621"
"7.336313","-164.733459","Soseaua Dobre Nr. 87, Draganesti-Olt, 334848","Dolj","9622"
"80.6031185","142.342616","Drumul Matilda Ene Nr. 539 Bl. 12  Sc. 51 Ap. 998, Rosiori de Vede, 593163","Sibiu","9623"
"-73.3581555","-50.633011","Drumul Florea, Nasaud, 940978","Olt","9624"
"69.291112","-91.383531","Soseaua Dinu Nr. 24, Rasnov, 989894","Neamț","9625"
"84.11169","134.971275","Aleea Preda Nr. 31, Pogoanele, 774297","Ialomița","9626"
"-55.6316135","-69.01957","Soseaua Costin Stan Nr. 925, Curcani, 904556","Teleorman","9627"
"-78.1452805","-5.656767","Strada Dima Nr. 22, Baia, 169947","Tulcea","9628"
"26.659395","56.39791","Bulevardul Marin Nr. 38, Drobeta-Turnu Severin, 438288","Caraș Severin","9629"
"-59.600325","40.632281","Soseaua Suciu Nr. 805, Buhusi, 435284","Neamț","9630"
"-46.4942025","121.458704","Soseaua Nistor Nr. 93 Bl. 13  Sc. 51 Ap. 341, Deta, 412959","Giurgiu","9631"
"27.5433125","3.583661","Intrarea Norman Suciu Nr. 996, Pascani, 717113","Olt","9632"
"-68.3444835","23.944439","Strada Iuliana Niță Nr. 50 Bl. 96  Sc. 81 Ap. 124, Fundeni, 694366","Cluj","9633"
"-42.138574","151.496513","Soseaua Adonis Nemeș, Barlad, 434635","Argeș","9634"
"81.379244","69.851655","Bulevardul Barbu Nr. 51, Viseu de Sus, 162000","Mehedinți","9635"
"-13.678062","149.937713","Strada Stancu Nr. 87 Bl. 72  Sc. 23 Ap. 690, Roseti, 542812","Harghita","9636"
"42.3266925","23.634817","Soseaua Lucian Suciu Nr. 206 Bl. 20  Sc. 67 Ap. 587, Vlahita, 401051","Argeș","9637"
"1.240065","25.004253","Intrarea Niță Nr. 180, Cajvana, 478368","Buzău","9638"
"-36.5168415","98.612405","Strada Niță, Roman, 865312","Suceava","9639"
"-89.9931725","-160.618749","Strada Fiona Mocanu Nr. 488, Rasnov Romacril, 417511","Vaslui","9640"
"38.842049","-131.350186","Bulevardul Stănescu Nr. 96, Tomesti, 377305","Iași","9641"
"68.718773","50.282559","Bulevardul Dumitrescu Nr. 331 Bl. 38  Sc. 96 Ap. 988, Pipera (Voluntari), 379808","Satu Mare","9642"
"86.9735425","2.218485","Soseaua Toma, Barbulesti, 297200","Arad","9643"
"-6.235421","-174.099868","Soseaua Georgescu Nr. 202, Santana, 683727","Dolj","9644"
"29.0902745","102.567705","Bulevardul Stănescu, Simleu Silvaniei, 525537","Neamț","9645"
"32.0417145","-114.467058","Aleea Dinu Nr. 89, Moisei, 540213","Călărași","9646"
"-80.7257135","-175.774888","Soseaua Iustin Aanei Nr. 232, Gheorgheni, 322282","Teleorman","9647"
"-81.3905835","46.500202","Bulevardul Pușcașu Nr. 857 Bl. 27  Sc. 43 Ap. 203, Sighetu Marmatiei, 115292","Iași","9648"
"80.066531","-42.103039","Soseaua Tomescu Nr. 613, Bacau, 508620","Tulcea","9649"
"50.707401","-172.458857","Bulevardul Ionescu, Mizil, 521710","Maramureș","9650"
"-55.197636","-168.320763","Drumul Diaconu, Medgidia, 710252","Harghita","9651"
"-28.782086","-87.613561","Intrarea Tabacu Nr. 382 Bl. 93  Sc. 23 Ap. 455, Vaslui, 303166","București","9653"
"-54.26604","108.261327","Strada Pușcașu Nr. 347 Bl. 92  Sc. 60 Ap. 360, Insuratei, 866594","Bistrița-Năsăud","9654"
"23.01804","-29.707498","Intrarea Petruț Mazilescu, Roman, 711029","Bistrița-Năsăud","9655"
"-82.3598685","-33.965333","Soseaua Ionescu Nr. 34 Bl. 73  Sc. 28 Ap. 934, Magurele, 449920","Timiș","9656"
"15.429824","0.725589","Strada Dobre Nr. 81 Bl. 23  Sc. 35 Ap. 590, Magurele, 274960","Covasna","9657"
"-51.0967985","76.658432","Bulevardul Janina Ioniță Nr. 254, Baraolt, 129114","Harghita","9658"
"80.194817","147.380499","Drumul Popescu Nr. 188 Bl. 32  Sc. 95 Ap. 525, Reghin, 253055","Arad","9659"
"-12.7269615","28.93905","Aleea Eustațiu Preda, Victoria, 858013","Buzău","9660"
"-6.4837845","113.665404","Drumul Popa Nr. 503, Tasnad, 109089","Vrancea","9661"
"-22.063224","169.631071","Intrarea Diaconu, Bolintin-Vale, 730039","Timiș","9662"
"-65.7972365","45.340627","Soseaua Ardelean Nr. 76, Deta, 284738","Argeș","9663"
"-22.6313095","63.720896","Drumul Salomea Oprea Nr. 956, Tufesti, 838625","Suceava","9664"
"-54.9565915","77.703884","Soseaua Eftimie Nr. 568 Bl. 56  Sc. 47 Ap. 500, Mihail Kogalniceanu, 483209","Giurgiu","9665"
"23.3428055","-64.880427","Strada Mazilescu, Targoviste, 427763","Harghita","9666"
"-30.1527185","-79.921381","Soseaua Gheorghiu Nr. 604 Bl. 24  Sc. 18 Ap. 938, Gherla, 273166","Sălaj","9667"
"-21.9936695","123.003809","Strada Toma, Cornetu, 735883","Covasna","9668"
"-60.7034405","138.893131","Aleea Preda Nr. 450, Valenii de Munte, 983352","Neamț","9669"
"-85.42263","4.479464","Soseaua Mazilescu, Negresti, 780207","Alba","9670"
"-26.6818735","-54.394091","Bulevardul Aanei Nr. 368, Balan, 676301","Covasna","9671"
"-1.380008","-103.515675","Drumul Panagachie Preda, Piatra-Neamt, 318922","Tulcea","9672"
"-7.847911","73.827048","Intrarea Nistor, Arbore, 842091","Hunedoara","9673"
"82.49419","48.33216","Bulevardul Mocanu Nr. 803, Babadag, 542409","Covasna","9674"
"72.625701","51.000794","Soseaua Andreea Niță, Baia Mare, 886409","Buzău","9675"
"-34.1569195","132.492537","Soseaua Dima, Motatei, 698539","Teleorman","9676"
"20.755542","-43.621084","Bulevardul Astrid Aanei Nr. 252, Petrosani, 635742","Călărași","9677"
"-80.1025775","107.045215","Soseaua Ene, Dumbraveni, 224881","Dâmbovița","9678"
"-46.915097","-20.794923","Soseaua Mocanu Nr. 970 Bl. 66  Sc. 88 Ap. 355, Tufesti, 887050","Botoșani","9679"
"35.350214","-178.058794","Drumul Tudor, Vatra Dornei, 769505","Hunedoara","9680"
"22.9721525","-3.971427","Intrarea Dinu Nr. 57, Timisoara, 971820","Olt","9681"
"12.4554735","82.404762","Aleea Diaconu Nr. 10, Giarmata, 421186","Călărași","9682"
"-81.6021655","-36.425824","Aleea Gheorghiu Nr. 28, Reghin, 832844","Galați","9683"
"25.7272045","-36.274811","Bulevardul Stoica, Curtici, 111496","Sălaj","9684"
"45.73507","-39.324351","Strada Ghiță Diaconu Nr. 16, Diosig, 562231","Sălaj","9685"
"-87.7482175","60.094981","Aleea Voinea, Dragu-Brad, 558407","Brăila","9686"
"-47.866442","-98.434","Strada Georgescu Nr. 774 Bl. 44  Sc. 54 Ap. 383, Mioveni, 695049","București","9687"
"88.7375815","116.172937","Strada Albu Nr. 329, Buhusi, 686091","Mureș","9688"
"67.7319525","162.348393","Bulevardul Tabacu Nr. 668, Sibiu, 759694","Giurgiu","9690"
"-73.3106755","48.835235","Bulevardul Manole Nr. 500, Resita, 469055","Prahova","9691"
"36.381611","-158.734536","Strada Antoaneta Eftimie Nr. 10 Bl. 65  Sc. 60 Ap. 884, Rasinari, 155155","Maramureș","9692"
"53.55009","-88.632276","Intrarea Nistor Nr. 10 Bl. 89  Sc. 66 Ap. 465, Babadag, 220605","Teleorman","9693"
"29.844821","153.099995","Aleea Niță Nr. 64 Bl. 68  Sc. 23 Ap. 777, Amara, 588026","Teleorman","9694"
"-68.647693","-106.348802","Bulevardul Marin Nr. 958 Bl. 64  Sc. 25 Ap. 434, Radauti, 573362","Tulcea","9695"
"78.915227","-119.470923","Strada Anișoara Nistor Nr. 44 Bl. 51  Sc. 47 Ap. 836, Hunedoara, 595465","Covasna","9696"
"-34.0087555","-17.720742","Aleea Ene Nr. 68 Bl. 59  Sc. 79 Ap. 864, Fagetel (Remetea), 550700","Vrancea","9697"
"-58.680841","88.389042","Soseaua Albu Nr. 167 Bl. 95  Sc. 83 Ap. 597, Viseu de Sus, 274540","Brașov","9698"
"-33.598329","88.91158","Bulevardul Dinu Nr. 762 Bl. 85  Sc. 64 Ap. 958, Greci, 607294","Alba","9699"
"34.1384485","-110.47157","Strada Suciu Nr. 93, Moinesti, 540629","Timiș","9700"
"62.6110335","60.762716","Intrarea Tudor, Babeni, 594037","București","9701"
"-69.666461","171.65684","Drumul Dima Nr. 63 Bl. 60  Sc. 20 Ap. 432, Pecica, 302520","Vâlcea","9702"
"-15.237331","-160.86056","Aleea Popa Nr. 43 Bl. 46  Sc. 82 Ap. 368, Segarcea, 419421","Galați","9703"
"2.5505675","-146.671628","Drumul Diaconescu, Bosanci, 222790","Maramureș","9704"
"44.8811785","37.167989","Drumul Ioniță, Miercurea-Ciuc, 564968","Giurgiu","9705"
"-54.236708","-98.926264","Bulevardul Luana Ionescu Nr. 28 Bl. 25  Sc. 51 Ap. 222, Motatei, 266345","Satu Mare","9706"
"-81.941446","31.427164","Intrarea Diaconu, Gugesti, 898202","Constanța","9707"
"-28.4971895","-89.368854","Drumul Ene Nr. 689, Otopeni, 779314","Neamț","9708"
"-68.979479","61.126897","Intrarea Valeria Mazilescu Nr. 589 Bl. 15  Sc. 15 Ap. 380, Petrosani, 468950","Neamț","9709"
"45.2704635","-53.353809","Aleea Ioniță Nr. 473 Bl. 46  Sc. 12 Ap. 910, Pechea, 235431","Prahova","9710"
"-43.5322365","-18.388131","Intrarea Oprea Nr. 498 Bl. 75  Sc. 40 Ap. 175, Mangalia, 162606","Ialomița","9711"
"24.6561945","-15.988416","Bulevardul Nemeș Nr. 910, Pascani, 448672","Ialomița","9712"
"10.297828","-48.86583","Soseaua Ioniță Nr. 478 Bl. 35  Sc. 24 Ap. 559, Curtici, 534076","Iași","9713"
"-69.486803","-168.334431","Drumul Mona Tudor, Fagaras, 633556","Timiș","9714"
"-10.7755395","-37.775551","Aleea Pop Nr. 58, Cernavoda, 719216","Botoșani","9715"
"38.77998","118.019508","Aleea Eftimie, Targu Neamt, 196706","Bistrița-Năsăud","9716"
"-17.861655","126.72407","Bulevardul Eftimie, Giarmata, 966262","Olt","9717"
"54.5579505","139.648637","Bulevardul Octaviu Preda Nr. 71 Bl. 84  Sc. 47 Ap. 522, Ramnicu Sarat, 168496","Arad","9718"
"-34.4689415","-104.030068","Aleea Gheorghiță Dinu Nr. 50, Diosig, 806076","Arad","9719"
"48.57519","76.022977","Strada Pușcașu, Suceava, 990276","Gorj","9720"
"-84.7496215","159.634999","Bulevardul Marin Nr. 52, Giurgiu, 390562","Arad","9721"
"-14.634594","10.541826","Intrarea Cristea Nr. 25 Bl. 93  Sc. 48 Ap. 750, Valu lui Traian, 145331","Ialomița","9722"
"-35.547618","1.750029","Bulevardul Vincențiu Dinu Nr. 57 Bl. 62  Sc. 40 Ap. 132, Draganesti-Olt, 421371","Vâlcea","9723"
"52.5950375","146.474029","Aleea Diaconu Nr. 57 Bl. 99  Sc. 84 Ap. 544, Curtea de Arges, 765554","Argeș","9724"
"-52.4340805","68.776982","Soseaua Gheorghiu Nr. 227 Bl. 77  Sc. 73 Ap. 718, Dorohoi, 165876","Dâmbovița","9725"
"88.4613075","67.103825","Soseaua Lazăr Stancu Nr. 727, Baciu, 518729","București","9726"
"85.8976785","-38.378657","Drumul Nistor Nr. 980, Cisnadie, 866376","Dolj","9727"
"-53.346244","-125.634043","Soseaua Mocanu, Sighetu Marmatiei, 581278","Timiș","9728"
"-26.853496","-97.61298","Aleea Ardelean Nr. 933 Bl. 19  Sc. 76 Ap. 454, Oltenita, 275305","Hunedoara","9729"
"-50.5927485","117.998158","Strada Stoica Nr. 941, Baicoi, 953741","Călărași","9730"
"-68.117088","-27.929203","Soseaua Ioniță Nr. 861 Bl. 60  Sc. 52 Ap. 968, Pucioasa, 265330","Harghita","9731"
"11.9582765","176.07993","Drumul Barbu, Bacau, 557335","Cluj","9732"
"20.3081325","-90.898051","Aleea Florea Nr. 726, Insuratei, 473626","Brașov","9733"
"16.1318165","-157.068523","Aleea Preda Nr. 98, Dobroesti, 150011","Bistrița-Năsăud","9734"
"5.508231","167.084395","Bulevardul Tudor, Bosanci, 824532","Suceava","9735"
"-56.2556225","81.173513","Strada Stan Nr. 658, Satu Mare, 450183","Covasna","9736"
"-84.6440315","-102.919467","Aleea Alexandru Tomescu Nr. 406, Sovata, 515402","Caraș Severin","9737"
"54.163876","-127.049604","Aleea Stănescu Nr. 483 Bl. 77  Sc. 27 Ap. 657, Copsa Mica, 641814","Bistrița-Năsăud","9738"
"-42.192353","167.072522","Strada Aanei, Arad, 685326","Satu Mare","9739"
"-39.1938635","-130.071612","Soseaua Gheorghiu Nr. 673 Bl. 58  Sc. 20 Ap. 459, Calafat, 683056","Giurgiu","9740"
"-24.536551","28.925841","Intrarea Dinu, Motru, 565760","Mureș","9741"
"-88.5819585","-43.286581","Strada Simona Ardelean Nr. 86 Bl. 34  Sc. 99 Ap. 414, Gheorgheni, 619502","Buzău","9742"
"37.60001","-39.607873","Intrarea Marin, Moreni, 572925","Alba","9743"
"-63.0773015","-25.262917","Bulevardul Iacob Diaconescu Nr. 850, Dumbraveni, 247367","Dâmbovița","9744"
"-32.871962","-130.257489","Soseaua Dochioiu Nr. 951 Bl. 63  Sc. 98 Ap. 994, Eforie Nord, 974128","Hunedoara","9745"
"-39.6326115","-153.48191","Soseaua Nistor, Videle, 294216","Suceava","9746"
"21.854156","78.832893","Drumul Cornelia Eftimie, Murfatlar, 269071","Satu Mare","9747"
"60.8376775","-15.552672","Strada Stoica Nr. 197, Moinesti, 909057","Olt","9748"
"11.2651185","-35.728027","Bulevardul Manole Nr. 87, Jibou, 885810","Hunedoara","9749"
"-33.593689","-122.688581","Aleea Cristea Nr. 62 Bl. 52  Sc. 28 Ap. 445, Valenii de Munte, 933492","Arad","9750"
"-57.8012755","12.183508","Aleea Lică Mazilescu, Gheorgheni, 666172","Ialomița","9751"
"10.803564","177.933993","Bulevardul Barbu Nr. 876, Campia Turzii, 382321","Botoșani","9752"
"-60.192322","-154.980053","Strada Lorin Ionescu, Dumbraveni, 529971","București","9753"
"21.758888","-146.73593","Strada Georgescu Nr. 937 Bl. 50  Sc. 52 Ap. 225, Strejnicu, 663332","Ilfov","9754"
"-19.016656","-40.20923","Bulevardul Popescu Nr. 216 Bl. 29  Sc. 77 Ap. 443, Negresti, 142630","Bihor","9755"
"-47.5639695","-65.966352","Drumul Andrada Niță Nr. 310, Sancraiu de Mures, 123407","Dâmbovița","9756"
"33.7515835","-19.328397","Drumul Ardelean Nr. 58, Remetea, 763781","Brăila","9757"
"79.4925465","169.683048","Soseaua Aanei, Murfatlar, 438936","Harghita","9758"
