"personal_number","birthdate","phone_number","job","user_id"
"8391019199461","1911-10-10","0720 591 652","Electrician Pentru Protectia Catodica","8711"
"8420515141191","1925-01-14","0721 162 606","Inginer De Cercetare In Echipamente Si Instalatii De Bord","8712"
"8800526036215","2008-06-26","0763 376 623","Tehnician Gestiune Stoc","8713"
"7560324119638","1989-06-14","0243 696 514","Bioinginer Medical","8714"
"3950710399385","2006-05-15","0255 682 026","Curatitor-Reparator Palarii","8715"
"6110131142508","1989-01-05","0268 328 488","Confectioner Manual In Metaloplastie","8716"
"1560616231001","1995-06-28","0784 687 378","Montator Instalatii Solare","8717"
"5871131451358","1993-12-28","0767 377 870","Cercetator In Metalurgia Neferoasa","8718"
"8570628248693","1972-04-26","0765 919 638","Secretar General Redactie","8719"
"1760106262651","1951-07-01","0737 836 899","Finisor Incaltaminte Si Articole Tehnice Din Cauciuc","8720"
"5910903235815","1985-04-25","0262 774 906","Operator Extractie Titei","8721"
"1630102418557","1996-12-06","0770 945 094","Operator Radionavigant Aviatie","8722"
"7490103263432","1985-01-27","0264 223 310","Secretar Stiintific Invatamant, Cercetare","8723"
"7700208336839","1936-06-10","0744 054 372","Aburitor Pluta","8724"
"1880620288003","1932-05-02","0266 717 672","Brigadier Silvic","8725"
"7060112353555","1925-07-09","0257 438 276","Tehnician Atasamentist","8726"
"1730303307664","2017-01-12","0231 355 125","Confectioner-Asamblor Articole Din Lemn","8727"
"1690518430958","1959-03-15","0772 571 522","Telebanker","8728"
"1870415317008","1937-06-21","0770 237 253","Operator Incheietor Fire","8729"
"7701217020849","1994-04-29","0253 485 884","Fotoreporter","8730"
"6110814146233","1991-11-12","0723 965 747","Inginer De Cercetare In Metrologie","8731"
"6980828239652","1985-11-25","0726 478 759","Valtar Calandru Mase Plastice","8732"
"2451217139444","1945-01-05","0780 815 413","Radioelectronist Statii De Emisie Radio-Tv","8733"
"3830629295731","1978-04-03","0250 521 220","Topitor In Si Canepa","8734"
"3330906073259","1977-04-21","021 367 5030","Director Filiala Cercetare-Proiectare","8735"
"7120628236555","2017-05-14","0251 368 613","Secretar General Asociatie Nationala Cooperatista","8736"
"6040723053545","1962-07-04","0742 871 717","Expert Evaluator De Proprietati Imobiliare","8737"
"7800411457661","1933-11-23","0750 778 261","Gauritor-Filetator","8738"
"4420216518767","1943-09-13","0736 513 717","Tehnician In Industria Textila","8739"
"8070629121799","1944-08-06","0748 096 180","Curatitor-Reparator Palarii","8740"
"7371016385513","1992-12-30","0266 906 057","Organizator Relatii","8741"
"8491020051557","2017-07-24","0262 287 560","Pedagog De Recuperare","8742"
"5810514118923","2024-01-23","0265 596 808","Operator La Masinile De Fotoculegere (Monofoto)","8743"
"6610230074931","1928-01-08","0784 716 073","Operator La Masini De Tricotat Rectiliniu","8744"
"7260809199224","1922-08-04","0267 368 524","Expert Ecolog","8745"
"1340920380325","1942-12-24","0757 853 787","Viticultor","8746"
"8450628412806","1957-07-10","0786 547 639","Cercetator In Astronomie","8747"
"5121203337250","1950-06-03","0754 685 985","Manager De Operatiuni/Produs","8748"
"2670523123247","1928-05-25","0744 552 108","Sofer De Autoturisme Si Camionete","8749"
"8060810181791","1997-04-30","0744 412 823","Cercetator In Echipamente Si Instalatii De Bord","8750"
"2060625451655","2013-01-22","0711 351 631","Expert Achizitii Publice","8751"
"4310221412523","1963-06-27","0751 824 785","Confectioner Plute","8752"
"7860631026333","1942-09-17","0748 825 152","Specialist In Domeniul Proiectarii Asistate Pe Calculator","8753"
"4880901305758","1948-10-11","0250 568 067","Masinist La Litografiat Si Vernisat Tabla","8754"
"3330303280727","1977-04-29","0754 583 263","Lucrator In Culturi Acvatice","8755"
"6661211058823","1941-10-15","0761 410 108","Asistent De Cercetare In Psihopedagogie Speciala","8756"
"3151030228105","1953-04-19","0255 972 210","Referent Relatii Externe","8757"
"8251007464956","1913-11-23","0734 993 660","Inspector General De Banca","8758"
"8280813164714","1951-10-26","0728 072 743","Ghid De Turism Sportiv ","8759"
"6970727222623","1980-02-20","0262 664 079","Tehnician Radiolocatii","8760"
"7780702451959","1925-09-18","0727 957 284","Masinist La Fabricarea Acelor Si Accesoriilor","8761"
"8481020326429","1998-07-18","0743 751 106","Controlor Sol","8762"
"8400918057237","1996-09-01","0247 030 693","Expert/Specialist Standardizare","8763"
"7670831175319","1936-02-11","0754 946 006","Presedinte Inalta Curte De Casatie Si Justitie","8764"
"2260513329651","1934-09-11","0262 543 260","Asistent De Cercetare In Agricultura","8765"
"6061011177606","2012-08-01","0780 836 971","Asistent De Cercetare In Turnarea Metalelor","8766"
"8581106028643","1990-01-28","0241 021 191","Operator Taietor Textile","8767"
"7011001134439","1975-07-04","0254 125 298","Inspector De Specialitate Inginer Mecanic","8768"
"2090630450545","1963-02-06","0253 232 812","Sef Laborator Masuratori Telecomunicatii","8769"
"5520523417652","2006-03-10","0269 817 468","Maistru Sudura","8770"
"3220211025928","1930-10-22","0761 240 723","Operator La Fabricarea Conservelor Din Legume Sau Fructe","8771"
"1321228283722","2017-07-16","0741 942 444","Zidar Pietrar","8772"
"6441206027255","1920-10-19","0240 542 780","Electromecanic Automatizari Si Telecomunicatii","8773"
"8741111239109","1965-10-19","0244 474 325","Expert Poligraf","8774"
"4600515107115","1960-05-30","0240 734 648","Sef Coloana Exploatare Stuf","8775"
"8320727363439","1920-04-23","0752 683 009","Manager Relatii Financiare Externe","8776"
"7480117077831","1965-11-13","0742 676 285","Specialist Documentatie Studii","8777"
"5960510161941","1933-10-16","0253 704 055","Lucrator In Procesarea De Fructe De Padure Si Ciuperci De Padure","8778"
"8611115254171","1952-01-06","0752 658 999","Sef Sectie Industrie Extractiva","8779"
"8630213529096","2003-02-20","0786 254 455","Viceconsul","8780"
"3070627382326","1937-04-08","0735 314 651","Frezor-Montator Clisee","8781"
"4760219012632","1959-05-30","0764 031 280","Preparator Mustar","8783"
"3621018413798","1941-05-25","0728 349 356","Instalator Incalzire Centrala Si Gaze","8784"
"5820701172671","1986-12-17","0734 305 503","Referent De Specialitate Marketing","8785"
"8810115396998","1931-09-12","0752 923 118","Operator La Recoltarea Si Toaletarea Arborilor Forestieri","8786"
"2840614219068","2015-03-26","0255 469 315","Psiholog In Specialitatea Psihologia Aplicata In Servicii","8787"
"3620821321687","1981-05-20","0253 843 322","Sef Birou","8788"
"6540518347461","1969-07-21","0745 394 432","Bibliograf","8789"
"5550331248953","1940-09-19","0750 720 202","Predicator","8790"
"2611027370276","1917-12-17","0238 868 912","Operator La Fabricarea Spirtului Si Drojdiei De Panificatie","8791"
"8500509156220","1983-04-26","0770 462 483","Detector Pierderi Apa Si Gaze","8792"
"6730401333025","1986-11-01","0244 126 937","Asistent De Cercetare In Meteorologie","8793"
"6720608285581","1939-09-11","0734 777 718","Fascinar","8794"
"8401104067459","1925-11-24","0742 009 677","Sef Statie Uscare-Conditionare Cereale","8795"
"6620922319280","1953-08-12","0237 214 347","Sef Tura Protectia Navigatiei Aeriene (Comunicatii, Navigatie, Supraveghere)","8796"
"4650924096980","1920-07-04","0265 817 809","Lacatus Mecanica Fina","8797"
"7740912520036","1989-11-28","0253 429 822","Revizor Tehnic Vagoane","8798"
"6700906213306","1978-11-07","0261 674 365","Functionar Informatii Clienti","8799"
"7170813511765","1952-10-17","0730 424 783","Analist Resurse Umane","8800"
"7200705153810","1984-03-30","0258 393 536","Operator Calculator Electronic Si Retele","8801"
"2270714455720","1916-08-13","0728 121 937","Croitor-Stantator Articole Marochinarie","8802"
"2681227061601","1994-01-18","0751 747 330","Sef Departament Logistica","8803"
"6140702076898","2018-02-23","0264 520 754","Tocator La Masini De Maruntit Roci","8804"
"1381224183275","1998-02-06","0762 290 636","Masinist La Masini Mobile Pentru Transporturi Interioare","8805"
"1981109383394","2023-05-17","0732 142 261","Cofetar","8806"
"1760823435329","2003-08-20","0732 888 758","Operator Chimist La Chimizarea Gazelor De Rafinarie","8807"
"6910430101258","2016-04-26","0744 113 329","Conductor De Instalatii","8808"
"1260917453212","1917-01-15","0260 416 668","Specialist Relatii Sociale","8809"
"8290313140536","1990-12-08","0252 522 618","Preparator-Presator Produse Din Carbune","8810"
"4201109163021","1915-05-16","0234 437 604","Lucrator Room-Service Hotel","8811"
"8920515181473","1994-05-28","0748 443 232","Sef Centru Postal","8812"
"5660929372695","1989-03-05","0760 730 772","Reparator Covoare","8813"
"1790712090109","1950-09-22","0253 153 127","Antrenor Coordonator","8814"
"1170110215731","1947-08-03","0733 465 805","Expert Monitorizare Si Control Lucrari De Montaj","8815"
"2870302037961","1924-08-16","0746 233 196","Slefuitor-Granulator","8816"
"7900302440776","2007-08-12","0262 561 910","Masinist La Masini Cale Mecanizare Usoara Si Grea","8817"
"1920216264144","2015-09-29","0764 591 392","Inginer De Cercetare In Turnarea Metalelor","8818"
"2400110349421","1934-11-07","0788 469 291","Inspector De Specialitate Geofizician","8820"
"5011128017726","1993-01-17","0238 570 776","Tehnician Mineralurg","8821"
"2740904066229","1971-06-09","0754 444 897","Sef Birou Pensii","8822"
"2090309095710","1975-11-05","0248 355 180","Trasator","8823"
"2641209251566","1940-05-29","0771 116 316","Asistent De Cercetare In Electronica Aplicata","8824"
"1970912333079","1949-09-17","0746 562 164","Ministru Plenipotentiar","8825"
"7501015134076","1986-06-09","0236 244 389","Confectioner Presuri","8826"
"1240719141463","1915-08-17","0728 483 622","Operator La Fabricarea Produselor Abrazive","8827"
"2410920042047","1932-05-25","0766 070 903","Operator Imagine","8828"
"8990519098469","1988-11-05","0244 974 212","Prezentator (Crainic) Radio","8829"
"3460101055010","1922-11-26","0744 339 582","Maistru Intretinere Si Reparatii Masini-Unelte, Utilitati, Service, Prototipuri","8830"
"3410231023030","1975-11-29","0739 539 895","Rabotor-Mortezor Universal","8831"
"4850221383403","2013-01-30","0238 699 465","Caraus","8832"
"3811016278686","1945-05-30","0253 128 844","Operator Portuar Expeditor","8833"
"1060418288111","1941-06-21","0753 512 790","Blanar-Confectioner Imbracaminte Din Blana, Dupa Comanda","8834"
"6890617201636","1991-01-03","0756 435 443","Vidanjor-Curatitor Canale","8835"
"6750826416771","1960-08-10","0261 096 544","Sef Laborator Analize Pedologice","8836"
"7891004301873","1996-07-15","0721 272 250","Animator De Hotel","8837"
"6500424371719","1992-09-07","0762 449 274","Operator Chimist La Producerea Compusilor Anorganici Ai Azotului Si Ingrasamintelor Azotoase","8838"
"4170917182697","1912-02-08","0740 052 381","Majghian","8839"
"8920303192159","1965-07-30","0236 160 830","Finisor Cocleti","8840"
"1230205017377","1923-07-14","0749 432 594","Agricultor In Culturi Vegetale Si Crescator De Animale","8841"
"8430215294986","2016-10-09","0756 372 618","Consilier Presedinte Organizatie Profesionala, Filiala Judeteana/Municipiu","8842"
"8080520069077","1983-11-13","0725 142 269","Izolator Frigorific","8843"
"5810608062050","1928-05-29","0268 247 996","Inginer De Cercetare In Echipamente De Proces","8844"
"8850727238702","1939-06-17","0761 122 233","Presedinte Complex, Club Sportiv","8845"
"7630431187195","1950-05-28","0748 347 895","Coordonator Presa","8846"
"6001121140599","1936-03-27","0253 442 115","Gonaci","8847"
"1761125388791","1942-08-24","0723 748 812","Asistent De Cercetare In Sisteme De Propulsie","8848"
"5150704440916","2004-04-13","0264 720 936","Operator Specialist Curatare Chimica La Schimbatoarele De Caldura Cu Placi","8849"
"1071221334303","1951-10-07","0744 048 139","Inginer De Cercetare In Instalatii","8850"
"7870226133665","1914-05-24","0240 732 582","Operator La Tratarea Apei Tehnologice","8852"
"4010427226160","1954-05-28","0754 923 615","Geograf","8853"
"8550919132895","1974-06-10","0724 789 240","Operator Masini Puitoare","8854"
"4040531405910","1970-09-25","0267 044 330","Laborant Farmacie","8855"
"2870119057275","1911-09-30","0765 279 933","Tamplar Mecanic La Croit Si Dimensionat","8856"
"7711209141370","1949-04-18","0732 375 737","Responsabil Al Managementului Responsabilitatii Sociale","8857"
"2440509223856","1964-06-12","0762 875 608","Maistru Normator","8858"
"7840930237587","1965-03-09","0745 778 289","Notar-Sef","8859"
"3320221050738","2006-09-04","0234 103 608","Controlor Calitate","8860"
"8390623082801","1949-09-24","021 778 4317","Presator Metale La Rece","8861"
"8170319147903","1994-12-25","0253 914 041","Sef Statie Cai Ferate","8862"
"8300402014211","1926-12-06","0765 774 430","Manuitor, Montator Decor","8863"
"4030121462355","2003-04-24","0734 343 277","Automatist Pentru Supraveghere Si Intretinere Cazane","8864"
"3570717263505","1914-04-21","021 569 2714","Tehnician Reclame (Decorator)","8865"
"6990409182569","1973-07-02","0263 734 345","Muncitor In Taieri Structuri Cu Scule Diamantate","8866"
"7350810208861","2014-12-12","0243 252 004","Trezorier (Studii Medii)","8867"
"2450713328581","1916-03-05","0257 235 100","Ingrijitor Spatii Hoteliere","8868"
"3011125016634","1922-01-16","0768 791 809","Majghian","8869"
"2351111390022","1911-02-26","0761 714 218","Reglor Masini De Prelucrat Lemn","8870"
"8220925342577","2005-10-08","0767 771 044","Electrician Montator De Instalatii Electrice La Mijloace De Transport","8871"
"4110710441387","1932-08-29","0261 836 887","Operator Injectorist","8872"
"1681117435223","2003-01-07","0751 014 682","Actuar","8873"
"1601129323161","1909-03-11","0261 294 547","Inspector Financiar-Bancar","8874"
"8570623197366","1923-10-24","0722 845 179","Tehnician Hidrolog","8875"
"3721226528602","1925-04-07","0721 660 469","Scriitor Vagoane","8876"
"8980729429286","2005-06-05","0266 927 336","Editor Rtv (Stiri)","8877"
"6241222331738","1981-09-20","0752 804 382","Ospatar (Chelner)","8878"
"6590623096493","1944-11-16","0251 326 650","Facturist","8879"
"4190728187722","1999-02-12","0730 962 095","Sef Agentie/Oficiu Turism","8880"
"3780801066854","1998-04-13","0249 781 619","Sef Mecanic Instructor","8881"
"2700416448787","1950-01-15","0745 218 389","Auditor De Sistem De Management Pentru Sanatate Si Securitate Ocupationala","8882"
"1400811298733","1936-12-12","0238 034 803","Montor Pozitive","8883"
"5120620314476","1954-08-07","0733 077 520","Turnator Formator","8884"
"2320902364782","1976-05-30","0737 225 707","Presator De Tevi La Cald Si Profiluri Prin Extruziune","8885"
"7300431163202","1947-12-27","0732 231 959","Inginer Constructii Hidrotehnice","8886"
"3240803317231","2021-07-20","0768 613 932","Referent De Specialitate Inginer Minier","8887"
"6370107257519","1933-12-07","0740 072 208","Expert Informatii Pentru Afaceri","8888"
"8751210040611","1975-10-22","0235 534 383","Asistent De Cercetare In Matematica-Informatica","8889"
"1690804398261","1923-02-24","0267 247 501","Secretar Parlament","8890"
"5480620180057","2015-03-10","0755 973 167","Administrator De Risc","8891"
"7981107238777","1918-09-16","0740 315 794","Inspector General Scolar","8892"
"7980114088025","2018-05-21","0711 926 675","Sef Sectie","8893"
"4590814287762","2021-10-07","0740 043 772","Operator Montaj Linii Automate","8894"
"3061121050069","1997-01-18","0759 697 975","Biochimist Sef Sectie, Laborator","8895"
"4700326018133","1924-08-13","0785 370 539","Inspector Financiar-Bancar","8896"
"7640212409760","1915-09-19","0752 562 615","Operator Transport Si Distribuire Butelii De Gpl","8897"
"2510617436618","1912-09-08","0784 101 789","Formator Presator Placi Brute","8898"
"2581125115378","1917-07-06","0734 910 955","Pregatitor Articole Marochinarie","8899"
"5650908230469","1926-04-01","0721 713 108","Analist Calitate","8900"
"1290211184591","1991-03-09","0233 982 369","Revizor Gestiune","8901"
"6000228303078","1931-01-29","0736 359 585","Alimentator-Incalzitor De Materiale","8902"
"7330712305575","1936-10-15","0265 477 651","Secretar-Sef Notariat","8903"
"1840319121120","1958-12-20","0238 691 242","Desenator Artistic (Studii Medii)","8904"
"7090526203981","2006-06-10","0253 341 689","Translator Emisie","8905"
"1380928224695","1927-06-13","0766 171 635","Cercetator In Constructii De Masini Agricole","8906"
"8350227358963","1912-02-16","0757 349 208","Cardator","8907"
"5581205331444","1987-06-13","0725 484 738","Lector Universitar","8908"
"5780410151694","1929-03-13","0746 643 923","Manipulant Cutter-Plotter","8909"
"4321001445177","1955-02-16","0725 262 914","Cantonier","8910"
"1130517521750","1947-02-28","0247 089 528","Tehnician Hidrolog","8911"
"7970615107719","1976-05-11","0240 978 472","Guvernator","8912"
"1250522375401","1942-03-18","0232 989 327","Dozator La Fabricarea Electrozilor De Sudura","8913"
"2871110318294","1909-03-10","0249 971 799","Pilot De Dunare Maritima","8914"
"4580625088135","1913-11-19","0246 802 176","Inginer De Cercetare In Electromecanica","8915"
"4350517099563","1913-08-27","0750 978 167","Confectioner Placi Pentru Acumulatori","8916"
"4390522435856","1965-11-01","0729 679 851","Educator Specializat","8917"
"3880101460828","1978-02-14","0255 458 659","Asistent De Cercetare In Geografie","8918"
"5490919118421","1952-07-28","0248 611 292","Inginer De Cercetare In Topografie Miniera","8919"
"2320702233365","1956-03-14","0761 144 988","Tocator La Masini De Maruntit Roci","8920"
"3730721289569","1925-07-15","0754 807 965","Figurant","8921"
"4241116298738","1986-05-29","0737 509 581","Operator La Masini De Tricotat Rectiliniu","8922"
"7851013070414","1922-04-04","0739 154 209","Analist Sisteme Salarizare","8923"
"5100806024572","1975-03-10","0761 226 925","Sef Serviciu Navigatie","8924"
"2860719371989","2011-02-01","0254 324 321","Expert Statistician","8925"
"1290619510318","1969-04-17","0770 525 788","Director De Arhiva Banca","8926"
"5530224029858","2007-03-23","0736 868 694","Tehnician Criminalist","8927"
"3720717428821","1956-06-22","0725 652 686","Montator Tamplarie Din Aluminiu Si Mase Plastice","8928"
"2151224455523","1981-03-26","0255 564 304","Expert Evaluator De Active Financiare","8929"
"4200626393733","1956-12-06","0246 783 889","Confectioner Stampile De Cauciuc, Metal, Facsimile","8930"
"8031105061951","1931-08-28","0724 800 136","Innobilator Scandurele Pentru Creioane","8931"
"4470308064241","1970-01-11","0234 921 447","Tehnician Proiectant In Industria Materialelor De Constructii","8932"
"7830631176241","1966-08-11","0239 731 661","Ofiter Intendent","8933"
"4120218104525","1915-03-11","0243 317 259","Tehnician Reconversie Personal","8934"
"7530208286111","1944-01-02","0268 188 253","Controlor Dirijare Nonradar","8935"
"5530619312088","1928-11-19","0727 272 145","Tehnician Mentenanta Electromecanica ","8936"
"6550309132325","1997-12-27","0788 987 621","Confectioner Cartuse De Vanatoare","8937"
"1551102105009","1995-05-11","0761 746 298","Lucrator Produse Naturiste","8938"
"5520716086485","1934-09-27","0255 182 499","Sef Serviciu Aprovizionare-Desfacere","8939"
"7640405134030","1947-02-24","0264 252 600","Jucator De Rugbi","8940"
"5590222175855","1953-12-09","0785 919 286","Tehnician Protectia Navigatiei Aeriene (Comunicatii, Navigatie, Supraveghere)","8941"
"6900502409082","2023-09-29","0766 040 152","Caserator Si Slefuitor De Celuloid Pentru Carcase Acordeoane","8942"
"7230706414558","2000-12-05","0245 718 080","Montator Elemente Prefabricate Din Beton Armat","8943"
"3950307523939","1926-02-07","0758 373 920","Inginer Preparator Minier","8944"
"8031226305067","1955-04-27","0259 496 322","Stivuitorist Portuar","8945"
"5240513385809","1947-05-07","0730 993 905","Director De Departament Catering","8946"
"4580605446260","1962-12-26","0734 485 368","Operator Finisor Mineral","8947"
"8791115374420","1935-12-04","0246 037 622","Controlor Trafic Aerian Informare","8948"
"8440629257092","1992-12-24","0250 084 183","Consilier Inginer Mecanic","8949"
"4640325395950","1987-06-24","0785 677 599","Presedintele Romaniei","8950"
"1240707207805","1959-05-30","0732 675 195","Scenograf","8951"
"2170625073406","1951-11-06","0737 034 645","Cercetator In Biologie","8952"
"3880819200510","1916-08-31","0246 612 940","Formator Produse Refractare","8953"
"7721028333404","2000-01-13","0728 532 616","Laminator Benzi Din Fibre","8954"
"5300727519748","1978-08-11","0746 799 434","Ghid National De Turism (Tour-Operator)","8955"
"5960923366727","1926-08-30","0236 578 342","Asistent De Cercetare In Botanica","8956"
"8770311449528","1962-12-16","0720 684 441","Tehnician Cotator Calitate","8957"
"5360322282866","2012-06-28","0744 605 335","Sef Atelier Productie Film","8958"
"8720817441084","1995-07-18","0771 614 364","Scafandru Salvator","8959"
"1630502264017","1915-06-05","0760 933 996","Conditioner Miere","8960"
"2741002163941","1933-06-25","0722 001 546","Cercetator In Geofizica","8961"
"5250502430357","1927-04-13","0754 637 300","Manager Al Sistemului De Management Securitate Si Sanatate In Munca","8962"
"2210113318438","2014-09-28","0772 489 715","Inginer Textile, Pielarie","8963"
"3090311117425","1923-12-09","0744 019 775","Slefuitor-Granulator","8964"
"6851116023915","1964-02-27","0758 242 916","Montator Bijuterii Pe Corp","8965"
"7641104359761","2020-10-29","0785 408 069","Distribuitor Presa","8966"
"2410810072437","2002-08-31","0239 117 720","Asistent De Cercetare In Constructii Civile, Industriale Si Agricole","8967"
"8310626050198","1970-09-26","0248 575 610","Maistru-Operator La Roboti Industriali","8968"
"7410208291889","1967-05-11","0784 000 493","Maistru In Industria Sticlei Si Ceramicii","8969"
"1610909275187","1948-10-29","0738 689 106","Operator Masini Insacuire Pentru Fabrica De Ciment","8970"
"1581119321119","1993-12-21","0766 128 068","Sculptor In Lemn","8971"
"3370528223918","1997-05-01","0257 605 968","Director Adjunct Institutie Publica","8972"
"6780207155059","1984-03-30","0739 133 535","Expert Monitorizare Si Control Lucrari De Montaj","8973"
"8430708444306","1925-06-14","0769 931 843","Confectioner Piese, Linguri, Spite, Albii, Donite, Cozi De Unelte, Sindrila, Ciubere","8974"
"6760211170647","2003-05-24","0233 852 531","Operator Sunet","8975"
"6191107201171","1917-06-30","0725 775 268","Agent Transport Valori","8976"
"3390803100182","1946-03-05","0760 724 336","Referent De Specialitate Inginer Tehnologia Celulozei Si Hartiei","8977"
"1640926381111","2013-06-27","0741 598 717","Asistent De Cercetare In Pescuit Si Acvacultura","8978"
"8071229181107","1938-01-27","0755 961 543","Fochist La Cazane De Apa Calda Si Cazane De Abur De Joasa Presiune","8979"
"2110314285571","1971-01-06","0261 603 309","Servator Far Maritim Si Statie Semnal De Ceata","8980"
"5040902391685","1937-05-30","0231 589 888","Consultant Reconversie-Mobilitate Personal","8981"
"7110922101038","1981-10-19","0788 846 717","Consilier Si Consultant Juridic","8982"
"6230916380136","1991-05-01","0232 104 960","Gravor Placi Litografice","8983"
"5820219427931","1934-06-11","0253 484 274","Consilier Inginer Metalurg","8984"
"1630507029070","1924-08-21","0728 468 781","Miner In Subteran Pentru Constructii","8985"
"5630919401111","1970-10-06","0251 427 051","Sef Centru Perfectionare","8986"
"3920411338901","1952-02-18","0762 513 522","Inginer Agronom","8987"
"1091130177400","1922-12-12","0245 399 186","Anchetator Politie","8988"
"2580821091722","2007-07-22","0258 617 211","Reglor Masini De Bobinat Si Platinat","8989"
"5020931420141","1979-07-28","0749 520 694","Specialist Proprietate Intelectuala","8990"
"5901114322106","1944-02-26","0737 537 716","Filozof","8991"
"5190523096101","1961-03-23","0264 812 465","Strungar La Strung Revolver","8992"
"6070401117916","1945-05-10","0240 186 971","Glazurator Produse Din Ceramica Fina","8993"
"1970629208083","1984-05-21","0768 029 178","Inginer De Cercetare In Utilaje Si Tehnologia Ambalarii","8994"
"5170710529032","1969-11-30","0748 983 961","Sudor Cu Arc Electric Acoperit Sub Strat De Flux","8995"
"8001112293561","1963-03-29","0742 069 903","Stilizator Film De Desene Animate (Studii Superioare)","8996"
"2721112068615","1984-10-03","0254 434 899","Montator Aparatura Optica","8997"
"7910528387565","1917-04-11","0763 081 396","Operator La Masini-Unelte Semiautomate Si Automate","8998"
"4481110190607","1931-11-12","0726 519 587","Administrator Sistem Documentar","8999"
"4811121372425","1975-08-20","0760 182 399","Strungar La Masini De Alezat","9000"
"3881221207487","1946-12-12","0732 248 924","Consilier Geofizician","9001"
"6830829383481","2002-07-21","0727 711 158","Inginer De Cercetare In Petrol (Extractie-Prospectiune)","9002"
"7541107281561","1993-11-12","0249 299 271","Capitan Sef Port","9003"
"2850722221863","1972-09-13","0766 389 317","Finisor Produse Din Carbune","9004"
"8260527275514","1974-01-01","0755 111 946","Pedolog","9005"
"1490920154871","1921-09-09","0720 549 140","Cercetator In Petrol (Extractie-Prospectiune)","9006"
"4871029400385","1923-02-26","0725 091 676","Controlor Calitate Dupa Efectuarea Probelor La Armament Si Munitie","9007"
"2060327096537","1930-12-30","0760 721 974","Specialist In Managementul Deseurilor","9008"
"7090431465319","1990-01-24","0248 139 894","Videojurnalist","9009"
"1860503462081","1960-09-27","0757 476 707","Vicepresedinte Organizatie Profesionala, Filiala Judeteana/Municipiu","9010"
"3841217036187","2002-12-24","0231 161 863","Cercetator In Agromontanologie","9011"
"3820217123042","2003-06-10","0231 647 677","Sondor La Punerea In Productie","9012"
"2290227076923","1972-08-19","0243 112 007","Finisor Produse Din Azbociment","9013"
"1410409135588","1949-03-30","0739 951 597","Chimist In Materiale Oxidice (Sticla, Ceramica)","9014"
"1781107426560","1969-05-16","0244 708 234","Maistru Sudura","9015"
"8470615367463","1908-12-24","0253 160 647","Diriginte Santier","9016"
"1000413340791","1995-12-26","0250 321 922","Referent Difuzare Carte","9017"
"8300110520940","1921-12-09","0786 269 965","Referent De Specialitate In Justitie","9018"
"5920210025001","1919-01-14","0247 109 666","Operator Portuar Stivator","9019"
"3260101396012","2012-02-22","0720 201 582","Strungar In Lemn","9020"
"7371203127614","2002-04-14","0754 615 825","Operator Chimist La Chimizarea Gazului De Cocs","9021"
"6170215347306","1983-01-15","0263 533 923","Art-Terapeut","9022"
"7560820117801","1944-03-27","0734 261 076","Glazurator Produse Din Ceramica Fina","9023"
"3050325094283","2000-08-08","0755 203 223","Sef Dispecer Energetic Central (Dec)","9024"
"3780228406160","2017-12-16","0253 618 289","Asistent De Cercetare In Tehnologia Chimica A Produselor Textile, Pieii, Blanurilor Si Inlocuitorilor","9025"
"8420510360366","1910-05-10","0762 490 201","Stenodactilografa","9027"
"7911112342991","2020-05-03","0761 004 865","Sef Trafic Auto Intern","9028"
"3330429466221","2019-06-08","0738 178 077","Sef Agentie Cec","9029"
"5100608363192","1981-01-12","0754 334 815","Cercetator In Domeniul Stiintelor Juridice","9030"
"6380113075273","1972-01-25","0237 459 781","Expert Geofizician","9031"
"6580318460455","1957-10-20","0243 283 499","Sef Echipa Intretinere Cale","9032"
"7840925317366","1926-11-01","0733 243 286","Director De Motel","9033"
"7911005296754","1950-04-03","0753 188 879","Presedinte Sectie (La Inalta Curte De Casatie Si Justitie, La Curtea De Apel, Tribunale Si Judecatorii)","9034"
"3600711138973","2022-05-05","0268 737 771","Inginer/Inspector De Specialitate/Referent De Specialitate/Expert In Serviciile De Trafic Aerian","9035"
"1420818378333","2020-03-20","0261 165 306","Asistent De Cercetare In Echipamente Si Instalatii De Bord","9036"
"5550115319635","1939-10-16","0245 281 285","Electrician Montare Si Reparatii Linii Electrice Aeriene","9037"
"3490417108265","1998-09-26","0739 714 388","Majghian","9038"
"5650924361010","2014-01-15","0711 058 088","Tinichigiu Structurist De Aviatie","9039"
"2271001127261","1945-07-22","0780 260 992","Administrator De Formare","9040"
"5190813314731","2015-09-06","0265 650 565","Muncitor Necalificat La Intretinerea De Drumuri, Sosele, Poduri, Baraje","9041"
"8110219076607","1919-12-28","0786 757 395","Manuitor, Montator Decor","9042"
"6610830225882","1988-12-14","0737 038 162","Strungar Slefuitor Tipografie","9043"
"5030807466507","1945-01-02","0233 817 585","Inginer De Cercetare In Cadastru","9044"
"3610229229494","1967-11-03","0786 536 993","Tehnician In Industria Confectiilor Din Piele Si Inlocuitori","9045"
"2480923068785","1946-12-03","0258 405 349","Operator La Masini De Tricotat Circular","9046"
"7560312184452","1980-06-13","0252 703 775","Profesor In Invatamantul Primar","9047"
"4900304324547","1944-12-16","0751 904 999","Confectioner Reparator Cravate","9048"
"8121009229371","1981-06-19","0725 209 821","Frezor La Masini Roti Dintate","9049"
"2190820368233","1942-11-30","0722 445 236","Consilier Afaceri Europene","9050"
