first_name,last_name,personal_number,birthdate,address,phone_number,mac_address,ip_address,iban,currency
Stelian,Oprea,1120615316585,2012-12-19,"Drumul Popescu, Baicoi, 247217",0231 870 961,b1:8f:98:d9:a1:31,189.72.100.65,RO43RXSV8039812576437052,PYG
Iridenta,Mocanu,4450329443636,1966-01-29,"Strada Georgescu Nr. 16 Bl. 57  Sc. 92 Ap. 518, Tasnad, 202516",0269 698 167,cc:39:5a:62:a9:f5,141.67.36.160,RO28TDRD1216740380216333,AUD
Dorin,Stănescu,7410321233446,2021-02-22,"Bulevardul Nora Stoica Nr. 82, Rasnov, 275235",0723 555 158,d5:0e:19:36:d9:50,164.119.51.49,RO18BSZF6918210174062251,SPL
Maximilian,Ardelean,1240705527090,2019-10-16,"Drumul Dima, Blaj, 497094",0742 460 319,cb:95:52:50:b1:08,97.20.158.8,RO88SPOV6528017779326191,JMD
Lucențiu,Aanei,5060319411121,1950-03-08,"Soseaua Stoica, Onesti, 301370",0734 219 486,51:48:24:4c:0b:e0,214.255.136.157,RO84NQXL0726264053776721,GHS
Marin,Stănescu,7730112202501,2018-02-26,"Strada Zina Marin Nr. 283 Bl. 33  Sc. 37 Ap. 627, Rovinari, 550124",0741 597 956,22:af:c2:83:79:3e,222.145.154.75,RO36WURS1368814080637466,GYD
Măriuca,Dumitrescu,7401120349927,1981-11-07,"Intrarea Gheorghiu Nr. 68 Bl. 32  Sc. 30 Ap. 611, Valenii de Munte, 399420",0264 598 222,84:0b:68:cf:f5:57,83.32.238.139,RO32PCSQ0523165354165681,TVD
Otilia,Ionescu,8670608168357,1917-11-27,"Drumul Zaraza Tabacu Nr. 550, Techirghiol, 203072",0246 752 594,c1:43:5c:0d:a0:6f,39.87.248.255,RO39MYPS5473091062897649,MRO
Carmen,Dochioiu,8260123410590,1914-01-07,"Drumul Diaconescu, Oltenita, 986343",0764 415 193,f2:d9:2e:97:fc:76,172.141.74.207,RO09JLNR4288951839984629,JPY
Adi,Georgescu,6481203057931,1915-12-21,"Drumul Georgescu Nr. 145, Sadova, 191702",0771 979 276,f7:1f:1d:42:a7:fd,43.68.246.206,RO43FBNM2937868141739822,ILS
Eremia,Popescu,6580925469241,1960-03-29,"Strada Diaconu Nr. 897, Sangeorz-Bai, 738153",0728 333 373,e0:fd:bf:5e:1b:e2,37.137.76.53,RO77LDRG3284125735141238,CLP
Darius,Popescu,1500831298378,1955-03-25,"Drumul Stancu Nr. 406 Bl. 61  Sc. 17 Ap. 202, Rodna, 700063",0727 519 190,7e:c0:bc:f9:2c:3b,105.183.61.115,RO72XZEO6221953153976597,IMP
Natalia,Ene,1650727330790,1962-12-23,"Soseaua Pop Nr. 300, Afumati, 932872",0765 911 835,02:94:55:15:de:a9,190.250.124.255,RO34OOEB9461600697912593,BSD
Marinela,Tabacu,1270307445131,1992-04-17,"Soseaua Eftimie Nr. 253, Ianca, 332838",0259 545 121,b7:23:5c:37:52:b8,120.251.167.228,RO35TUMC4844857745078537,LSL
Svetlana,Diaconu,7471108295145,1986-05-10,"Soseaua Voinea Nr. 930 Bl. 94  Sc. 83 Ap. 270, Giroc, 287838",0234 674 847,4e:fd:d0:1f:7b:59,178.211.17.107,RO19MXMA0013539689951348,SDG
Mihaela,Preda,1980824194089,1948-09-02,"Drumul Nistor, Odorheiu Secuiesc, 579340",0260 021 089,08:cb:65:cd:f7:55,121.54.73.190,RO95MBEX4785651578043810,MOP
Gelu,Georgescu,4040412022880,1992-11-24,"Soseaua Georgescu, Zalau, 103347",0746 341 748,84:94:27:df:00:af,101.176.254.82,RO24KRQO3259100774279769,CVE
Florina,Ioniță,7890819199531,2016-03-06,"Soseaua Daiana Voinea Nr. 69, Teius, 841004",0752 944 057,44:08:d1:e9:20:f4,93.11.99.42,RO25TDNN6194294909598798,AUD
Haralamb,Dumitrescu,4421216188605,1968-07-17,"Aleea Pușcașu Nr. 380 Bl. 80  Sc. 43 Ap. 579, Magurele, 417268",0236 085 317,90:90:2c:97:7c:81,152.94.198.69,RO74AVZJ3410761418434270,MDL
Zeno,Mocanu,8781117297001,1909-12-24,"Aleea Gheorghiu Nr. 63, Siria, 245673",0256 977 767,f2:9c:81:b6:81:ac,189.65.43.161,RO65BHDM7383354290036722,THB
Daniela,Gheorghiu,6240720049885,1964-09-26,"Strada Toma Nr. 244, Strejnicu, 748487",0747 932 443,d2:ee:bd:27:97:df,204.36.203.94,RO74PUFM5435682552626902,TZS
Steluța,Nistor,2751229383051,1911-06-04,"Intrarea Pop Nr. 745 Bl. 69  Sc. 47 Ap. 549, Dej, 820232",0263 862 459,fc:c0:cb:22:2f:0d,63.0.56.202,RO32DIXI9245381349084968,PAB
Ionuț,Nemeș,5611106019211,1999-01-08,"Intrarea Teohari Nistor Nr. 73, Tufesti, 990839",0764 509 344,22:65:38:bc:86:e3,180.150.239.213,RO61LXOO8891298916450991,ILS
Eleonora,Marin,6830624358654,2009-09-24,"Drumul Georgia Stoica, Targu Neamt, 291730",0765 817 351,5b:28:14:84:dc:40,92.125.171.13,RO06DXRI0521426496016899,BIF
Romeo,Florea,4130101454648,1997-07-17,"Bulevardul Șerban Eftimie Nr. 902, Corabia, 911121",0770 707 575,44:36:73:b3:a6:44,171.227.239.157,RO66JGMO1897053105043590,KYD
Sofia,Manole,4891125188770,1999-12-14,"Drumul Gheorghiu Nr. 475 Bl. 15  Sc. 53 Ap. 327, Baia Mare, 342880",0252 264 827,a9:0d:8c:cd:b1:27,152.185.43.109,RO40JRJE2735489069969351,GIP
Cleopatra,Popescu,5500510198667,1963-01-07,"Aleea Dacian Barbu, Dragalina, 654655",0780 575 947,b0:81:a2:ed:cf:9a,132.170.157.158,RO83TBPM2601339550559587,SCR
Paul,Suciu,4231003279860,1976-10-14,"Intrarea Dinu Nr. 61, Urziceni, 712178",0784 188 143,e0:88:06:a3:c2:4f,131.137.111.219,RO62WFLY3732793745141392,KRW
Toma,Popescu,4610924031467,1946-12-21,"Intrarea Pop Nr. 48 Bl. 19  Sc. 35 Ap. 890, Cajvana, 230787",0770 022 583,64:3f:55:fb:70:04,133.220.228.81,RO31WUUK8432573675851245,SAR
Costin,Dochioiu,6540728244552,2002-06-14,"Drumul Barbu, Hateg, 345866",0755 496 551,e2:f4:0f:cd:c3:5f,80.114.17.197,RO24TSTP9679077342786067,VEF
Ionela,Voinea,7020106332236,1950-01-28,"Intrarea Iulia Ene Nr. 57, Moinesti, 541865",0765 516 014,91:67:ae:4a:5c:1d,13.153.65.104,RO22PXXT4212184975122369,PKR
Jan,Cristea,8490417356911,1985-11-09,"Drumul Ion Popa Nr. 175, Arbore, 877698",0757 918 752,86:e9:dd:cc:44:9b,213.245.98.75,RO63XFCP0880148576639855,JPY
Semenica,Marin,2880412395004,2002-05-13,"Intrarea Gheorghiu Nr. 116, Iasi, 562214",0739 160 196,1e:05:f2:0e:72:7c,66.200.58.9,RO22ZTGK8626382480023129,BOB
Liana,Popa,8361019166337,2003-03-07,"Strada Barbu, Miercurea-Ciuc, 472194",0255 307 788,19:a0:be:0d:65:62,128.95.111.8,RO04SAUY4664763876128097,ETB
Petruța,Aanei,2811027150320,1963-02-13,"Bulevardul Dochioiu Nr. 24 Bl. 19  Sc. 47 Ap. 370, Ocna Mures, 146590",0765 732 971,15:1d:a4:43:99:1a,52.212.127.120,RO46KCWT7900251190563287,JOD
Iosif,Stănescu,4021005310739,1924-04-16,"Intrarea Gabriel Stan Nr. 126, Aiud, 858348",0757 981 419,fa:dc:0f:91:0a:86,197.180.232.252,RO43UEVW7632972049413242,JOD
Gina,Stănescu,1500606215841,1925-02-19,"Intrarea Ene Nr. 196 Bl. 49  Sc. 52 Ap. 148, Baraolt, 615411",0254 409 497,04:3e:00:89:3b:6e,41.108.98.217,RO24BDPR4294928586948628,MMK
Eleonora,Dochioiu,1300317168990,1919-01-23,"Drumul Cedrin Dobre, Petrila, 580140",0250 861 937,a6:37:98:d5:0c:13,216.142.149.222,RO62BZSA4127985848548084,HTG
Nora,Toma,4510612076205,1954-03-18,"Intrarea Marin Nr. 35 Bl. 22  Sc. 88 Ap. 545, Motatei, 888783",0780 503 960,cc:f1:9e:54:be:a8,95.127.67.156,RO42XMIF7058652176397031,BND
Eusebiu,Popescu,5710706132653,1921-04-06,"Drumul Nistor Nr. 33, Segarcea, 689796",0751 469 944,47:6c:32:c0:9d:38,58.169.200.73,RO52ZHZC3226586948225653,CAD
Ileana,Oprea,1480720255047,2003-07-14,"Aleea Dobre Nr. 98 Bl. 89  Sc. 68 Ap. 618, Ovidiu, 348350",0721 074 171,bb:37:f3:bf:4d:00,220.154.3.114,RO57VZYT8655019965252829,CVE
Lucian,Mazilescu,1200818403435,1925-06-29,"Bulevardul Dumitrescu Nr. 508, Cisnadie, 731691",0265 827 855,67:22:14:4f:14:2f,206.238.39.16,RO46EYJP0054941652676520,LBP
Olimpiu,Eftimie,5630116232483,2010-07-07,"Aleea Cristea, Seini, 602955",0249 335 564,6f:88:01:a8:dc:f6,20.76.102.240,RO72BNLC7153880780165832,TWD
Antonela,Nistor,5450619197721,1989-01-04,"Intrarea Dobre Nr. 800, Bumbesti-Jiu, 965989",0761 516 639,ff:ed:0a:13:42:df,52.49.183.127,RO08JDUN3499546870705305,IDR
Zenovia,Suciu,3941105194634,2003-08-01,"Drumul Barbu Nr. 390 Bl. 56  Sc. 62 Ap. 314, Savinesti (Poiana Teiului), 871679",0255 379 950,29:e5:58:37:9a:da,62.176.105.95,RO47MFYD0415055856885715,PYG
Lili,Niță,1420514227304,1959-08-03,"Soseaua Stan, Odorheiu Secuiesc, 308247",0268 062 168,5b:bf:86:40:33:6d,63.142.30.234,RO16RZPP8985726335245253,HNL
Victoria,Albu,2130612035746,1985-04-28,"Soseaua Geanina Aanei, Tandarei, 667166",0736 684 715,cb:5c:c5:1f:cb:cb,22.228.2.143,RO80LKSO9304590986405485,THB
Margareta,Ababei,7120617020701,2016-11-17,"Strada Stoica, Raducaneni, 354215",0268 210 329,e1:fa:f7:af:86:97,71.238.8.245,RO14AWRQ9494561207027549,EUR
Bogdan,Pușcașu,8761201047441,1909-08-10,"Bulevardul Mocanu, Marghita, 172147",0258 599 542,4b:44:16:5c:ce:80,102.118.153.196,RO13STGI1537070106225892,MGA
Melania,Tudor,8990722251347,2020-07-16,"Soseaua Ionescu, Buhusi, 887232",0240 710 713,2c:56:1e:e8:ea:58,188.66.36.47,RO61TUAQ4978536027880682,KHR
Aneta,Barbu,3200106096208,1981-01-04,"Bulevardul Rica Ardelean Nr. 297 Bl. 43  Sc. 59 Ap. 577, Harlau, 522271",0737 592 928,29:f5:24:c1:94:8b,71.255.92.198,RO52IZGV4933977780084027,ALL
Miruna,Stănescu,5170609214863,1967-02-11,"Strada Gianina Mazilescu Nr. 999, Dorohoi, 386127",0755 298 268,16:55:bc:dd:d4:0c,171.231.27.48,RO21HCTL2470347653411746,AUD
Dorel,Stoica,7670219520169,1965-12-13,"Strada Marin Nr. 413, Maieru, 718209",0770 154 786,01:f0:96:d3:5b:64,46.116.199.247,RO33JIWG0967608296828052,CUC
Liana,Stan,6030601409849,2006-04-28,"Bulevardul Pușcașu Nr. 995, Pascani, 111103",0768 349 861,2c:57:c5:27:6c:96,162.156.148.11,RO51ASQS8032993011335672,JEP
Anica,Manole,6570402115474,1961-09-27,"Drumul Luminița Voinea Nr. 364, Intorsura Buzaului, 155926",0749 762 352,83:dd:3a:5c:ab:95,96.213.253.54,RO76TDOG5371877961729505,MRO
Amedeu,Tomescu,5491009381585,2004-06-19,"Bulevardul Cristea Nr. 517 Bl. 10  Sc. 50 Ap. 995, Buzau, 469498",0728 096 630,96:12:c8:3a:bb:ef,220.129.7.172,RO35OBRP8811401439010526,TVD
Adrian,Ardelean,6280624333012,1909-11-04,"Drumul Sinică Stan Nr. 58, Dej, 687816",0751 937 616,26:66:2d:f0:e5:1a,217.59.98.19,RO79XSCU2557841872500594,MAD
Răzvan,Tudor,7460931432361,1975-05-19,"Aleea Mazilescu Nr. 502 Bl. 97  Sc. 12 Ap. 178, Ianca, 857649",0765 247 636,ca:06:ad:6a:d3:58,28.124.79.218,RO72OGHM8539127286819923,BMD
Steluța,Tomescu,8970813528821,1929-10-15,"Intrarea Dorinel Stoica Nr. 80 Bl. 78  Sc. 48 Ap. 469, Balan, 835783",0266 754 446,ac:cc:14:64:46:70,182.190.23.153,RO73QHKY0748098777762751,KGS
Pamfil,Barbu,1360928291651,1921-06-12,"Bulevardul Ioniță, Bailesti, 820382",0751 031 208,e9:aa:1e:a7:24:bf,3.174.36.231,RO51KIZT3732508514682111,TTD
Alexandra,Nistor,3680825466331,1981-02-28,"Strada Iosefina Toma Nr. 60 Bl. 58  Sc. 31 Ap. 643, Ramnicu Valcea, 330035",0255 503 812,5f:28:20:c0:f9:e3,99.205.98.196,RO25CAPK2253538990110994,CLP
Traian,Barbu,1600914400083,1951-12-29,"Strada Dinu, Suceava, 955864",0249 281 686,3d:95:de:f4:92:a9,220.244.137.6,RO69OFFX4400056744115705,BMD
Paulina,Aanei,1790819423868,2000-01-18,"Strada Marin Nr. 65, Valenii de Munte, 839839",0766 554 142,82:3a:ad:d5:9b:fe,18.180.211.99,RO04YGWP3736033311184585,SYP
Victoria,Mazilescu,6380329072357,2003-08-20,"Drumul Diaconu Nr. 86, Titu, 162282",0235 049 374,5a:94:16:8f:33:29,82.255.43.118,RO84OGUD6172629175506287,BAM
Dina,Stancu,5940902073450,1909-12-24,"Bulevardul Georgescu, Modelu, 128801",0730 247 646,77:0f:5a:86:c1:43,22.158.210.95,RO90POCA4045312403154573,FJD
Eustațiu,Ardelean,6150323125744,1929-10-20,"Intrarea Dumitrescu Nr. 33 Bl. 36  Sc. 93 Ap. 419, Dorohoi, 369224",0264 356 438,fc:5f:c8:c5:af:31,98.126.219.68,RO80GRLJ0057927000052159,TND
Liana,Dima,8470306182626,1914-02-21,"Strada Toma, Targu Mures, 122278",0261 962 016,45:13:d8:d9:ec:68,31.43.45.188,RO73DZIZ0024610117694603,CNY
Mihail,Ene,1781226286890,2016-09-15,"Aleea Gheorghiu, Mioveni, 883044",0721 356 675,04:15:45:42:81:b4,7.201.196.175,RO19HULS3605879635402548,MGA
Clarisa,Gheorghiu,5181020161451,1989-09-13,"Intrarea Tomescu Nr. 810, Deta, 186639",0260 042 003,99:85:fe:ec:8e:e5,55.128.254.60,RO55SXXK9405744519161624,MWK
Emil,Stănescu,1651121155907,1996-02-04,"Aleea Manole Nr. 158 Bl. 54  Sc. 45 Ap. 735, Strejnicu, 978544",0770 730 249,7a:65:db:a2:c7:45,3.75.56.9,RO70USBB1207704879806479,JMD
Laurian,Dumitrescu,3610626088506,1970-03-03,"Soseaua Popescu Nr. 426, Aiud, 770297",0736 269 770,ef:4c:05:b4:ec:c4,199.17.23.112,RO51TLUN7474166624641491,CHF
Voicu,Marin,8140508184831,1986-08-28,"Drumul Diaconu Nr. 329 Bl. 70  Sc. 21 Ap. 228, Modelu, 299432",0765 197 659,0d:91:60:ff:71:cd,12.5.253.243,RO14LMVU7709588123715908,PGK
Diana,Stancu,1700513174167,1986-08-07,"Aleea Stoica Nr. 92, Buzau, 718303",0721 157 736,91:c7:6e:97:d0:d5,190.96.214.71,RO25ARUD9969237158910214,CLP
Consuela,Pușcașu,7231014353451,1971-03-05,"Aleea Larisa Oprea Nr. 685, Alexandria, 340989",0241 635 881,4b:de:76:82:13:7d,106.57.198.174,RO91UNQV8404199986750486,HKD
Dora,Oprea,4860105529025,2007-11-24,"Bulevardul Dochia Mazilescu Nr. 390, Chitila, 375042",0749 669 763,ac:e6:bd:8a:05:19,106.160.187.229,RO55TPDU5388989092275630,ZWD
Magdalena,Suciu,7680616211017,1973-05-31,"Soseaua Denis Marin Nr. 73 Bl. 41  Sc. 52 Ap. 737, Nasaud, 966404",0742 619 612,e1:67:01:d1:bc:99,213.222.180.162,RO78SMWC6941914196568681,BBD
Adonis,Niță,6690712324611,1915-11-10,"Soseaua Silviu Ioniță Nr. 39, Peretu, 434886",0251 902 155,bb:49:39:6d:b2:d9,159.231.253.53,RO62WXJH7693649435031798,BDT
Ionelia,Dima,8331031258711,1984-06-23,"Soseaua Florea Nr. 722, Zimnicea, 352427",0763 942 560,11:ff:f5:96:f7:a5,178.74.188.98,RO02RUMV0136568193255489,KGS
Natalia,Dumitrescu,4450704299730,2009-02-27,"Soseaua Niță Nr. 604 Bl. 68  Sc. 15 Ap. 853, Intorsura Buzaului, 134679",0788 643 471,32:8b:fc:5a:b4:80,132.243.165.177,RO45SVLE3383046136379447,PGK
Andra,Stan,5021107382160,1971-05-09,"Bulevardul Gianina Diaconescu Nr. 638 Bl. 46  Sc. 10 Ap. 118, Siret, 902350",0239 161 888,91:a0:27:51:3f:29,19.220.33.195,RO15TVOY5085318586726499,GBP
Filofteia,Stoica,7970504274477,1944-09-10,"Strada Ofelia Nistor Nr. 287, Piatra-Neamt, 375815",0731 006 470,b5:f2:7c:fe:21:57,183.207.249.30,RO62IDHL9229324682261334,TZS
Emanuela,Voinea,1990810276463,2001-10-21,"Aleea Voinea Nr. 539 Bl. 82  Sc. 87 Ap. 632, Dej, 154763",0267 525 947,75:86:57:b6:b7:50,117.14.154.250,RO70CZLY4863497079526556,TOP
Codrin,Mazilescu,8810213186738,1977-02-13,"Intrarea Teohari Mazilescu, Roseti, 969359",0752 135 266,8e:23:18:c8:7d:45,119.187.254.220,RO71FEXR4580049339063269,SVC
Erica,Marin,6120631463520,1968-02-10,"Strada Suciu, Marasesti, 370335",0764 255 692,41:e4:90:69:2a:1b,150.178.175.213,RO06HODM2456862872784181,CVE
Dan,Dochioiu,5580501401331,1994-12-04,"Aleea Diaconu Nr. 25 Bl. 61  Sc. 85 Ap. 837, Zimnicea, 592017",0784 853 211,20:2a:99:0c:29:9b,48.137.101.48,RO50ASBB5118056262531558,AWG
Valentina,Stănescu,4710305049262,2015-12-20,"Aleea Laura Popescu, Sangeorgiu de Mures, 646888",0256 911 313,f7:44:b5:28:1e:fb,103.46.92.196,RO43SPEL9253459258075288,GYD
Simion,Suciu,4561214458969,1947-09-11,"Intrarea Celia Tabacu Nr. 662 Bl. 33  Sc. 10 Ap. 677, Aiud, 931077",0711 354 879,46:72:53:f5:77:68,78.21.36.17,RO83IYNV0530808128197409,INR
Romeo,Ababei,5451204248438,1977-03-01,"Soseaua Tomescu Nr. 13 Bl. 57  Sc. 53 Ap. 112, Zimnicea, 306464",0265 569 132,98:04:9c:c3:2f:d2,50.68.205.165,RO18URUX2806583116031010,SRD
Aurică,Gheorghiu,8950408410056,1939-04-12,"Intrarea Laurențiu Ionescu Nr. 10 Bl. 20  Sc. 76 Ap. 300, Alesd, 273688",0723 903 972,30:d1:77:9e:5d:80,147.208.179.139,RO13WDVJ9082114309350004,MXN
Mirela,Barbu,2740911052627,1956-02-20,"Aleea Stoica, Sannicolau Mare, 190722",021 051 3646,19:a3:f8:c1:7c:0e,19.23.74.145,RO74ADAG5910024388482617,COP
Mioara,Oprea,4400522145000,1910-07-11,"Strada Marin Nr. 52, Marghita, 291077",0246 723 706,0f:07:45:3e:14:b2,219.239.125.62,RO56PWTB9011586535306036,MUR
Sorin,Barbu,1260818123558,2017-12-06,"Aleea Achim Tomescu, Rucar, 417185",0752 064 529,df:89:1d:40:81:81,182.157.240.234,RO80WZUY3466731507300418,LSL
Viorica,Popescu,3310625174897,2021-04-05,"Aleea Nistor Nr. 92 Bl. 40  Sc. 98 Ap. 173, Fagaras, 279416",0763 077 312,ca:7a:8c:47:41:54,97.195.154.159,RO76XPZY2119166196678947,CVE
Petronela,Florea,7690317213272,2022-03-24,"Intrarea Voinea Nr. 66 Bl. 53  Sc. 51 Ap. 143, Cudalbi, 933148",0242 673 320,9f:7d:70:77:53:6e,99.232.129.8,RO67JESY8097794418919761,CVE
Cătălin,Stan,8751008384707,2016-09-21,"Aleea Mioara Pop Nr. 22 Bl. 16  Sc. 61 Ap. 347, Tufesti, 493777",0231 105 524,ee:6f:e6:23:9e:13,190.4.231.208,RO46AWBS5163866304573759,JEP
Liviu,Florea,1760312096215,1980-11-18,"Bulevardul Bucur Dinu Nr. 628 Bl. 41  Sc. 78 Ap. 315, Harlau, 282983",0764 197 977,33:79:84:cb:f4:76,107.93.79.99,RO29JDMB1175776485658706,NIS
Violeta,Diaconu,8260104060099,1964-11-09,"Soseaua Ortansa Ionescu Nr. 76 Bl. 89  Sc. 27 Ap. 135, Constanta, 285488",0738 398 022,c0:c0:71:b1:b6:66,209.86.133.24,RO24PWZG8453839114196559,PEN
Dora,Tabacu,3740925330313,1915-04-22,"Drumul Tabacu, Balotesti, 824763",0770 915 329,ef:9e:bb:a2:01:34,153.216.47.211,RO60JOUH8900162140665892,SYP
Agripina,Dochioiu,7970215011580,2003-04-01,"Aleea Mocanu Nr. 213, Peris, 920557",0240 721 043,15:69:c4:53:fc:ad,106.136.251.31,RO43FUAI0181015042195201,AZN
Melina,Ioniță,5750330195706,1929-08-14,"Bulevardul Diaconu Nr. 882, Marginea, 869705",0728 434 884,c9:30:7a:fb:c4:a0,49.51.253.84,RO85GTWY1878544792937771,KPW
Mihai,Eftimie,1870510227203,1916-03-12,"Intrarea Suciu Nr. 420, Bailesti, 870356",0242 362 601,fd:1e:49:59:9d:93,214.41.214.158,RO42VCLZ5460270419410172,DOP
Gicu,Ene,6870707066391,1941-09-24,"Aleea Niță Nr. 607 Bl. 71  Sc. 96 Ap. 455, Ocna Mures, 769621",0238 483 884,83:b4:6a:cb:1f:41,138.225.183.121,RO35FWDY6317119324577397,EGP
Dorli,Georgescu,1161121076501,2001-04-18,"Intrarea Iustina Tabacu Nr. 77 Bl. 14  Sc. 13 Ap. 738, Negresti, 218074",0721 485 312,c2:df:df:bc:af:b3,49.206.176.221,RO45LOLA6856804347224150,BTN
Sandu,Popa,4940706132878,2021-05-07,"Intrarea Luciana Tudor Nr. 898 Bl. 54  Sc. 60 Ap. 806, Bosanci, 987745",0711 719 451,2c:ce:21:98:80:41,46.227.180.155,RO54COVB0221126950835710,DZD
Nicoară,Preda,1820822037325,2003-05-28,"Strada Ieremia Diaconu Nr. 46, Buzau, 419381",0750 428 285,de:ab:e9:f3:b8:b8,93.179.34.158,RO06RWZY8047863015256286,AUD
Valentin,Dobre,7900104387739,2002-12-04,"Drumul Ioniță Nr. 969 Bl. 43  Sc. 43 Ap. 870, Poienile de sub Munte, 397752",0740 103 785,24:b7:48:b1:c3:89,92.103.220.21,RO60PHPA6138508398543129,YER
Dorian,Marin,8310816276751,1961-05-19,"Bulevardul Florența Dinu Nr. 235 Bl. 97  Sc. 54 Ap. 945, Sebes, 248494",0244 856 003,07:21:56:a5:a0:1f,218.148.174.161,RO23FEPP1076872551016925,STD
David,Cristea,2741022088394,1978-03-07,"Drumul Ionescu Nr. 23, Siria, 274843",0731 231 292,38:42:ea:02:bd:f4,3.229.20.131,RO04RRQU9384157510693897,SOS
Ruxanda,Manole,5560601268661,2022-09-12,"Drumul Eleonora Voinea Nr. 19, Valea Caselor (Dragasani), 823120",0254 275 689,42:18:52:c5:27:6b,212.37.145.89,RO42LNLJ8899891606302805,RWF
Dorel,Florea,1450715137977,1932-03-21,"Strada Anabela Ioniță Nr. 25, Afumati, 369323",0768 900 071,93:fa:05:04:0b:f2,83.23.40.220,RO14KYVZ7137827861909295,RUB
Rareș,Dinu,6350510115575,1911-01-14,"Intrarea Barbu Nr. 49, Diosig, 444609",0260 774 740,be:72:9d:33:87:e2,11.35.227.44,RO94XTTM2933827390412832,CDF
Codrina,Stănescu,1400709200410,2000-07-31,"Drumul Popescu Nr. 168, Sibiu, 299881",0766 588 665,b6:7f:6d:92:66:4f,55.81.78.125,RO96NTIF7328642460312599,COP
Alina,Nemeș,3191019241875,1931-08-27,"Drumul Albu Nr. 80 Bl. 31  Sc. 46 Ap. 266, Uricani, 669687",0721 570 944,8d:a2:01:9b:93:55,186.145.137.161,RO33NZHB5834303117604962,XCD
Miruna,Dinu,6310126512101,1963-05-10,"Drumul Stoica, Berceni, 875555",0244 287 309,5c:7d:da:10:87:d7,179.138.234.254,RO38FLRZ2644630340110824,DOP
Elena,Marin,7670913028880,1971-10-06,"Bulevardul Nicoară Dumitrescu Nr. 37, Sinaia, 424971",0237 781 356,45:65:47:4e:89:04,207.9.127.82,RO71JUHC2055726411295332,ALL
Georgeta,Stoica,1081222017029,1976-05-19,"Strada Dumitrescu Nr. 99, Pecica, 984933",0748 512 119,51:c0:00:68:2b:b0,49.175.55.163,RO75XCXR1470225785471191,COP
Dumitru,Marin,8940920147541,1937-07-02,"Drumul Gicu Mazilescu Nr. 40 Bl. 33  Sc. 98 Ap. 606, Cisnadie, 148278",0247 515 520,ad:86:22:4e:fb:14,165.37.28.174,RO92JCGP4321095832832053,BZD
Draga,Dumitrescu,2280309110333,1918-11-03,"Bulevardul Popa Nr. 97 Bl. 74  Sc. 64 Ap. 301, Corund, 249748",0754 349 337,06:bd:1d:23:d7:82,59.61.163.14,RO82VTUT4218444498262692,BMD
Costin,Popa,8210324221581,1960-01-04,"Bulevardul Violeta Ardelean Nr. 376 Bl. 84  Sc. 96 Ap. 681, Iasi, 733110",0249 528 783,6a:ae:f2:c5:9d:d5,217.168.25.178,RO20DBJG6536714911559381,VUV
Emilia,Dima,4260214268000,1992-05-14,"Soseaua Toma, Oituz, 821521",0248 883 504,9e:f6:74:80:b0:71,57.109.217.250,RO17PVQY2017381304527618,PGK
Heracleea,Tudor,1280706361343,1974-12-30,"Soseaua Silviana Gheorghiu Nr. 40, Sacueni, 669052",0753 906 749,ed:72:04:de:e9:41,8.114.103.224,RO34BNGH7264962043117393,LAK
Corina,Aanei,7090731396271,1967-04-03,"Drumul Manole Nr. 103, Balan, 576349",0240 853 958,5b:ee:b9:65:1d:d8,74.107.160.6,RO79SCVX3478866197575998,BDT
Mona,Niță,5061221141858,1934-02-27,"Intrarea Bogdana Pop Nr. 51, Targu Secuiesc, 716621",0720 391 818,7d:4e:8e:0f:03:c0,139.128.160.152,RO64XJGE3870915144937192,MXN
Grațiana,Ionescu,5440631032100,1926-04-28,"Strada Raul Albu Nr. 65, Baile Borsa, 712827",0745 693 786,32:53:a5:87:c1:70,136.182.102.15,RO47QUJE8245280481482509,KPW
Gherghina,Ioniță,7570419258947,1987-02-17,"Aleea Dobre Nr. 364, Seini, 516677",0246 683 743,90:99:4c:e1:7a:94,75.140.87.54,RO05EKTJ2309391659244605,KZT
Aida,Stănescu,3311014337164,1985-07-19,"Soseaua Stoica Nr. 52, Ovidiu, 699140",0252 389 980,ea:0d:e4:76:44:81,94.82.74.162,RO20DILF9508811996174865,BHD
Marin,Dima,4750130394704,1909-11-16,"Soseaua Stancu, Greci, 910821",0249 857 325,42:ab:24:e1:65:ab,184.137.102.122,RO85KNQC6323857343438520,HRK
Dacian,Tabacu,5580121114505,1930-12-11,"Intrarea Preda Nr. 603 Bl. 94  Sc. 65 Ap. 404, Sadova, 413702",0740 034 861,c1:81:45:6a:b8:fe,156.39.122.80,RO52JKDG6523806925047299,AOA
Irina,Tudor,8710425371839,1928-11-27,"Soseaua Stoica Nr. 472 Bl. 64  Sc. 45 Ap. 323, Lunca Cetatuii, 548945",0738 694 410,fb:11:c5:94:b8:6b,4.142.249.215,RO62XNRQ7824535251767526,BOB
Dumitrana,Diaconescu,1130816252513,1921-04-08,"Intrarea Eftimie Nr. 449, Chitila, 885259",0254 861 653,8e:15:88:90:54:b8,206.242.113.29,RO93JRGS9495468284021171,LRD
Filofteia,Gheorghiu,3461119340251,2020-04-17,"Soseaua Popescu, Turda, 629011",0722 526 016,dc:3b:fe:d6:64:a4,69.148.69.58,RO46VRRV1072854328231644,GEL
