"personal_id","personal_number","birthdate","address","phone_number","user_id"
"3614","6960529101542","2021-08-03","Drumul Floriana Gheorghiu, Viseu de Sus, 923055","0264 452 467","8596"
"3615","5030201334445","1928-01-20","Intrarea Tudor Nr. 41 Bl. 66  Sc. 85 Ap. 576, Sacueni, 348838","0237 696 278","8597"
"3616","3440513141474","2022-03-11","Drumul Milena Popescu, Targoviste, 498017","0730 146 145","8598"
"3617","4860201216961","1958-10-28","Soseaua Gheorghiu, Alesd, 984616","0245 730 428","8599"
"3618","6440217065911","1985-04-25","Drumul Georgescu, Campia Turzii, 844295","0268 414 058","8600"
"3619","4480422449433","1936-08-12","Soseaua Toma Nr. 54 Bl. 83  Sc. 53 Ap. 660, Intorsura Buzaului, 993761","0748 906 905","8601"
"3620","6580408172389","1970-08-04","Strada Diaconescu Nr. 141 Bl. 56  Sc. 60 Ap. 486, Branesti, 541204","0770 648 658","8602"
"3621","7540631095361","1925-03-26","Intrarea Mocanu Nr. 31 Bl. 58  Sc. 41 Ap. 282, Medias, 945589","0253 942 513","8603"
"3622","5640326362835","2000-11-22","Drumul Florea, Sovata, 390816","0747 596 132","8604"
"3623","7600102206254","1917-07-08","Aleea Cristea Nr. 21, Sovata, 832521","0753 983 399","8605"
"3624","8161104145367","1973-03-09","Aleea Oprea, Beius, 183999","0755 629 096","8606"
"3625","8850305319594","2024-02-15","Soseaua Dima, Gura Humorului, 691716","0267 490 821","8607"
"3626","2391112469764","1935-06-10","Intrarea Lioara Oprea Nr. 25, Salonta, 163999","0235 278 256","8608"
"3627","4200409333887","2006-02-21","Intrarea Marin Nr. 55 Bl. 83  Sc. 55 Ap. 493, Gugesti, 961706","0726 802 099","8609"
"3628","2540214221181","1961-11-21","Aleea Doru Ionescu, Baia Sprie, 567272","0257 059 337","8610"
"3629","5810520141724","1943-11-28","Aleea Anamaria Popescu, Harlau, 407339","0265 196 976","8611"
"3630","6281117255329","1963-09-08","Soseaua Eftimie, Vicovu de Sus, 938995","0742 763 808","8612"
"3631","2651022323266","1962-02-23","Bulevardul Antim Toma, Falticeni, 751815","0259 569 256","8613"
"3632","7130502339923","2002-11-11","Bulevardul Pop Nr. 16, Moldova Veche, 519043","0259 629 418","8614"
"3633","6620322211124","1916-07-14","Soseaua Maximilian Suciu, Dumbravita, 846020","0753 459 591","8615"
"3634","3630724088561","1912-08-05","Intrarea Măriuca Dinu Nr. 564, Jibou, 821797","0233 464 363","8616"
"3635","1681023362701","1963-12-09","Bulevardul Domnica Ionescu, Ocna Mures, 339380","0259 251 242","8617"
"3636","6471202436703","1997-12-12","Aleea Ionescu, Cisnadie, 153972","0262 576 002","8618"
"3637","8091008131130","1966-02-06","Strada Andreea Ene Nr. 932 Bl. 92  Sc. 63 Ap. 417, Siria, 701296","0755 391 076","8619"
"3638","3290209141763","1974-11-22","Intrarea Stan Nr. 536 Bl. 14  Sc. 11 Ap. 370, Mihail Kogalniceanu, 239578","0253 918 849","8620"
"3639","8030519293470","1948-08-10","Intrarea Marin, Brasov, 311597","0256 075 767","8621"
"3640","6700825443328","1910-01-09","Aleea Suciu, Homocea, 763913","021 271 8227","8622"
"3641","8810706132647","1938-11-15","Strada Manole Nr. 828, Moldova Veche, 180950","0244 429 996","8623"
"3642","8290303206414","1928-07-08","Bulevardul Popescu Nr. 62 Bl. 95  Sc. 90 Ap. 134, Peretu, 852526","0755 940 807","8624"
"3643","8100207087666","1927-06-10","Intrarea Diaconu Nr. 99 Bl. 85  Sc. 23 Ap. 906, Strehaia, 169764","0728 716 680","8625"
"3644","4540108389655","2014-12-17","Strada Florea Nr. 844 Bl. 98  Sc. 93 Ap. 832, Floresti, 200413","0735 681 969","8626"
"3645","5480102373982","2007-06-17","Soseaua Florica Ababei Nr. 50 Bl. 88  Sc. 12 Ap. 155, Balotesti, 686034","021 853 3937","8627"
"3646","2110820203101","1956-01-05","Bulevardul Florea Nr. 425, Magurele, 889335","0770 869 156","8628"
"3647","8170604396079","1924-12-13","Strada Stan, Baia Sprie, 556447","0746 671 613","8629"
"3648","8511204529868","2017-12-25","Drumul Ababei Nr. 303, Vaslui, 859838","0752 580 851","8630"
"3649","5070423117111","2015-06-10","Soseaua Nistor Nr. 986, Babeni, 836282","0731 556 955","8631"
"3650","5270318273425","2022-10-04","Bulevardul Dochioiu Nr. 72, Hateg, 903016","0253 211 466","8632"
"3651","8540812304449","2004-03-27","Drumul Manole, Schela Cladovei, 157337","0752 356 942","8633"
"3652","5660223521475","1919-06-16","Drumul Mocanu Nr. 650 Bl. 89  Sc. 19 Ap. 981, Straja, 332651","0771 272 750","8634"
"3653","8850130529940","2006-07-08","Bulevardul Cezar Dinu, Darmanesti, 606666","0788 629 271","8635"
"3654","2501130247403","1939-05-05","Bulevardul Eftimie Nr. 76 Bl. 86  Sc. 63 Ap. 208, Urziceni, 143550","0727 083 271","8636"
"3655","8710222241730","1978-02-28","Strada Niță, Barbulesti, 617435","0756 419 248","8637"
"3656","8220703110456","1946-04-27","Strada Mazilescu, Copsa Mica, 428130","0735 113 960","8638"
"3657","1920911133481","1927-07-05","Intrarea Dumitrescu Nr. 312, Deta, 763160","0268 804 770","8639"
"3658","5261012234677","1916-02-03","Drumul Popa Nr. 91, Tudora, 607081","0742 995 240","8640"
"3659","2651016161313","1924-02-01","Drumul Ardelean, Rosu, 758539","0255 701 835","8641"
"3660","1781027251131","1972-01-03","Strada Dobre Nr. 844 Bl. 74  Sc. 67 Ap. 200, Dobroesti, 167662","0755 922 279","8642"
"3661","6240927355623","1963-10-30","Soseaua Popa Nr. 435, Targu Secuiesc, 328561","0724 883 187","8643"
"3662","8840310169333","1964-04-15","Drumul Gheorghiu, Roseti, 421614","0234 948 237","8644"
"3663","1731002310076","2004-01-30","Drumul Ciprian Oprea Nr. 394 Bl. 97  Sc. 30 Ap. 224, Valea Mare (Babeni), 305125","0232 634 706","8645"
"3664","8080829514088","1974-10-23","Aleea Diaconu Nr. 973 Bl. 29  Sc. 83 Ap. 816, Reghin, 934817","0232 258 961","8646"
"3665","1970527016222","1919-09-09","Aleea Nistor Nr. 916, Sacueni, 506800","0755 336 419","8647"
"3666","8151130340065","1941-12-13","Soseaua Iolanda Diaconu Nr. 10 Bl. 43  Sc. 34 Ap. 461, Targu Lapus, 159495","0752 012 932","8648"
"3667","5151110314304","1983-06-17","Drumul Dima, Fundeni, 949660","0731 154 962","8649"
"3668","4810331441444","1983-02-06","Drumul Dima Nr. 814, Sfantu Gheorghe, 413389","0739 214 256","8650"
"3669","3730728418003","1946-11-28","Strada Miruna Manole, Ineu, 532580","0771 877 052","8651"
"3670","2860105151370","1924-04-24","Bulevardul Preda Nr. 853 Bl. 46  Sc. 68 Ap. 890, Popesti-Leordeni, 442973","0233 196 658","8652"
"3671","1450804194815","2023-07-27","Bulevardul Stan, Valea lui Mihai, 519049","0247 143 591","8653"
"3672","1090925392735","1926-07-29","Strada Aanei Nr. 808, Iasi, 485643","0758 940 571","8654"
"3673","7610131409533","1972-01-07","Strada Stoica Nr. 93 Bl. 47  Sc. 86 Ap. 737, Timisoara, 921828","0259 113 883","8655"
"3674","8211231339195","1967-03-30","Soseaua Oprea Nr. 940, Ianca, 534022","0741 093 300","8656"
"3675","2071116279987","2019-09-28","Soseaua Stancu, Rosu, 759307","0257 742 167","8657"
"3676","5110116255303","1993-01-01","Intrarea Nistor, Floresti, 795797","0267 252 472","8658"
"3677","6490420119303","1970-10-07","Aleea Andrada Aanei Nr. 732 Bl. 26  Sc. 52 Ap. 131, Poienile de sub Munte, 105432","0239 928 507","8659"
"3678","4331027277531","1988-08-31","Bulevardul Cristea Nr. 358 Bl. 46  Sc. 65 Ap. 474, Targu Lapus, 524369","0236 976 965","8660"
"3679","6540126204310","1938-06-23","Aleea Pușcașu Nr. 65, Hunedoara, 476066","0250 295 601","8661"
"3680","2360516367854","2005-08-18","Soseaua Manole, Horodnic de Sus, 159928","0785 213 194","8662"
"3681","8440427202166","2016-06-29","Intrarea Sinică Niță, Targu Secuiesc, 454063","0747 519 801","8663"
"3682","5231121014966","1959-07-16","Soseaua Eftimie Nr. 50, Simleu Silvaniei, 156436","0239 801 353","8664"
"3683","7210221171432","1982-08-16","Bulevardul Nemeș Nr. 77 Bl. 14  Sc. 59 Ap. 395, Alesd, 181664","0738 082 789","8665"
"3684","8520630027092","1969-01-10","Strada Georgescu Nr. 36 Bl. 72  Sc. 53 Ap. 477, Videle, 437737","0724 822 388","8666"
"3685","6540824266852","1949-08-24","Soseaua Gheorghiu Nr. 936, Beclean, 335783","0730 389 589","8667"
"3686","5351023037397","1910-06-13","Bulevardul Severina Ardelean Nr. 553, Buftea, 364076","0785 370 679","8668"
"3687","5680615010132","2000-12-05","Aleea Paulina Manole, Darmanesti, 744305","0745 579 371","8669"
"3688","5300427036091","2015-02-14","Intrarea Eftimie Nr. 87, Marasesti, 520753","0246 191 066","8670"
"3689","3210303430292","2007-03-12","Intrarea Diaconu Nr. 35, Barbulesti, 129585","0251 672 241","8671"
"3690","1461109521638","2003-04-16","Soseaua Tomescu, Navodari, 229958","0241 105 392","8672"
"3691","2490711426262","1987-08-19","Strada Gabriel Preda Nr. 80, Reghin, 144182","0733 477 837","8673"
"3692","7260226466678","1993-05-03","Intrarea Florea Nr. 120 Bl. 48  Sc. 85 Ap. 126, Voluntari, 899873","0262 291 340","8674"
"3693","4010613112285","2004-07-03","Aleea Barbu Nr. 47, Siria, 744501","0760 228 273","8675"
"3694","7770109441678","1986-05-18","Aleea Dochioiu Nr. 202 Bl. 25  Sc. 80 Ap. 312, Podu Iloaiei, 253197","0232 747 164","8676"
"3695","6330303436339","1996-08-21","Bulevardul Albu Nr. 348 Bl. 34  Sc. 50 Ap. 877, Peretu, 776162","0788 266 211","8677"
"3696","3410209086959","1943-12-08","Soseaua Ioniță Nr. 819, Urlati, 619868","0264 370 390","8678"
"3697","5020717423995","1999-02-26","Strada Dida Nistor, Fundulea, 549215","0252 146 500","8679"
"3698","3201221165606","1939-01-27","Strada Popa Nr. 436 Bl. 44  Sc. 79 Ap. 111, Caracal, 196486","0736 846 941","8680"
"3699","5410318056666","1954-07-12","Aleea Stan Nr. 818, Vatra Dornei, 310561","0726 559 937","8681"
"3700","2930429260481","2018-10-05","Strada Barbu Nr. 325 Bl. 63  Sc. 42 Ap. 949, Tandarei, 884892","021 324 1790","8682"
"3701","1380303038096","1923-03-05","Intrarea Ardelean Nr. 896, Targu Ocna, 534745","0768 677 202","8683"
"3702","3910417391829","1965-07-24","Strada Eftimie Nr. 218, Sinaia, 975218","0740 282 572","8684"
"3703","3330504147953","1922-01-25","Soseaua Georgescu Nr. 280, Popesti-Leordeni, 965896","0231 824 074","8685"
"3704","6630502454966","1910-11-17","Bulevardul Sinică Dima Nr. 558, Topoloveni, 807983","0264 176 879","8686"
"3705","5210423206709","1971-12-31","Strada Suciu Nr. 82, Afumati, 322183","0250 655 954","8687"
"3706","1640804275467","1934-09-09","Aleea Preda Nr. 13, Zarnesti, 519598","0250 702 609","8688"
"3707","3360515345451","1960-05-18","Drumul Ilona Suciu Nr. 206, Fagaras, 601837","0735 991 676","8689"
"3708","5371231265461","1937-01-26","Aleea Marin Nr. 380, Darabani, 842650","0257 798 631","8690"
"3709","7061009291321","2023-07-14","Intrarea Ardelean, Bailesti, 879092","0261 447 966","8691"
"3710","1330721355020","1998-09-24","Soseaua Dochioiu Nr. 13 Bl. 16  Sc. 54 Ap. 629, Afumati, 396913","0764 084 636","8692"
"3711","3790813255706","1941-01-23","Bulevardul Ruxandra Cristea, Borcea, 469866","0268 802 744","8693"
"3712","7880730194244","1964-09-14","Bulevardul Mocanu Nr. 84 Bl. 27  Sc. 44 Ap. 200, Caransebes, 795657","0236 521 689","8694"
"3713","2640426156746","2017-01-23","Aleea Ion Stancu Nr. 789 Bl. 84  Sc. 15 Ap. 174, Insuratei, 152074","0744 128 560","8695"
"3714","2240110125365","1983-11-06","Drumul Pușcașu, Boldesti-Scaeni, 363105","0726 783 698","8696"
"3715","3810605194075","1996-08-18","Drumul Preda Nr. 62 Bl. 67  Sc. 49 Ap. 430, Codlea, 235150","0259 503 817","8697"
"3716","8080817063740","2020-05-30","Intrarea Albu Nr. 610 Bl. 81  Sc. 15 Ap. 493, Piatra-Neamt, 903770","0788 067 966","8760"
"3717","1970528378031","2004-06-24","Aleea Stan Nr. 552 Bl. 87  Sc. 92 Ap. 489, Insuratei, 910313","0249 679 231","8698"
"3718","6400908372050","1996-01-02","Strada Ioniță, Calan, 994227","0762 185 512","8699"
"3719","5470522143778","1986-03-12","Aleea Steliana Ababei Nr. 822 Bl. 45  Sc. 34 Ap. 369, Pechea, 271109","0264 053 781","8700"
"3720","5500207054933","2003-12-24","Intrarea Gențiana Manole, Beius, 177828","0766 369 208","8701"
"3721","3441129288962","1996-07-01","Intrarea Mazilescu Nr. 417 Bl. 56  Sc. 50 Ap. 256, Adjud, 783551","0728 944 929","8702"
"3722","8751212327123","1978-12-26","Intrarea Voinea, Berceni, 168350","0257 075 631","8703"
"3723","2491212249631","1934-01-15","Intrarea Nistor, Filiasi, 788028","0250 435 280","8704"
"3724","7640207287651","2015-07-11","Intrarea Dima, Fundeni, 909103","0262 789 337","8705"
"3725","1300426418150","1993-09-11","Strada Stan Nr. 938 Bl. 92  Sc. 45 Ap. 182, Baile Borsa, 544369","0725 035 841","8706"
"3726","5290227346744","1950-05-08","Bulevardul Toma Nr. 23 Bl. 18  Sc. 88 Ap. 269, Sadova, 394139","0711 771 893","8707"
"3727","6590304161973","1956-12-16","Aleea Simina Oprea Nr. 28 Bl. 67  Sc. 47 Ap. 952, Marghita, 220255","0754 644 107","8708"
"3728","1010820407861","2012-03-05","Soseaua Tomescu, Horodnic de Sus, 629918","0269 209 575","8709"
"3729","8700401383717","2001-06-24","Bulevardul Tabacu Nr. 993, Targu Mures, 100104","0751 598 686","8710"
"3730","5540110274449","1937-05-12","Intrarea Barbu, Pucioasa, 984965","0746 621 580","8711"
"3731","3840923133089","1937-06-07","Intrarea Dina Stoica Nr. 19 Bl. 71  Sc. 89 Ap. 588, Oituz, 990023","0784 625 049","8712"
"3732","2100415053761","1958-05-15","Strada Tudor, Prejmer, 162658","0262 564 669","8713"
"3733","1271124186184","1912-05-02","Strada Aurelia Tabacu, Calarasi, 549590","0761 435 152","8714"
"3734","8691221142786","1986-01-28","Strada Darius Stănescu Nr. 28, Cajvana, 944663","0780 050 571","8715"
"3735","8741030262428","1964-01-29","Intrarea Manole, Stei, 796506","0238 062 311","8716"
"3736","1950416233898","1985-08-20","Aleea Voinea Nr. 49 Bl. 75  Sc. 47 Ap. 540, Stei, 354956","0734 779 686","8717"
"3737","1980416339636","1913-05-01","Intrarea Manole, Prejmer, 228016","0753 190 392","8718"
"3738","6260114077509","1986-02-28","Strada Pușcașu Nr. 645 Bl. 75  Sc. 81 Ap. 426, Marghita, 636406","0237 812 205","8719"
"3739","6330421127443","1956-05-04","Soseaua Popa, Fundulea, 343414","0239 003 563","8720"
"3740","6310825453280","1940-05-16","Drumul Oprea, Valea lui Mihai, 131587","0727 077 815","8721"
"3741","6200719353689","1984-01-03","Drumul Vicențiu Cristea Nr. 38 Bl. 37  Sc. 96 Ap. 355, Breaza de Sus, 714281","0236 720 463","8722"
"3742","6600611296523","1970-03-31","Intrarea Vera Mocanu Nr. 69, Targu Secuiesc, 459029","0758 548 486","8723"
"3743","6510505271873","1918-09-24","Intrarea Niță Nr. 187, Satu Mare, 492827","0248 031 439","8724"
"3744","1670422165313","2023-02-22","Aleea Voinea, Babadag, 395377","0252 406 514","8725"
"3745","1880209353567","1999-03-09","Strada Vanesa Florea Nr. 922, Medias, 320999","0261 254 181","8726"
"3746","6120910248742","1982-01-30","Drumul Melina Mazilescu Nr. 822 Bl. 42  Sc. 16 Ap. 150, Fagaras, 458309","0741 312 911","8727"
"3747","3550923219281","1933-03-05","Bulevardul Diaconu Nr. 42, Bragadiru, 526519","0249 207 828","8728"
"3748","3790903056336","1977-02-14","Aleea Gregorian Stan Nr. 98 Bl. 13  Sc. 50 Ap. 289, Hunedoara, 427701","0758 848 135","8729"
"3749","6730415019421","1914-11-30","Soseaua Cristea Nr. 198 Bl. 94  Sc. 45 Ap. 596, Rodna, 855287","0733 792 699","8730"
"3750","4991203154839","1910-02-11","Aleea Manuela Marin, Rucar, 491365","0252 428 228","8731"
"3751","5310714286699","1986-08-09","Soseaua Diaconu Nr. 59, Sabaoani, 336353","0741 746 763","8732"
"3752","1760105092328","1916-06-02","Soseaua Ioniță Nr. 669 Bl. 97  Sc. 84 Ap. 697, Darabani, 810124","0759 472 383","8733"
"3753","1291022378443","2015-01-31","Aleea Dumitrescu, Bocsa, 856292","0757 192 796","8734"
"3754","4520424286414","2000-09-11","Strada Stănescu Nr. 69 Bl. 73  Sc. 30 Ap. 374, Sacele, 751142","0249 027 606","8735"
"3755","5490217137579","2021-01-30","Strada Preda, Iasi, 504545","0758 030 228","8736"
"3756","2310304522952","1962-12-13","Soseaua Popa Nr. 615 Bl. 95  Sc. 33 Ap. 466, Uricani, 858621","0755 118 784","8737"
"3757","6800602129005","2010-01-30","Soseaua Nistor Nr. 540, Tarnaveni, 798524","0741 887 389","8738"
"3758","5070706517458","2000-02-27","Soseaua Ababei Nr. 21, Apahida, 502990","0751 363 419","8739"
"3759","8770517094619","1975-10-31","Bulevardul Dobre, Filiasi, 740002","0742 460 776","8740"
"3760","8880619083066","1937-09-14","Intrarea Voinea Nr. 113, Tudora, 144365","0721 223 330","8741"
"3761","5960519077382","1915-02-14","Drumul Theodor Barbu Nr. 415, Blaj, 842051","0727 379 779","8742"
"3762","7421222269447","1985-08-15","Strada George Pușcașu Nr. 369 Bl. 87  Sc. 81 Ap. 179, Pancota, 660327","0727 201 055","8743"
"3763","8320713050313","1954-01-31","Soseaua Dobre, Targu Frumos, 810182","0735 009 025","8744"
"3764","6450823379509","1972-09-18","Drumul Jasmina Pușcașu Nr. 728, Oravita, 531345","0250 394 118","8745"
"3765","7560710185656","2010-02-12","Strada Dumitrescu, Voluntari, 778604","0759 729 512","8746"
"3766","2581118249454","1999-02-19","Bulevardul Niță, Orsova, 291605","0251 720 343","8747"
"3767","4011107283870","1999-12-09","Drumul Barbu Nr. 16 Bl. 33  Sc. 76 Ap. 856, Rasnov, 831555","0770 646 848","8748"
"3768","1370514405684","2007-01-13","Intrarea Miron Eftimie Nr. 96 Bl. 67  Sc. 40 Ap. 643, Moldova Veche, 459052","0720 849 799","8749"
"3769","2161010511139","1966-07-05","Aleea Preda Nr. 620, Sfantu Gheorghe, 258624","0711 524 517","8750"
"3770","2910313280781","1994-05-15","Strada Angela Tudor Nr. 994, Baia Sprie, 801468","0261 638 289","8751"
"3771","6940821443154","1942-12-02","Aleea Albu Nr. 80, Chisineu-Cris, 482890","0766 123 883","8752"
"3772","5611126322552","1947-11-25","Strada Suciu, Sighetu Marmatiei, 992241","0726 695 672","8753"
"3773","4880602241343","1962-11-27","Drumul Dochioiu, Afumati, 703112","0246 746 321","8754"
"3774","5680927031861","1975-10-05","Intrarea Veniamin Oprea Nr. 894 Bl. 54  Sc. 96 Ap. 116, Sangeorz-Bai, 209950","0740 399 380","8755"
"3775","1910628130615","1987-09-30","Intrarea George Stănescu, Baciu, 333089","0255 667 226","8756"
"3776","1160802145590","1979-11-10","Aleea Ababei Nr. 57, Popesti-Leordeni, 328229","0752 685 537","8757"
"3777","3240228356141","1927-03-29","Soseaua Nistor, Cornetu, 845138","0236 741 034","8758"
"3778","8201116184880","2004-01-15","Soseaua Pușcașu, Hunedoara, 470935","0723 623 859","8759"
"3779","4480626521752","1922-07-02","Bulevardul Diaconescu Nr. 730, Motru, 765184","0234 859 575","8761"
"3780","3650221133501","1972-01-29","Strada Sofia Pușcașu Nr. 90 Bl. 74  Sc. 83 Ap. 138, Dobroesti, 309574","0248 805 213","8762"
"3781","2501122510121","2013-10-30","Intrarea Ardelean, Moreni, 484881","0769 587 927","8763"
"3782","7431215184983","1922-09-08","Strada Tincuța Dima Nr. 789 Bl. 60  Sc. 68 Ap. 784, Copsa Mica, 414113","0759 118 620","8764"
"3783","6830818150161","1914-11-27","Intrarea Popa Nr. 497, Campulung Moldovenesc, 995643","0242 166 385","8765"
"3784","3700309393908","1940-08-25","Strada Timotei Ene Nr. 374 Bl. 59  Sc. 41 Ap. 131, Huedin, 866098","0754 464 076","8766"
"3785","2220417362476","2004-03-10","Drumul Tabacu Nr. 79, Rovinari, 306695","0747 532 304","8767"
"3786","1690520392946","2023-11-05","Drumul Marin Nr. 74, Babeni, 731309","0761 971 110","8768"
"3787","5390821084668","1960-09-17","Aleea Vasilică Niță, Victoria, 251214","0788 894 671","8769"
"3788","8621223362606","1993-09-27","Intrarea Vasilică Nistor Nr. 620, Lumina, 464429","0245 755 822","8770"
"3789","5141228199145","1993-06-08","Bulevardul Ardelean, Uricani, 764420","0771 889 692","8771"
"3790","1680516162761","1958-09-22","Strada Gheorghiu Nr. 353 Bl. 90  Sc. 29 Ap. 110, Diosig, 198194","0737 853 966","8772"
"3791","4680102346311","1935-02-11","Drumul Stoica Nr. 147 Bl. 41  Sc. 20 Ap. 260, Marginea, 866165","0235 023 770","8773"
"3792","6200108359411","1946-04-06","Soseaua Florea Nr. 75, Targu Mures, 195447","0265 824 532","8774"
"3793","7310306212542","1979-04-09","Soseaua Florina Florea, Oravita, 565583","0259 635 467","8775"
"3794","4720230175090","1965-06-24","Bulevardul Pop Nr. 785, Breaza de Sus, 480541","0749 552 221","8776"
"3795","6580410051373","1933-09-13","Soseaua Diaconescu Nr. 81 Bl. 68  Sc. 87 Ap. 456, Vaslui, 858271","0237 881 978","8777"
"3796","4710219355269","2014-12-18","Intrarea Mazilescu Nr. 993, Mangalia, 985053","0747 689 340","8778"
"3797","2110516439099","1917-05-23","Aleea Mocanu, Berceni, 811971","0258 151 997","8779"
"3798","3300421207494","1997-10-20","Bulevardul Todor Popescu Nr. 51, Cristuru Secuiesc, 159407","0256 535 200","8780"
"3799","8401006227346","2021-09-12","Drumul Voinea Nr. 683, Ocna Mures, 458023","0256 904 149","8781"
"3800","2050603333241","2014-10-06","Soseaua Pușcașu Nr. 58 Bl. 52  Sc. 21 Ap. 246, Lipova, 225354","0729 627 925","8782"
"3801","3650303292942","1911-04-23","Aleea Oprea Nr. 13, Floresti, 355118","0728 677 703","8783"
"3802","3241224130307","1986-04-06","Strada Tabacu Nr. 283 Bl. 73  Sc. 31 Ap. 949, Cumpana, 110048","0748 466 822","8784"
"3803","8831018388005","1942-03-02","Drumul Diaconescu Nr. 44 Bl. 47  Sc. 75 Ap. 999, Petrosani, 901201","0731 186 116","8785"
"3804","6960418229237","2001-04-27","Aleea Oprea, Buftea, 843202","0257 582 152","8786"
"3805","4890929271071","1922-01-29","Strada Tabacu, Bolintin-Vale, 229917","0750 977 680","8787"
"3806","1140417086001","1962-01-08","Drumul Nistor, Campulung Moldovenesc, 956029","0268 728 816","8788"
"3807","1980324392537","1948-03-31","Drumul Diaconescu Nr. 420, Vlahita, 721930","0249 326 215","8789"
"3808","3450630210023","1999-10-12","Soseaua Gelu Stoica Nr. 415 Bl. 49  Sc. 71 Ap. 172, Poiana Mare, 662337","0747 140 772","8790"
"3809","8460105392683","1967-01-26","Strada Marin, Popesti-Leordeni, 400689","0733 395 533","8791"
"3810","5780403239165","1992-10-30","Aleea Voichița Florea, Valea lui Mihai, 537002","0729 339 948","8792"
"3811","1970430423681","1937-06-17","Aleea Relu Pușcașu Nr. 68 Bl. 97  Sc. 56 Ap. 608, Comanesti, 377348","0725 890 193","8793"
"3812","1120413050130","1952-09-13","Bulevardul Tomescu, Fundeni, 292181","0256 226 297","8794"
"3813","8230419226749","1912-12-09","Strada Miruna Suciu Nr. 230, Matca, 857390","0251 373 257","8795"
"3814","5470617085161","1935-03-09","Strada Stan, Targoviste, 852999","0254 826 203","8796"
"3815","8930826183263","1940-08-26","Intrarea Dobre Nr. 989 Bl. 42  Sc. 80 Ap. 240, Moldova Veche, 110877","0243 811 584","8797"
"3816","4440921184993","1942-10-08","Aleea Casiana Pop, Balan, 610264","0722 889 289","8798"
"3817","7030321086263","1925-07-17","Aleea Adelin Tomescu Nr. 937, Rasnov, 756205","0730 796 829","8799"
"3818","4200718011467","1990-03-23","Soseaua Sonia Tabacu Nr. 700 Bl. 16  Sc. 68 Ap. 667, Odorheiu Secuiesc, 406785","0744 153 294","8800"
"3819","2300514307696","2023-06-08","Drumul Cristea Nr. 530, Busteni, 572200","0246 170 161","8801"
"3820","6720812307738","1993-01-27","Aleea Popa Nr. 58, Rasnov Romacril, 706789","0736 312 679","8802"
"3821","2360409317208","1968-05-26","Bulevardul Dobre Nr. 241 Bl. 15  Sc. 49 Ap. 862, Baciu, 463791","0254 112 813","8803"
"3822","5760212205691","1999-02-24","Intrarea Ortansa Dima Nr. 42, Falticeni, 851663","0732 167 853","8804"
"3823","8640630430258","1917-01-19","Drumul Varvara Georgescu Nr. 66 Bl. 10  Sc. 35 Ap. 698, Ploiesti, 121916","0771 318 165","8805"
"3824","6690712050364","1919-02-24","Drumul Nistor Nr. 216 Bl. 75  Sc. 83 Ap. 711, Sabaoani, 460351","0771 024 272","8806"
"3825","3850906077916","1961-10-14","Intrarea Ianis Suciu, Blaj, 984929","0264 462 506","8807"
"3826","6581225092764","2006-07-25","Bulevardul Manole, Giurgiu, 884383","0261 912 647","8808"
"3827","3551029302432","2018-11-18","Drumul Nistor Nr. 535 Bl. 89  Sc. 77 Ap. 750, Floresti, 515072","0769 210 153","8809"
"3828","5600403292025","1987-09-09","Intrarea Ababei Nr. 51 Bl. 69  Sc. 86 Ap. 862, Peretu, 631428","0755 513 789","8810"
"3829","5880101522054","1916-10-24","Bulevardul Niță Nr. 566, Rucar, 472468","0764 609 673","8811"
"3830","2970714115175","1970-01-01","Intrarea Diaconescu, Uricani, 394139","0253 534 367","8812"
"3831","3220506464869","1970-03-27","Bulevardul Viorel Ene Nr. 712, Bailesti, 668030","0748 113 873","8813"
"3832","8061226216605","1926-08-21","Bulevardul Mocanu Nr. 342 Bl. 39  Sc. 80 Ap. 748, Strehaia, 956565","0770 810 538","8814"
"3833","5340920403607","1962-02-07","Soseaua Diaconu, Sadova, 428957","0770 521 044","8815"
"3834","8871121049613","2002-08-23","Drumul Tinca Dima, Bumbesti-Jiu, 798982","0757 240 442","8816"
"3835","1770219020452","1994-08-07","Aleea Zamfira Nistor, Sabaoani, 347938","0760 285 593","8817"
"3836","7810423187327","2012-02-05","Strada Cazimir Barbu, Moldova Veche, 205300","0723 621 059","8818"
"3837","2390720080079","1994-02-15","Soseaua Crin Mazilescu, Resita, 601026","0784 005 432","8819"
"3838","1681126024544","2021-11-02","Bulevardul Tabacu Nr. 81, Turnu Magurele, 644809","0236 654 233","8820"
"3839","2100622011421","2019-07-20","Strada Pușcașu, Cajvana, 824545","0724 577 055","8821"
"3840","5850708456418","1954-08-15","Drumul Nicu Dumitrescu Nr. 626 Bl. 73  Sc. 20 Ap. 483, Urziceni, 359816","0753 961 676","8822"
"3841","8830619296606","1976-07-11","Bulevardul Popa Nr. 51, Domnesti, 252558","0747 823 533","8823"
"3842","7390203041619","1917-08-07","Drumul Dacian Voinea Nr. 38, Cumpana, 372048","0750 564 377","8824"
"3843","3290112170272","1968-08-22","Aleea Manole Nr. 491, Lunca Cetatuii, 357261","0256 794 763","8825"
"3844","2810519084904","1939-08-21","Bulevardul Henrieta Nistor Nr. 45 Bl. 35  Sc. 50 Ap. 270, Sabaoani, 675669","0253 392 955","8826"
"3845","6280230213822","1982-09-14","Soseaua Marin Nr. 218 Bl. 48  Sc. 57 Ap. 380, Ovidiu, 269747","0759 464 891","8827"
