"economic_id","iban","currency","user_id"
"7406","RO64CFOT8750605777819385","ERN","17384"
"7407","RO05BNLO9679311312711788","GTQ","17385"
"7408","RO40WDIK5188086788715498","CUC","17386"
"7409","RO12IBVC4236767373873902","USD","17387"
"7410","RO97FDUY0176341397006603","GBP","17388"
"7411","RO24VAGD2315976856411290","RUB","17389"
"7412","RO88VYFY8803185643608566","MWK","17390"
"7413","RO21DEJF6917951299182641","PGK","17391"
"7414","RO82CEJF7184775147762828","GNF","17392"
"7415","RO88XORX8014587440970176","GNF","17393"
"7416","RO17TYLD7052998684429679","GHS","17394"
"7417","RO45AGFJ8191297556999471","MXN","17395"
"7418","RO94WGDB9326853818758263","DJF","17396"
"7419","RO67RMTU7838853643295348","IMP","17397"
"7420","RO73STNI8687430774557705","SGD","17398"
"7421","RO27HSST5670616057008980","GTQ","17399"
"7422","RO51XWDW8412444101689134","VND","17400"
"7423","RO53CAIQ7119568129886440","LSL","17401"
"7424","RO09YVGL8272188788516303","HUF","17402"
"7425","RO45SXZR7529160352654650","GMD","17403"
"7426","RO20JCYG4418490816484657","CUP","17404"
"7427","RO62RJGJ2347728217923030","AED","17405"
"7428","RO41EQIU7938106354390892","XCD","17406"
"7429","RO42WFBG6485734950377096","CNY","17407"
"7430","RO80EXQR8146421451676891","JEP","17408"
"7431","RO97WRYS0508757165545232","BAM","17409"
"7432","RO45HDRG5462751369566267","STD","17410"
"7433","RO11ULFA6685529886271705","GYD","17411"
"7434","RO17CAJM0560535340704767","ARS","17412"
"7435","RO48AMOC5095201161332462","OMR","17413"
"7436","RO41QTTM7145849065919100","KMF","17414"
"7437","RO02SMNJ8689210394277827","NZD","17415"
"7438","RO82WURV7802104456747877","JPY","17416"
"7439","RO57DZVE7970564636886202","MNT","17417"
"7440","RO89XSUH4295992427040717","OMR","17418"
"7441","RO35NFRN0385770712369571","XCD","17419"
"7442","RO29ESQM1644322307784052","GIP","17420"
"7443","RO93VJOH4004360528361444","TTD","17421"
"7444","RO28IGRF4180541112756508","LBP","17422"
"7445","RO24WMWS3670301643989010","GNF","17423"
"7446","RO82YKTO6039554922906760","MVR","17424"
"7447","RO13XNVL3135809440991982","VUV","17425"
"7448","RO94BHAI4987161753537121","COP","17426"
"7449","RO09GHWU2092488686259791","GEL","17427"
"7450","RO75CDLC6503924035615205","BRL","17428"
"7451","RO23OHAJ0531904360005469","XCD","17429"
"7452","RO31SBUB7131579201417222","FKP","17430"
"7453","RO09SMVG2586384566070566","MYR","17431"
"7454","RO25AFLS9124693452669033","TTD","17432"
"7455","RO52DLQM4121260435763057","HUF","17433"
"7456","RO31LPEA8571849286733153","CLP","17434"
"7457","RO51XWQX3066658561000827","XOF","17435"
"7458","RO37UEBG0990241800647069","SBD","17436"
"7459","RO18PVQT1648566767165856","KHR","17437"
"7460","RO35BMUG6398779474611213","ISK","17438"
"7461","RO81YABP2049037810067000","BRL","17439"
"7462","RO41KCNM9597572632347983","SCR","17440"
"7463","RO54QIMX3909724769839284","ALL","17441"
"7464","RO74WRPX7075927952357501","KZT","17442"
"7465","RO80ZZSI4170261590053169","TJS","17482"
"7466","RO04JECZ3441122222140835","MMK","17443"
"7467","RO68XTYN2083207456577411","DJF","17444"
"7468","RO63GKXL7442899278035171","CRC","17445"
"7469","RO64BCED5804351486513690","HKD","17446"
"7470","RO05ODQB9917459813477910","HUF","17447"
"7471","RO60OEVD2265012981377168","BDT","17448"
"7472","RO19FPCM1926023162543832","TRY","17449"
"7473","RO48ESTT8451332133520640","VEF","17450"
"7474","RO80KQKC1387093676889435","XOF","17451"
"7475","RO09BDUF0264942105579850","TOP","17452"
"7476","RO30BNVM9297184457505229","IDR","17453"
"7477","RO03OCUR6999068272033067","KWD","17454"
"7478","RO63HNYN0517722199208501","LAK","17455"
"7479","RO78FHON1359840758661437","JPY","17456"
"7480","RO23YTHA2580943324286176","AZN","17457"
"7481","RO10PROE2986589277144376","KHR","17458"
"7482","RO27XQCR4862034510216147","GHS","17459"
"7483","RO87JCWY9606966674325902","NIO","17460"
"7484","RO32JMSE3302612892333567","RWF","17461"
"7485","RO87UVTU6548841148308412","RON","17462"
"7486","RO63BKQD0440974919336006","QAR","17463"
"7487","RO58LERA6945082127692664","ETB","17464"
"7488","RO88ZYBA8692975873045992","CLP","17465"
"7489","RO27DEGH6912801707190687","HTG","17466"
"7490","RO84FBTO5489723658298284","TZS","17468"
"7491","RO40YIMJ7669279097771323","CVE","17469"
"7492","RO82KIBI9458780737078222","MAD","17470"
"7493","RO55SHUM1790132999139574","CUC","17471"
"7494","RO04YMND9356903109207747","MYR","17472"
"7495","RO35ANGD8534610909536852","GBP","17473"
"7496","RO34AAQY0087416980020204","CVE","17474"
"7497","RO26DZAC6165432589928791","ETB","17475"
"7498","RO57XILM9407196205372581","SRD","17476"
"7499","RO66PEZT9487348438236850","STD","17477"
"7500","RO76RQGL1947609241120944","TND","17478"
"7501","RO18CKIB9505026298270742","YER","17479"
"7502","RO68FIBM6219347192896552","IRR","17480"
"7503","RO91SMYP7526227780713904","ETB","17481"
"7504","RO42KZPD2899032785861762","SEK","17483"
"7505","RO82ZILA6380321253771120","BMD","17484"
"7506","RO11ODIS5450507085648412","PHP","17485"
"7507","RO72LQSY5816785118714214","CUP","17486"
"7508","RO03UQYT3588335608635447","CVE","17487"
"7509","RO77PWEA4932541399377594","SOS","17488"
"7510","RO31VOVE6651651231120445","VUV","17489"
"7511","RO24RJSB3217218867409855","EUR","17490"
"7512","RO91BLKG7718800764511016","NIO","17491"
"7513","RO75SZSB0154400747461528","NGN","17492"
"7514","RO61ISIL6316123861691835","IMP","17493"
"7515","RO49OVXH1693130313991690","KWD","17494"
"7516","RO55OPWT7546843677995318","HUF","17495"
"7517","RO28QVJO3107954960500188","CHF","17496"
"7518","RO22VDCY3229461151586276","LKR","17497"
"7519","RO34VDLN1688023814438143","GTQ","17498"
"7520","RO29JCTU5028442928932427","TRY","17499"
"7521","RO47ZUFN5665039247386101","KWD","17500"
"7522","RO52LBAK4781568801812855","ILS","17501"
"7523","RO14POPA2877911412898832","AFN","17502"
"7524","RO32BDGS6893696856095863","XAF","17503"
"7525","RO03DYEW0548666551013643","GGP","17504"
"7526","RO47UBWH4360366025894447","BSD","17505"
"7527","RO32LMTF9575673741347445","IQD","17506"
"7528","RO06XBWF5351220585455482","CDF","17507"
"7529","RO85EIHX1271419951871485","KHR","17508"
"7530","RO02FSDB5094896623356011","DJF","17509"
"7531","RO10PROL8381140337365466","PEN","17510"
"7532","RO02UUSS2294183820484088","BMD","17511"
"7533","RO02CECU0123497465802821","BAM","17512"
"7534","RO44RQCD6028600433790615","FJD","17513"
"7535","RO41TYZE2312726308642241","GBP","17514"
"7536","RO75MWKE4734596583834430","PGK","17515"
"7537","RO39XGTK3412640678101437","GEL","17516"
"7538","RO91OJRO2734861496175969","IRR","17517"
"7539","RO23YBAV4982996520260012","COP","17518"
"7540","RO66KVQQ0565511903156056","INR","17519"
"7541","RO74HESP6124850485708854","GYD","17520"
"7542","RO79DZTK9822636772528096","BDT","17521"
"7543","RO86RVBK7126343826857700","AZN","17522"
"7544","RO68UOFO5129201261166287","IRR","17523"
"7545","RO61STOI7093051224494936","IQD","17524"
"7546","RO93MNZZ6570936901504743","NIO","17525"
"7547","RO14XWOJ6093319407887701","CAD","17526"
"7548","RO73ZOJA7742650996880516","CAD","17527"
"7549","RO10RPNC6041990587775322","LSL","17528"
"7550","RO68TXUX5618183206041305","AZN","17529"
"7551","RO63TWIV6990295463472951","BMD","17530"
"7552","RO23ELIR2162888166682626","KZT","17531"
"7553","RO20LBNM4106453476102276","IQD","17532"
"7554","RO70LEAQ2318978381228076","CNY","17533"
"7555","RO27QKZU0977427062972148","FKP","17534"
"7556","RO40RZVD9347478825813736","ILS","17535"
"7557","RO39FUDF9295726050058676","UAH","17536"
"7558","RO26RLLO2184832757265918","XDR","17537"
"7559","RO16UMEQ9980192321698985","AUD","17538"
"7560","RO96CVXY4151140732542809","VND","17539"
"7561","RO79ZOKN7970976720789888","NPR","17540"
"7562","RO06XAAP1039324548666076","FKP","17541"
"7563","RO82EVRX2815021259936169","TZS","17542"
"7564","RO53AFLZ3381656645433797","MVR","17543"
"7565","RO66UFWN4975343254787062","USD","17544"
"7566","RO15JRYW0385690840329602","AMD","17545"
"7567","RO26CIPT3514423671704454","ILS","17546"
"7568","RO50MQCU5925189653040730","NIS","17547"
"7569","RO70CTJT9294416828239963","IMP","17548"
"7570","RO47MWXN2424292332300800","UGX","17549"
"7571","RO90QFOR1635471029708082","PYG","17550"
"7572","RO27NOGO2847223143786109","LRD","17551"
"7573","RO44WJTS7938260161319888","LAK","17552"
"7574","RO70NHGH3456919458645770","TND","17553"
"7575","RO39DEFT0452668047863988","YER","17554"
"7576","RO13LCED7888555800658196","UYU","17555"
"7577","RO13NOAX4863950589231774","IDR","17556"
"7578","RO74VXMU4168065623191591","AOA","17557"
"7579","RO49VIGR1721821837001096","INR","17558"
"7580","RO49ZTLS8700282809980385","AMD","17559"
"7581","RO48LFWC4149309721938226","MRO","17560"
"7582","RO25TWVD8438003973190257","TWD","17561"
"7583","RO63EUSO0434682489774734","TWD","17562"
"7584","RO14MVJR7706921310686194","LBP","17563"
"7585","RO48MYGM0649190743715848","VUV","17564"
"7586","RO98WRGX1386958117867317","TOP","17565"
"7587","RO10UQXY4173118809570068","PAB","17566"
"7588","RO85CZVX3851048029968743","RWF","17567"
"7589","RO38WHGD3559619297381353","HUF","17568"
"7590","RO34ZNRO4698619673606447","VEF","17569"
"7591","RO26KJRY1461239153785069","KES","17570"
"7592","RO77PDFF2900146790806356","SLL","17571"
"7593","RO19AOTN5006468019622596","DOP","17572"
"7594","RO40LXZR9789359428360340","NOK","17573"
"7595","RO53PKMI3519491973250634","VUV","17574"
"7596","RO97INQM7497674668320609","XDR","17575"
"7597","RO02ALJD0663731843737453","GHS","17576"
"7598","RO77LRLM8017003622018888","SZL","17577"
"7599","RO96MEMB7752940158086733","FKP","17578"
"7600","RO06VXUA1122345769805735","FKP","17579"
"7601","RO34EREJ1744061597582968","AZN","17580"
"7602","RO92LSXV5455742522002701","MNT","17581"
"7603","RO28HAWW4068154632698110","CUP","17582"
"7604","RO29NCVW8279726457751778","BHD","17583"
"7605","RO63ANSI4214059476413571","TRY","17584"
"7606","RO07NGUE4678293994808230","UZS","17585"
"7607","RO92OAUF8973521763514641","GBP","17586"
"7608","RO45VQQF0889723369029197","LYD","17587"
"7609","RO33WVWB6919901239943112","TOP","17588"
"7610","RO97CIPU1217799610054107","GIP","17589"
"7611","RO30KLXY2667404556587246","HKD","17590"
"7612","RO70ELRE4950382890582624","BAM","17591"
"7613","RO54MSWM4998327529021863","IMP","17592"
"7614","RO84RTLM1932924599944445","IMP","17593"
"7615","RO41BGSD1311317415049649","IMP","17594"
"7616","RO90RJFC9629600307805311","MWK","17595"
"7617","RO90SNEN7791762027798055","JEP","17596"
"7618","RO67ZBVT8004558207702090","KMF","17597"
"7619","RO78TGVG1239961302450323","XOF","17598"
"7620","RO46QMBV2167477982800103","FJD","17599"
"7621","RO62VSXX3138338241099494","MUR","17600"
"7622","RO76BENW7091471427679155","GIP","17601"
"7623","RO29XEMS1521025398674602","KYD","17602"
"7624","RO50UZOJ2408542739523635","ANG","17603"
"7625","RO29CJJZ8558878981520599","YER","17604"
"7626","RO52HJAI3217488409733376","USD","17605"
"7627","RO77BFCJ6584467575966955","SVC","17606"
"7628","RO66SFWN9141371404909721","ANG","17607"
"7629","RO96TGBT9507313158919421","CLP","17608"
"7630","RO24HUTH8882039618278662","USD","17609"
"7631","RO93HCIB0770945072060172","NOK","17610"
"7632","RO49OUZG0312562689671331","LBP","17611"
"7633","RO06OQIN2413741825537910","ETB","17612"
"7634","RO23ZSQB4306280811058880","WST","17613"
"7635","RO30OMTV8470629095616542","TND","17614"
"7636","RO08FWFQ8857495584583299","KGS","17615"
"7637","RO69AVJM0431257647902797","SGD","17616"
"7638","RO41YALX1699055264338330","EUR","17617"
"7639","RO43TRKZ5407840769828345","UZS","17618"
"7640","RO78MYSC6303096370153263","AED","17619"
"7641","RO20MNHN9327813146345068","KWD","17620"
"7642","RO72UJJL2320082701149937","CUC","17621"
"7643","RO44XZPZ9438022346232649","NIO","17622"
"7644","RO59AZTC4170084044925323","IMP","17623"
"7645","RO73TUKL2026690098648144","JOD","17624"
"7646","RO06THGT9998908857109485","XDR","17625"
"7647","RO71CQAF6680045253291159","LRD","17626"
"7648","RO32QJDV9287297534584250","CUP","17627"
"7649","RO02XHFP5499948001679409","GTQ","17628"
"7650","RO42BPWY3805933579058070","GHS","17629"
"7651","RO95YGZI9758350645951722","UAH","17630"
"7652","RO90VINQ1986583999149248","DKK","17631"
"7653","RO17SOMI7389449990260144","LAK","17632"
"7654","RO08DTDZ3288498777053553","HRK","17633"
"7655","RO63GUUL7507652019504883","XCD","17634"
"7656","RO86TLDL5521427378211400","JMD","17635"
"7657","RO18KBRU7685930400538869","SDG","17636"
"7658","RO65VTJO9687178453172495","LBP","17637"
"7659","RO35GZGO4894382252554067","UZS","17638"
"7660","RO36GYUB6731215228165421","AUD","17639"
"7661","RO14FWUN7993383671519031","RSD","17640"
"7662","RO82LVLK6990556756480762","SBD","17641"
"7663","RO02KGIL7128019432363371","JPY","17642"
"7664","RO93HENE0692539795214330","DKK","17643"
"7665","RO07LCEQ8674785221155561","CDF","17644"
"7666","RO08ZIQH3468354689886528","JMD","17645"
"7667","RO54SSQE8192674096673856","KYD","17646"
"7668","RO27MKOR9723379208852254","KRW","17647"
"7669","RO10NWMY2093167786296700","MGA","17648"
"7670","RO14BOPV3591020944184948","MUR","17649"
"7671","RO53IHSX5444826034598054","NZD","17650"
"7672","RO31MYNY5755419060130836","ZAR","17651"
"7673","RO88FGQL7922644777460721","SBD","17652"
"7674","RO30RFWG3205820975255833","GNF","17653"
"7675","RO68YLLH1606611998603788","RSD","17654"
"7676","RO69PJSV2518848704865293","GHS","17655"
"7677","RO55YJPC2901475544447032","DJF","17656"
"7678","RO05FRMO5293710790767656","NOK","17657"
"7679","RO94RTSU1915407374013169","GTQ","17658"
"7680","RO46NADL1891809806374200","MRO","17659"
"7681","RO40FDGD2546218077108199","SHP","17660"
"7682","RO91AYKL8883070062785336","AUD","17661"
"7683","RO24TLHP1545288151308077","THB","17662"
"7684","RO25UUGV6578629760459057","MVR","17663"
"7685","RO71QXIH3415916984219352","MDL","17664"
"7686","RO56ZTPD8559919880471936","XPF","17665"
"7687","RO57IYHL0129844570827111","MOP","17666"
"7688","RO45ARDI5890545888869194","KWD","17667"
"7689","RO47GGAM1816604883004271","EUR","17668"
"7690","RO22WPWX0814800592015845","RWF","17669"
"7691","RO18NAEI7147425631426020","XOF","17670"
"7692","RO13BMCJ7192080995361476","WST","17671"
"7693","RO06XZNX0022433656837873","THB","17672"
"7694","RO30RBJX3258917855455086","EGP","17673"
"7695","RO65KQNI4436092148369308","IRR","17674"
"7696","RO05VUTH2345387400667361","BAM","17675"
"7697","RO28VLAX9836080150144974","SHP","17676"
"7698","RO96ZYYD2477985855998203","HTG","17677"
"7699","RO85QIOA8144248414220015","IRR","17678"
"7700","RO18TWNY0289962404922507","MNT","17679"
"7701","RO65TLEW2565030098858948","TRY","17680"
"7702","RO23NLQL5131677225195036","JPY","17681"
"7703","RO58QETV9070950658449586","GGP","17682"
"7704","RO96EBRB6737155471089930","LTL","17683"
"7705","RO22ZWOK0926856558642534","RSD","17684"
"7706","RO81ZDRE0730385509295487","UYU","17685"
"7707","RO85BJRX0210141649034012","YER","17686"
"7708","RO88SZII2997926111876832","IRR","17687"
"7709","RO09TBBC8101025311538878","MKD","17688"
"7710","RO19YOWV0969830682548434","IRR","17689"
"7711","RO75PLBR1884419317709553","IQD","17690"
"7712","RO98VNMT3519961242517922","VEF","17691"
"7713","RO51JXYZ5494955006961425","BDT","17692"
"7714","RO33DZET1768617887939157","AED","17693"
"7715","RO37ZXJU3103532235295853","GGP","17694"
"7716","RO53EPML7204487606463474","SHP","17695"
"7717","RO87XCMX8637660448892465","LBP","17696"
"7718","RO46HTAL2511897702846155","SVC","17697"
"7719","RO03WEHF7906155345871214","RWF","17698"
"7720","RO77ZGAZ6130303689354928","SPL","17699"
"7721","RO92HIUA8951908445128696","COP","17700"
"7722","RO81XLMD8017661094366230","MUR","17701"
"7723","RO79WOSI3183659332372911","CUP","17702"
"7724","RO08JSPS4998212657401189","SZL","17703"
"7725","RO97WCLS6565132217999934","IQD","17704"
"7726","RO35GLLO4888144290673948","TJS","17705"
"7727","RO11HKPQ1979772560123299","MOP","17706"
"7728","RO73ECWB6143812950576336","DJF","17707"
"7729","RO91UWTU1213213095527572","AFN","17708"
"7730","RO76KMJI8495999521954473","LBP","17709"
"7731","RO66ZQUZ5299893786102991","RON","17710"
"7732","RO20XLII9156629345487871","KMF","17711"
"7733","RO51HCVS5906531655267695","KYD","17712"
"7734","RO43GOGI2191638474534318","JPY","17713"
"7735","RO09RJEV3772165847360861","TTD","17714"
"7736","RO61OJWN7439612272540397","LYD","17715"
"7737","RO09ZEQY1484478627758045","TZS","17716"
"7738","RO39PWPT7006705556351167","MWK","17717"
"7739","RO68IUHF9079465402673755","AOA","17718"
"7740","RO92DKPM2110180257119601","BGN","17719"
"7741","RO88FKTX8539109881405538","KMF","17720"
"7742","RO33TJYV2453758203069859","JMD","17721"
"7743","RO25VCUG0755652480639521","GEL","17722"
"7744","RO94ROFN4421947249372256","ARS","17723"
"7745","RO56BKRT1150027695877602","XDR","17724"
"7746","RO52MZWU4785607222641508","ETB","17725"
"7747","RO60HVDH3905469985492822","SRD","17726"
"7748","RO21LLLI6893815702026935","NIO","17727"
"7749","RO82XAXE7660842294909262","OMR","17728"
"7750","RO95TJVT7298995425298414","AUD","17729"
"7751","RO27YNPU7646621216949194","NGN","17730"
"7752","RO04FKUU5203815058863843","SOS","17731"
"7753","RO63EYBF8316495476189690","HNL","17732"
"7754","RO44EQMD2721235194925763","BZD","17733"
"7755","RO60SOTR7502081848247060","KWD","17734"
"7756","RO25HDOT0799912897160648","XAF","17735"
"7757","RO70SFQG6908106857296687","SEK","17736"
"7758","RO80RPOL8402530602019924","ZMW","17737"
"7759","RO44GOAW1923421347648577","RWF","17738"
"7760","RO96NJTV6500523460153007","MZN","17739"
"7761","RO45EJZQ8604227605640464","DKK","17740"
"7762","RO39USDZ0532529960603585","MMK","17741"
"7763","RO12DBJF2674470987576377","FKP","17742"
"7764","RO63WQRZ3598771231266546","KMF","17743"
"7765","RO87KICP6409195006358150","MWK","17744"
"7766","RO63JSWK5327091246062340","SEK","17745"
"7767","RO81LAHD6576517201930618","AWG","17746"
"7768","RO15LASC3202749536323437","GIP","17747"
"7769","RO28MEEO4822506881798115","JEP","17748"
"7770","RO04MJCF7012666466455884","BYR","17749"
"7771","RO58NOAI5550523433664317","SAR","17750"
"7772","RO18LNXV0505114630135989","GNF","17751"
"7773","RO65WZHV2990817203270684","EUR","17752"
"7774","RO89PWWV3563296114583497","PAB","17753"
"7775","RO78GBLA3007113631952438","CNY","17754"
"7776","RO37RJVC7539489935242767","XOF","17755"
"7777","RO85HZCG2436838719172026","LYD","17756"
"7778","RO24KOOH8439608635922306","MXN","17757"
"7779","RO24ERJP5653742240660389","IQD","17758"
"7780","RO82TEEL7083148780345826","BSD","17759"
"7781","RO48DQEV6608749708047962","KRW","17760"
"7782","RO58ZVLJ1889154043060775","PAB","17761"
"7783","RO75PTRK7144486544720103","AOA","17762"
"7784","RO27QIHJ7915182350784014","ZAR","17763"
"7785","RO34YYQB6544502558454708","BYR","17764"
"7786","RO54KGKQ3073848614755473","VEF","17765"
"7787","RO88EORO0543071709071633","CLP","17766"
"7788","RO03ZYBZ2110207198876376","CNY","17767"
"7789","RO53SAWI9498670476299737","ISK","17768"
"7790","RO21ETJH4741059756762049","AOA","17769"
"7791","RO33FQRS0623144696216520","SVC","17770"
"7792","RO65JZDM2677671836180386","PAB","17771"
"7793","RO31MENO1236408260778118","GHS","17772"
"7794","RO67PGFJ7374321463711736","AED","17773"
"7795","RO87UZYX3546383220879102","SYP","17774"
"7796","RO35NLQO2838797431709952","GBP","17775"
"7797","RO59FEMT3484470166513114","KGS","17776"
"7798","RO48YSGW4758328238288678","IQD","17777"
"7799","RO21KJSY9663639373231464","SVC","17778"
"7800","RO32UNIE8279159826579392","GNF","17779"
"7801","RO58LTNQ5491415793874688","YER","17780"
"7802","RO45QIBX8088358259600265","SEK","17781"
"7803","RO13EKQR0949276833261586","AMD","17782"
"7804","RO81RNDD9888926527551156","PEN","17783"
"7805","RO48RDPE3515234975373637","BZD","17784"
"7806","RO76ENZW8661823534621343","USD","17785"
"7807","RO61IWBB5579817518819285","COP","17786"
"7808","RO12GFAC5138224330737920","XDR","17787"
"7809","RO29QNUZ6015720847709535","BWP","17788"
"7810","RO50ZXIX4973575320794524","GHS","17789"
"7811","RO95ZPTD5057220738737405","DKK","17790"
"7812","RO82BGZS5476603051539164","BRL","17791"
"7813","RO21FCRK5128579546077421","BAM","17792"
"7814","RO63SOTF1564027756095689","NOK","17793"
"7815","RO60JKRH9819427375727269","TND","17794"
"7816","RO50RFCN3147110152087539","BZD","17795"
"7817","RO18KZGX1205885694572650","NPR","17796"
"7818","RO89KJBK9222067408402475","TWD","17797"
"7819","RO76PJAW8362403792914442","XPF","17798"
"7820","RO57MJLO7337301698222889","SBD","17799"
"7821","RO11JWRC8406339263636344","BWP","17800"
"7822","RO03EHGD4098340973114790","NOK","17801"
"7823","RO31XAII6515581778948318","MKD","17802"
"7824","RO90CUEP4864380355481732","PAB","17803"
"7825","RO10AFDG0472276046837208","SDG","17804"
"7826","RO35UWWL5351102411247470","WST","17805"
"7827","RO72JFRD7974376841112802","CUC","17806"
"7828","RO80PKVR6621292531256240","THB","17807"
"7829","RO35XQHC5717846752781348","BHD","17808"
"7830","RO61ICER5315798154686311","CAD","17809"
"7831","RO34XJPP3354454074289361","HUF","17810"
"7832","RO38UPYS5918852948654072","VND","17811"
"7833","RO14IRQQ4222235875477190","SLL","17812"
"7834","RO92NQPK4141292282812963","GBP","17813"
"7835","RO62RNVP4083458057805536","PEN","17814"
"7836","RO77GSCO8169687963501220","MVR","17815"
"7837","RO63ZGKU3244646287468216","BYR","17816"
"7838","RO21MESU5988194610912612","KES","17817"
"7839","RO91EDZI2223418309123329","GIP","17818"
"7840","RO25ERSK3344103804690745","XAF","17819"
"7841","RO81NBFH6931792059681149","CHF","17820"
"7842","RO13HDVU3839377036371462","CNY","17821"
"7843","RO39KELC6688674330800865","LYD","17822"
"7844","RO33GDPG1584241898308034","CVE","17823"
"7845","RO55HMWL8125864342626777","CDF","17824"
"7846","RO15HSEN4197877568926742","BWP","17825"
"7847","RO36EPYL9535074066603413","TZS","17826"
"7848","RO36DNOV4623804190456857","JOD","17827"
"7849","RO14NXAC4377820501678075","RSD","17828"
"7850","RO12NYFB3536942125790214","NGN","17829"
"7851","RO91FSEI7638719057934940","SGD","17830"
"7852","RO83ILOZ0278980132811788","SZL","17831"
"7853","RO71PHPB7722883799892306","TVD","17832"
"7854","RO08ECLW4036978545311367","TND","17833"
"7855","RO70KSGR8831891033192935","LTL","17834"
"7856","RO10BGOD3666893204419446","GYD","17835"
"7857","RO60OXUU5797520961285953","CAD","17836"
"7858","RO81OQYM6906155105812408","SLL","17837"
"7859","RO36WDZR8657087015434813","RWF","17838"
"7860","RO64VBWN4196635907160108","KYD","17839"
"7861","RO77BFCG3966004409822318","PYG","17840"
"7862","RO02VUJP8811542183627853","WST","17841"
"7863","RO24CMLM4188668956769044","ALL","17842"
"7864","RO09RQXY6267206655858216","CZK","17843"
"7865","RO92CUMI5076942021634843","CHF","17844"
"7866","RO64DPRQ1450014952624096","CLP","17845"
"7867","RO77LSUZ3502520613130660","RON","17846"
"7868","RO42HMKX2135149333165494","IDR","17847"
"7869","RO53HROO1688074572650829","LYD","17848"
"7870","RO05EEKG5085689923313458","WST","17849"
"7871","RO74UJQI4136421244963517","DJF","17850"
"7872","RO21QQUF2156634595403255","UAH","17851"
"7873","RO74IHBN0939095110602839","STD","17852"
"7874","RO91UFJB4331440944943412","GGP","17853"
"7875","RO07PPWE5316292615885137","KMF","17854"
"7876","RO69CCLB8590423020910911","JMD","17855"
"7877","RO39VDQR3306061179986226","CAD","17856"
"7878","RO19XJOF1197956327766268","NOK","17857"
"7879","RO07QJTJ2940585794424681","BDT","17858"
"7880","RO48UAQA8491414126061239","BND","17859"
"7881","RO77XMPL0436846543779744","ZAR","17860"
"7882","RO32ZYEI6599988336614151","XOF","17861"
"7883","RO20QNFU4934787859549293","SDG","17862"
"7884","RO53UYJY4822944137980362","GMD","17863"
"7885","RO97XSOS2322174041726038","JPY","17864"
"7886","RO39IDCE3279871134858771","QAR","17865"
"7887","RO44PSMU9239990034158483","SDG","17866"
"7888","RO95XGIQ0847012171069648","XAF","17867"
"7889","RO12GRDD4576185248324386","GGP","17868"
"7890","RO93RJIV7556877144028378","SVC","17869"
"7891","RO46BHWH9415985034811262","CRC","17870"
"7892","RO04LDWL3794799565883186","USD","17871"
"7893","RO16YPAL6674163711125648","LKR","17872"
"7894","RO96ATHR5115463437126889","MVR","17873"
"7895","RO13SBCQ9727794237279069","GYD","17874"
"7896","RO89MDBS9949464231799230","ERN","17875"
"7897","RO96VMAH9984473072925584","TOP","17876"
"7898","RO98MRGR3395336961312180","CAD","17877"
"7899","RO71VXZI9048305480706614","SCR","17878"
"7900","RO13SYYJ7311247220165948","GTQ","17879"
"7901","RO51YKNZ6493066201737393","KWD","17880"
"7902","RO40MCOY8185094189178308","BSD","17881"
"7903","RO22RUMD3455862920270578","ILS","17882"
"7904","RO31TWPH7904054536454083","KZT","17883"
"7905","RO05LEAN2783343923166481","ALL","17884"
"7906","RO92XALK1485542732973723","AMD","17885"
"7907","RO10RRFF4730726412015224","NPR","17886"
"7908","RO98GCXP1516446742495944","CLP","17887"
"7909","RO34ZUFO0459019382630028","RWF","17888"
"7910","RO37GFMW5953979916469784","BOB","17889"
"7911","RO56QKPW9664295745937212","BRL","17890"
"7912","RO93LZGZ8750385980538799","TMT","17891"
"7913","RO70QFBM6999790199954438","PHP","17892"
"7914","RO25LCPY0223702420441162","GMD","17893"
"7915","RO15DGGM5199551640713788","IQD","18387"
"7916","RO92PQNC4275211375036465","XPF","17894"
"7917","RO04RGBK5039525543788370","IQD","17895"
"7918","RO34EORL9363290481956297","VEF","17896"
"7919","RO52SZSL9283683928085423","USD","17897"
"7920","RO66YQLK0905591516031896","SZL","17898"
"7921","RO21QOEM3829645695804219","BIF","17899"
"7922","RO39HKVV5842474621699027","TTD","17900"
"7923","RO59DYIR9302760409447072","CRC","17901"
"7924","RO70RRSV9086026800862782","BBD","17902"
"7925","RO29NTEI2393879076503962","PYG","17903"
"7926","RO51XACR5015310918020635","LKR","17904"
"7927","RO27YOAI7325341894475695","UYU","17905"
"7928","RO06LEEL7353524207019973","INR","17906"
"7929","RO47VIEA1047734638462853","MAD","17907"
"7930","RO89WGPN2477520661553310","SRD","17908"
"7931","RO82UGDN8625059034995423","SVC","17909"
"7932","RO87ISQB8654495203883782","XAF","17910"
"7933","RO75EPJM5615667568830385","LYD","17911"
"7934","RO63MSUA5762227785597540","UZS","17912"
"7935","RO48NKNE4500376534990445","RUB","17913"
"7936","RO47DUPK6812393505630180","NZD","17914"
"7937","RO20AZJH3748224823942670","SCR","17915"
"7938","RO22GQSU6791356877882378","LYD","17916"
"7939","RO17YESD4712879742164781","AFN","17917"
"7940","RO64KUSA0851247718885314","AUD","17918"
"7941","RO60NNVG4336508352297169","GGP","17919"
"7942","RO93CZNM0141258348675207","BSD","17920"
"7943","RO56VKQV2648561345549894","MKD","17921"
